2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/chikunbr.def
Chikungunya Fever
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
" MUNICIPIO IGNORADO - RO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"110001 ALTA FLORESTA D'OESTE";-;10;6;1;1;1;1;-;-;-;-;-;6;26
"110002 ARIQUEMES";-;132;19;26;32;35;12;7;21;12;3;10;16;325
"110003 CABIXI";-;-;-;1;-;-;-;-;-;-;-;-;1;2
"110004 CACOAL";-;38;162;115;46;25;10;15;5;-;6;3;6;431
"110005 CEREJEIRAS";-;72;77;38;7;18;7;1;1;2;-;3;14;240
"110006 COLORADO DO OESTE";-;1;-;-;-;2;9;2;2;1;-;-;3;20
"110007 CORUMBIARA";-;-;5;1;-;1;-;1;-;-;-;-;-;8
"110008 COSTA MARQUES";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"110009 ESPIGAO D'OESTE";-;1;3;2;3;-;-;-;1;-;-;-;-;10
"110010 GUAJARA-MIRIM";-;2;1;1;5;-;-;-;-;1;-;-;2;12
"110011 JARU";-;-;-;1;-;1;-;-;-;-;1;-;1;4
"110012 JI-PARANA";-;61;36;17;21;28;14;10;16;13;7;3;12;238
"110013 MACHADINHO D'OESTE";-;2;2;-;1;1;-;-;-;2;-;-;-;8
"110014 NOVA BRASILANDIA D'OESTE";-;2;5;2;2;-;-;1;1;1;-;1;1;16
"110015 OURO PRETO DO OESTE";-;6;7;15;4;10;6;5;4;-;-;2;1;60
"110018 PIMENTA BUENO";-;2;-;1;-;2;-;1;1;-;-;-;-;7
"110020 PORTO VELHO";-;195;257;124;144;102;56;81;53;49;46;35;69;1211
"110025 PRESIDENTE MEDICI";-;30;33;91;48;25;17;13;9;9;8;16;24;323
"110026 RIO CRESPO";-;-;1;2;2;-;-;-;-;-;-;-;-;5
"110028 ROLIM DE MOURA";-;4;3;4;3;-;-;-;1;-;-;2;-;17
"110029 SANTA LUZIA D'OESTE";-;2;2;4;-;2;-;-;1;-;1;-;-;12
"110030 VILHENA";-;23;55;112;60;26;16;8;9;8;9;5;12;343
"110032 SAO MIGUEL DO GUAPORE";-;-;2;2;-;1;1;-;-;-;-;1;-;7
"110033 NOVA MAMORE";-;2;1;1;-;-;-;-;-;1;-;-;-;5
"110034 ALVORADA D'OESTE";-;3;2;-;-;1;-;-;-;-;-;1;3;10
"110037 ALTO ALEGRE DOS PARECIS";-;30;24;6;5;4;-;-;-;-;-;-;4;73
"110040 ALTO PARAISO";-;2;-;6;-;-;-;-;-;1;-;-;1;10
"110045 BURITIS";-;-;1;-;-;-;1;-;-;-;-;-;-;2
"110050 NOVO HORIZONTE DO OESTE";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"110060 CACAULANDIA";-;2;7;6;-;-;1;1;-;-;-;2;1;20
"110070 CAMPO NOVO DE RONDONIA";-;-;3;6;-;1;-;-;-;-;-;-;-;10
"110080 CANDEIAS DO JAMARI";-;10;10;1;-;1;-;1;2;1;-;1;-;27
"110090 CASTANHEIRAS";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"110092 CHUPINGUAIA";-;-;1;-;8;2;1;-;3;-;-;-;-;15
"110094 CUJUBIM";-;1;1;-;-;1;-;-;1;-;-;-;-;4
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"110120 MINISTRO ANDREAZZA";-;-;3;-;1;-;-;-;-;-;-;-;-;4
"110130 MIRANTE DA SERRA";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"110140 MONTE NEGRO";-;1;-;1;-;-;-;1;-;-;1;1;1;6
"110143 NOVA UNIAO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"110145 PARECIS";-;8;42;36;13;1;1;1;1;1;1;-;-;105
"110146 PIMENTEIRAS DO OESTE";-;-;-;3;-;1;-;-;-;-;-;1;-;5
"110147 PRIMAVERA DE RONDONIA";-;34;22;28;2;5;3;3;10;2;19;74;45;247
"110148 SAO FELIPE D'OESTE";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"110149 SAO FRANCISCO DO GUAPORE";-;2;2;1;1;-;-;-;-;-;-;1;-;7
"110150 SERINGUEIRAS";-;-;1;-;-;-;-;-;-;1;-;-;-;2
"110155 TEIXEIROPOLIS";-;-;1;1;-;1;-;-;-;-;-;-;-;3
"110160 THEOBROMA";-;3;1;3;1;2;-;-;-;-;-;-;-;10
"110170 URUPA";-;1;-;-;-;-;1;-;-;-;-;-;-;2
"110175 VALE DO ANARI";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"110180 VALE DO PARAISO";-;3;3;1;3;2;4;3;-;-;-;-;1;20
"120001 ACRELANDIA";-;1;3;2;5;2;-;-;-;-;-;-;-;13
"120005 ASSIS BRASIL";-;-;-;1;2;1;1;1;-;-;2;-;1;9
"120010 BRASILEIA";-;1;2;2;-;2;-;-;2;-;-;-;-;9
"120013 BUJARI";-;-;2;3;1;-;-;2;-;-;1;-;-;9
"120017 CAPIXABA";-;-;-;1;-;-;1;1;-;-;-;1;5;9
"120020 CRUZEIRO DO SUL";-;95;45;41;15;52;20;17;17;13;14;31;34;394
"120025 EPITACIOLANDIA";-;6;1;1;-;1;-;1;-;-;-;2;1;13
"120030 FEIJO";-;3;-;3;2;-;-;-;1;1;3;3;-;16
"120032 JORDAO";-;-;1;2;-;1;-;-;-;-;-;-;-;4
"120033 MANCIO LIMA";-;50;45;52;14;32;19;12;19;12;20;43;21;339
"120034 MANOEL URBANO";-;-;-;-;1;-;-;-;1;-;-;-;-;2
"120035 MARECHAL THAUMATURGO";-;-;2;2;1;-;-;1;-;-;-;-;-;6
"120038 PLACIDO DE CASTRO";-;2;-;-;-;-;-;-;1;-;-;1;4;8
"120039 PORTO WALTER";-;-;2;-;-;-;-;-;-;-;-;-;1;3
"120040 RIO BRANCO";-;119;59;84;63;55;45;49;16;23;26;37;61;637
"120042 RODRIGUES ALVES";-;4;6;7;1;-;-;-;1;-;1;-;5;25
"120043 SANTA ROSA DO PURUS";-;-;-;1;-;-;1;-;-;-;-;-;-;2
"120045 SENADOR GUIOMARD";-;4;4;2;1;1;2;-;1;-;1;1;-;17
"120050 SENA MADUREIRA";-;-;3;2;-;-;-;-;-;-;2;2;2;11
"120060 TARAUACA";-;27;7;41;2;2;-;-;-;-;-;-;1;80
"120070 XAPURI";-;1;6;4;2;1;1;1;-;-;-;-;-;16
"120080 PORTO ACRE";-;2;3;4;-;-;2;1;-;-;2;-;1;15
"130002 ALVARAES";-;-;2;17;21;12;3;1;5;1;-;-;1;63
"130006 AMATURA";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"130014 APUI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"130020 ATALAIA DO NORTE";-;1;4;1;-;-;1;-;-;-;1;-;-;8
"130030 AUTAZES";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"130040 BARCELOS";-;-;-;-;1;-;-;2;-;-;-;-;-;3
"130050 BARREIRINHA";-;-;-;1;-;1;1;1;1;-;-;2;-;7
"130060 BENJAMIN CONSTANT";-;1;-;-;-;-;-;-;-;1;2;-;1;5
"130063 BERURI";-;3;3;-;-;3;1;2;2;2;1;-;-;17
"130068 BOA VISTA DO RAMOS";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"130070 BOCA DO ACRE";-;-;-;1;1;-;1;1;-;1;2;-;-;7
"130080 BORBA";-;20;13;18;5;8;1;13;13;2;5;5;1;104
"130083 CAAPIRANGA";-;-;-;-;-;-;-;1;-;-;-;1;-;2
"130090 CANUTAMA";-;1;2;-;-;-;-;-;-;-;-;-;-;3
"130100 CARAUARI";-;13;5;6;26;30;18;17;11;6;1;7;14;154
"130110 CAREIRO";-;-;-;-;-;-;-;1;-;-;-;2;-;3
"130115 CAREIRO DA VARZEA";-;-;-;1;-;1;1;1;-;-;-;-;-;4
"130120 COARI";-;5;3;2;-;6;20;23;2;2;2;-;2;67
"130130 CODAJAS";-;-;2;1;-;-;1;-;-;-;-;-;1;5
"130140 EIRUNEPE";-;1;-;2;1;-;-;2;-;-;-;-;1;7
"130160 FONTE BOA";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"130165 GUAJARA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"130170 HUMAITA";-;4;4;6;10;2;-;-;-;2;2;1;2;33
"130180 IPIXUNA";-;-;-;35;14;-;-;1;-;-;-;1;-;51
"130185 IRANDUBA";-;8;11;2;1;2;2;2;1;2;5;-;3;39
"130190 ITACOATIARA";-;1;-;4;9;6;2;-;2;2;1;-;-;27
"130195 ITAMARATI";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"130210 JAPURA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"130220 JURUA";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"130230 JUTAI";-;-;2;-;1;-;-;-;-;-;-;1;5;9
"130240 LABREA";-;-;2;-;-;-;-;-;1;-;-;-;1;4
"130250 MANACAPURU";-;1;2;-;1;4;1;1;-;1;-;2;-;13
"130260 MANAUS";-;74;49;59;65;65;47;63;54;43;25;31;49;624
"130270 MANICORE";-;1;1;-;-;1;-;-;-;-;-;-;-;3
"130290 MAUES";-;-;-;1;-;-;-;-;-;-;-;-;4;5
"130300 NHAMUNDA";-;-;-;1;-;-;-;-;-;1;-;-;-;2
"130310 NOVA OLINDA DO NORTE";-;-;-;-;-;-;2;-;-;-;-;1;-;3
"130320 NOVO AIRAO";-;4;1;1;1;2;3;6;2;11;2;3;-;36
"130330 NOVO ARIPUANA";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"130340 PARINTINS";-;18;10;11;20;19;17;8;16;26;7;8;12;172
"130350 PAUINI";-;3;-;-;1;1;-;1;-;-;-;-;1;7
"130353 PRESIDENTE FIGUEIREDO";-;8;8;2;6;4;1;2;4;2;2;-;5;44
"130356 RIO PRETO DA EVA";-;2;-;1;2;3;1;-;-;1;-;1;-;11
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;1;-;-;-;-;-;-;-;2;-;3
"130370 SANTO ANTONIO DO ICA";-;-;1;-;6;4;-;4;-;-;-;-;-;15
"130380 SAO GABRIEL DA CACHOEIRA";-;-;-;1;-;-;-;1;-;2;-;-;1;5
"130390 SAO PAULO DE OLIVENCA";-;-;-;-;-;-;-;1;-;1;-;-;-;2
"130406 TABATINGA";-;1;3;8;3;-;1;-;1;3;4;-;-;24
"130410 TAPAUA";-;2;-;-;-;-;-;-;2;1;-;3;-;8
"130420 TEFE";-;3;2;3;7;13;19;9;13;-;-;1;-;70
"130426 UARINI";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"130430 URUCARA";-;-;-;-;-;-;-;-;1;1;-;-;1;3
"130440 URUCURITUBA";-;-;-;-;-;1;-;-;-;-;1;-;-;2
"140002 AMAJARI";-;1;-;5;1;2;6;2;2;1;2;-;-;22
"140005 ALTO ALEGRE";-;7;1;1;1;3;3;12;116;62;2;4;3;215
"140010 BOA VISTA";-;45;66;58;39;38;38;44;52;30;23;37;53;523
"140015 BONFIM";-;-;1;3;1;-;1;-;-;5;1;-;2;14
"140017 CANTA";-;9;81;32;13;17;14;4;9;1;5;4;4;193
"140020 CARACARAI";-;6;3;3;3;3;1;6;10;5;1;1;2;44
"140023 CAROEBE";-;4;2;5;2;2;5;3;8;-;-;-;-;31
"140028 IRACEMA";-;1;1;1;3;-;1;5;5;-;-;-;-;17
"140030 MUCAJAI";-;7;4;2;3;6;8;11;60;8;2;4;2;117
"140040 NORMANDIA";-;6;-;-;-;-;1;1;1;-;1;1;1;12
"140045 PACARAIMA";-;1;2;2;1;-;1;4;-;1;3;7;1;23
"140047 RORAINOPOLIS";-;15;52;24;6;3;10;10;5;3;9;7;8;152
"140050 SAO JOAO DA BALIZA";-;12;19;22;56;33;13;26;25;15;18;10;12;261
"140060 SAO LUIZ";-;-;2;-;1;1;-;-;-;-;-;-;-;4
"140070 UIRAMUTA";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"150010 ABAETETUBA";-;12;27;28;19;17;14;14;5;11;2;3;9;161
"150013 ABEL FIGUEIREDO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"150020 ACARA";-;1;2;8;4;-;1;1;-;-;1;-;-;18
"150030 AFUA";-;1;-;-;-;6;-;1;-;1;-;-;-;9
"150040 ALENQUER";-;-;1;2;-;-;-;-;-;-;-;-;-;3
"150050 ALMEIRIM";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150060 ALTAMIRA";-;19;25;12;4;3;3;1;7;4;3;4;8;93
"150070 ANAJAS";-;-;1;-;-;-;-;-;1;-;-;-;-;2
"150080 ANANINDEUA";-;41;43;25;21;23;12;15;18;13;6;12;8;237
"150085 ANAPU";-;-;1;1;-;2;-;-;-;-;-;-;-;4
"150090 AUGUSTO CORREA";-;1;1;3;1;-;-;-;2;-;-;1;1;10
"150095 AURORA DO PARA";-;1;-;3;-;-;-;-;1;-;-;-;-;5
"150110 BAGRE";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"150120 BAIAO";-;-;-;-;1;-;-;2;-;-;-;-;1;4
"150125 BANNACH";-;-;-;1;-;-;1;4;1;-;-;-;-;7
"150130 BARCARENA";-;25;86;22;19;16;18;15;16;11;11;12;13;264
"150140 BELEM";-;279;387;194;112;123;95;71;67;70;76;100;78;1652
"150145 BELTERRA";-;-;3;1;-;-;-;-;-;-;-;-;-;4
"150150 BENEVIDES";-;12;18;8;6;3;5;7;6;7;7;11;3;93
"150160 BONITO";-;-;1;1;2;-;-;-;-;2;-;-;-;6
"150170 BRAGANCA";-;12;9;13;6;9;-;1;2;-;3;1;3;59
"150172 BRASIL NOVO";-;1;-;2;-;7;7;-;1;-;-;1;-;19
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"150178 BREU BRANCO";-;1;3;2;-;-;-;-;-;-;-;-;-;6
"150180 BREVES";-;1;-;2;2;1;-;-;-;4;-;1;2;13
"150190 BUJARU";-;1;4;7;1;-;-;-;1;-;-;-;-;14
"150195 CACHOEIRA DO PIRIA";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"150200 CACHOEIRA DO ARARI";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"150210 CAMETA";-;58;52;72;23;24;20;17;19;17;5;16;13;336
"150215 CANAA DOS CARAJAS";-;2;1;3;-;1;1;-;-;-;-;-;1;9
"150220 CAPANEMA";-;12;9;27;9;8;10;3;3;3;4;1;4;93
"150230 CAPITAO POCO";-;11;2;2;4;7;2;1;1;1;1;-;1;33
"150240 CASTANHAL";-;198;259;119;78;63;72;60;97;58;56;51;65;1176
"150250 CHAVES";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"150260 COLARES";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"150270 CONCEICAO DO ARAGUAIA";-;3;28;17;-;1;-;1;5;-;-;2;-;57
"150275 CONCORDIA DO PARA";-;-;-;-;-;-;-;-;-;-;1;1;-;2
"150276 CUMARU DO NORTE";-;39;4;-;-;-;-;-;1;-;-;-;28;72
"150280 CURRALINHO";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"150285 CURUA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150290 CURUCA";-;7;10;6;7;5;-;-;-;-;2;2;2;41
"150293 DOM ELISEU";-;-;1;5;3;-;-;-;-;-;-;-;-;9
"150300 FARO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"150304 FLORESTA DO ARAGUAIA";-;4;7;3;-;-;-;-;-;-;-;-;1;15
"150307 GARRAFAO DO NORTE";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"150309 GOIANESIA DO PARA";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"150310 GURUPA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"150320 IGARAPE-ACU";-;60;140;102;62;15;17;16;12;4;13;45;14;500
"150330 IGARAPE-MIRI";-;4;4;5;6;8;9;6;8;4;2;3;12;71
"150340 INHANGAPI";-;3;12;10;12;11;-;4;5;3;4;3;3;70
"150345 IPIXUNA DO PARA";-;1;4;1;-;2;1;-;-;-;-;-;-;9
"150350 IRITUIA";-;-;4;-;-;-;1;1;3;2;-;2;1;14
"150360 ITAITUBA";-;2;5;1;-;1;-;1;1;1;1;1;-;14
"150375 JACAREACANGA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"150380 JACUNDA";-;-;1;3;-;-;-;-;-;-;-;-;-;4
"150390 JURUTI";-;10;62;8;1;2;2;1;-;-;1;1;-;88
"150400 LIMOEIRO DO AJURU";-;-;1;5;1;-;-;1;-;-;-;1;1;10
"150405 MAE DO RIO";-;4;3;2;1;4;1;4;-;1;1;-;1;22
"150410 MAGALHAES BARATA";-;1;2;2;-;2;-;-;1;5;2;2;-;17
"150420 MARABA";-;7;5;8;10;7;2;7;3;6;4;5;4;68
"150430 MARACANA";-;-;1;4;1;-;-;-;-;-;-;-;1;7
"150440 MARAPANIM";-;1;1;-;1;-;1;-;-;-;1;-;1;6
"150442 MARITUBA";-;114;91;143;60;54;41;36;38;26;22;24;31;680
"150445 MEDICILANDIA";-;6;9;-;-;7;1;1;-;1;-;-;-;25
"150450 MELGACO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"150460 MOCAJUBA";-;11;10;16;13;5;4;5;2;1;-;1;4;72
"150470 MOJU";-;2;3;3;3;8;3;1;1;-;4;2;1;31
"150475 MOJUI DOS CAMPOS";-;-;1;3;1;2;-;1;-;-;-;1;-;9
"150480 MONTE ALEGRE";-;1;1;5;2;6;-;-;-;-;-;1;-;16
"150490 MUANA";-;-;1;1;-;-;1;-;-;-;-;-;-;3
"150495 NOVA ESPERANCA DO PIRIA";-;-;-;-;-;-;-;2;-;-;-;-;-;2
"150497 NOVA IPIXUNA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"150500 NOVA TIMBOTEUA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"150503 NOVO PROGRESSO";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150506 NOVO REPARTIMENTO";-;1;5;1;2;-;-;-;-;-;-;-;-;9
"150510 OBIDOS";-;5;68;62;13;16;8;3;5;5;1;-;2;188
"150520 OEIRAS DO PARA";-;1;-;1;-;-;1;1;-;1;-;-;-;5
"150530 ORIXIMINA";-;-;-;1;2;-;-;-;-;-;2;-;-;5
"150540 OUREM";-;-;1;-;-;-;-;-;-;1;-;-;-;2
"150543 OURILANDIA DO NORTE";-;-;-;-;-;-;-;-;-;-;1;-;1;2
"150548 PACAJA";-;1;5;4;1;-;1;-;-;-;1;4;5;22
"150550 PARAGOMINAS";-;7;11;55;1;3;5;2;1;3;2;-;5;95
"150553 PARAUAPEBAS";-;24;21;10;7;12;17;6;3;7;4;6;3;120
"150555 PAU D'ARCO";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"150560 PEIXE-BOI";-;-;-;-;-;-;-;1;-;-;-;-;-;1
"150563 PICARRA";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"150565 PLACAS";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"150570 PONTA DE PEDRAS";-;4;1;-;-;1;2;-;1;-;1;1;1;12
"150580 PORTEL";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"150600 PRAINHA";-;9;10;5;-;4;-;-;-;-;-;-;-;28
"150613 REDENCAO";-;6;25;27;9;16;15;8;2;2;4;2;-;116
"150616 RIO MARIA";-;11;8;2;1;-;-;-;-;-;-;1;1;24
"150618 RONDON DO PARA";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"150619 RUROPOLIS";-;10;7;1;4;4;2;1;-;-;-;1;1;31
"150620 SALINOPOLIS";-;4;4;11;1;2;1;-;-;2;-;1;-;26
"150630 SALVATERRA";-;1;1;1;3;2;1;2;-;-;1;1;-;13
"150635 SANTA BARBARA DO PARA";-;1;4;1;3;3;5;1;3;-;-;-;3;24
"150650 SANTA IZABEL DO PARA";-;49;35;30;18;16;13;13;7;11;11;19;17;239
"150655 SANTA LUZIA DO PARA";-;-;2;4;3;1;2;1;-;2;3;-;1;19
"150658 SANTA MARIA DAS BARREIRAS";-;-;-;-;-;-;1;-;-;-;-;1;-;2
"150660 SANTA MARIA DO PARA";-;1;3;3;2;2;1;1;-;1;1;2;1;18
"150670 SANTANA DO ARAGUAIA";-;3;7;10;12;7;1;1;-;-;-;-;1;42
"150680 SANTAREM";-;213;297;227;144;105;33;26;27;16;27;17;26;1158
"150690 SANTAREM NOVO";-;-;-;-;-;3;-;-;-;-;1;-;-;4
"150700 SANTO ANTONIO DO TAUA";-;-;1;-;-;-;1;-;-;-;3;1;1;7
"150710 SAO CAETANO DE ODIVELAS";-;-;10;8;-;1;-;-;1;-;2;1;-;23
"150715 SAO DOMINGOS DO ARAGUAIA";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"150720 SAO DOMINGOS DO CAPIM";-;76;170;118;8;11;12;20;10;3;4;5;4;441
"150730 SAO FELIX DO XINGU";-;-;1;-;-;-;1;-;1;-;-;-;-;3
"150740 SAO FRANCISCO DO PARA";-;2;12;5;5;3;1;6;7;6;1;4;-;52
"150745 SAO GERALDO DO ARAGUAIA";-;2;-;-;1;1;-;-;-;-;-;-;-;4
"150746 SAO JOAO DA PONTA";-;-;1;3;-;1;-;-;1;1;-;-;-;7
"150747 SAO JOAO DE PIRABAS";-;3;8;7;3;1;2;1;29;2;1;1;-;58
"150750 SAO JOAO DO ARAGUAIA";-;1;-;-;-;1;-;-;-;-;-;1;1;4
"150760 SAO MIGUEL DO GUAMA";-;2;14;36;10;11;2;5;1;1;-;2;3;87
"150780 SENADOR JOSE PORFIRIO";-;-;1;-;1;-;1;-;-;-;-;-;-;3
"150790 SOURE";-;-;-;-;1;-;-;2;-;-;-;-;-;3
"150795 TAILANDIA";-;-;1;4;2;2;2;3;1;3;1;1;3;23
"150796 TERRA ALTA";-;5;12;1;3;2;-;-;1;2;-;1;-;27
"150797 TERRA SANTA";-;-;2;-;-;-;-;-;-;-;-;-;-;2
"150800 TOME-ACU";-;6;5;5;1;9;4;-;2;1;-;1;2;36
"150805 TRAIRAO";-;-;-;1;-;-;-;-;1;-;-;-;-;2
"150808 TUCUMA";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"150810 TUCURUI";-;3;5;2;-;1;26;14;6;2;4;1;-;64
"150812 ULIANOPOLIS";-;-;1;-;-;1;2;1;1;-;-;-;-;6
"150815 URUARA";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"150820 VIGIA";-;3;8;4;1;1;-;-;-;-;-;-;1;18
"150830 VISEU";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"150835 VITORIA DO XINGU";-;-;1;2;1;-;-;-;-;-;1;-;-;5
"150840 XINGUARA";-;1;-;3;1;-;-;-;1;1;2;1;1;11
"160015 PEDRA BRANCA DO AMAPARI";-;2;1;1;-;2;-;2;-;-;2;1;-;11
"160020 CALCOENE";-;1;-;-;-;1;-;-;1;-;-;1;-;4
"160023 FERREIRA GOMES";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"160025 ITAUBAL";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"160027 LARANJAL DO JARI";-;85;4;-;-;1;6;1;-;1;1;-;-;99
"160030 MACAPA";-;31;24;15;18;13;15;18;29;33;24;23;13;256
"160040 MAZAGAO";-;-;1;1;1;3;2;3;10;7;5;-;-;33
"160050 OIAPOQUE";-;12;10;10;9;38;7;10;41;2;-;1;3;143
"160053 PORTO GRANDE";-;2;3;-;-;-;-;1;-;1;-;1;-;8
"160060 SANTANA";-;14;8;7;10;6;6;11;6;10;12;15;4;109
"160070 TARTARUGALZINHO";-;1;3;5;3;-;-;1;-;-;-;-;-;13
"170025 ABREULANDIA";-;-;-;-;5;5;1;-;-;1;-;1;2;15
"170030 AGUIARNOPOLIS";-;21;71;48;60;36;25;6;7;6;8;8;9;305
"170035 ALIANCA DO TOCANTINS";-;2;75;15;31;3;1;-;-;-;-;-;-;127
"170040 ALMAS";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"170070 ALVORADA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"170100 ANANAS";-;1;4;2;-;1;3;-;-;-;-;1;1;13
"170105 ANGICO";-;1;-;-;1;2;-;-;-;-;1;-;1;6
"170110 APARECIDA DO RIO NEGRO";-;2;-;2;9;7;3;4;1;-;-;1;-;29
"170130 ARAGOMINAS";-;11;10;4;1;4;2;-;-;-;1;-;1;34
"170190 ARAGUACEMA";-;2;1;1;-;-;-;-;-;-;-;-;-;4
"170200 ARAGUACU";-;3;2;-;1;-;2;1;1;-;1;1;2;14
"170210 ARAGUAINA";-;55;72;91;111;101;48;30;28;19;31;32;18;636
"170215 ARAGUANA";-;-;-;-;1;-;-;1;-;-;-;-;-;2
"170220 ARAGUATINS";-;3;3;2;1;3;1;-;2;-;1;1;-;17
"170230 ARAPOEMA";-;2;1;16;15;13;6;2;-;-;-;1;2;58
"170240 ARRAIAS";-;7;2;1;1;1;1;-;-;1;-;-;9;23
"170255 AUGUSTINOPOLIS";-;2;1;1;2;1;-;-;1;1;-;-;1;10
"170270 AURORA DO TOCANTINS";-;1;1;3;1;2;-;-;1;-;-;1;1;11
"170290 AXIXA DO TOCANTINS";-;1;-;-;1;-;-;-;-;-;-;-;-;2
"170300 BABACULANDIA";-;2;2;6;2;2;6;1;1;-;-;-;-;22
"170305 BANDEIRANTES DO TOCANTINS";-;1;-;2;-;-;-;-;-;-;-;-;-;3
"170307 BARRA DO OURO";-;-;1;-;-;1;1;-;-;-;1;-;-;4
"170310 BARROLANDIA";-;1;45;40;65;57;11;3;3;3;1;2;1;232
"170320 BERNARDO SAYAO";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"170330 BOM JESUS DO TOCANTINS";-;-;-;-;-;-;1;-;1;-;-;-;-;2
"170370 BREJINHO DE NAZARE";-;1;1;1;-;-;1;-;-;-;-;-;-;4
"170380 BURITI DO TOCANTINS";-;-;1;1;-;1;-;-;-;-;-;-;-;3
"170382 CACHOEIRINHA";-;-;1;-;-;-;-;-;-;-;-;1;1;3
"170384 CAMPOS LINDOS";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"170386 CARIRI DO TOCANTINS";-;1;3;14;41;32;9;-;1;-;1;2;-;104
"170388 CARMOLANDIA";-;4;8;-;-;1;6;4;-;-;-;1;-;24
"170390 CASEARA";-;-;-;1;2;1;-;-;-;-;-;-;1;5
"170410 CENTENARIO";-;1;5;3;2;-;1;-;-;-;-;1;3;16
"170460 CHAPADA DE AREIA";-;7;13;17;5;-;-;-;-;-;-;1;-;43
"170510 CHAPADA DA NATIVIDADE";-;7;3;2;1;-;-;1;-;1;-;-;7;22
"170550 COLINAS DO TOCANTINS";-;44;137;187;28;27;18;15;14;12;3;48;33;566
"170555 COMBINADO";-;34;14;6;1;1;6;3;2;1;-;2;18;88
"170560 CONCEICAO DO TOCANTINS";-;1;1;-;2;1;1;1;-;-;-;-;-;7
"170600 COUTO MAGALHAES";-;-;-;2;-;1;-;-;-;-;-;2;1;6
"170610 CRISTALANDIA";-;1;2;6;3;-;2;-;-;-;-;-;-;14
"170650 DARCINOPOLIS";-;-;1;3;-;-;-;-;-;-;1;1;1;7
"170700 DIANOPOLIS";-;13;2;4;16;18;11;6;5;2;3;1;4;85
"170710 DIVINOPOLIS DO TOCANTINS";-;10;46;95;168;196;55;15;3;-;4;1;2;595
"170720 DOIS IRMAOS DO TOCANTINS";-;10;5;3;1;2;-;-;-;-;-;2;-;23
