2022
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/Intoxbr.def
Exogenous Poisoning
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";4;2;4;4;9;10;13;5;4;6;6;1;68
"110002 ARIQUEMES";8;2;5;9;7;12;11;8;16;6;6;9;99
"110003 CABIXI";-;-;1;1;-;-;-;-;-;-;-;-;2
"110004 CACOAL";9;6;16;5;8;8;10;12;13;27;11;6;131
"110005 CEREJEIRAS";-;-;-;-;-;3;1;-;-;-;1;-;5
"110006 COLORADO DO OESTE";2;3;-;2;-;-;-;-;-;-;1;-;8
"110007 CORUMBIARA";-;-;-;-;1;-;-;-;1;-;-;2;4
"110008 COSTA MARQUES";1;-;-;1;1;-;-;-;-;1;3;1;8
"110009 ESPIGAO D'OESTE";1;2;-;1;-;1;1;5;-;1;3;-;15
"110010 GUAJARA-MIRIM";1;1;1;2;-;-;-;-;2;2;-;2;11
"110011 JARU";8;11;13;1;4;4;-;6;6;6;4;5;68
"110012 JI-PARANA";13;5;7;1;7;8;9;7;3;9;4;6;79
"110013 MACHADINHO D'OESTE";2;6;2;1;5;-;3;1;1;3;3;4;31
"110014 NOVA BRASILANDIA D'OESTE";1;3;-;1;1;5;-;-;1;1;3;-;16
"110015 OURO PRETO DO OESTE";-;-;3;-;3;2;4;2;2;2;1;4;23
"110018 PIMENTA BUENO";-;1;-;-;-;1;-;-;-;1;-;-;3
"110020 PORTO VELHO";27;20;29;24;23;24;28;45;54;43;42;19;378
"110025 PRESIDENTE MEDICI";1;1;4;1;6;-;3;9;2;1;4;5;37
"110026 RIO CRESPO";-;1;4;-;2;-;-;1;-;-;-;-;8
"110028 ROLIM DE MOURA";9;13;5;4;7;1;13;12;12;15;18;6;115
"110029 SANTA LUZIA D'OESTE";-;1;-;-;-;-;-;-;1;-;-;1;3
"110030 VILHENA";9;13;20;27;36;26;28;30;22;32;24;18;285
"110032 SAO MIGUEL DO GUAPORE";2;1;3;13;-;-;-;5;3;1;-;2;30
"110033 NOVA MAMORE";2;11;5;4;7;7;1;10;6;2;3;2;60
"110034 ALVORADA D'OESTE";-;-;-;-;-;1;-;-;-;-;1;1;3
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;-;-;2;1;-;3;-;2;-;8
"110040 ALTO PARAISO";2;-;3;1;1;1;2;2;1;1;3;2;19
"110045 BURITIS";5;1;3;4;2;6;3;1;3;3;6;-;37
"110050 NOVO HORIZONTE DO OESTE";-;-;-;1;-;1;-;-;-;-;-;-;2
"110060 CACAULANDIA";1;-;-;-;-;-;1;1;3;2;-;3;11
"110070 CAMPO NOVO DE RONDONIA";1;3;3;4;-;-;3;2;2;1;2;4;25
"110080 CANDEIAS DO JAMARI";1;1;-;-;-;-;-;-;-;1;-;-;3
"110090 CASTANHEIRAS";2;-;-;-;-;-;1;-;-;-;-;-;3
"110092 CHUPINGUAIA";1;6;1;2;3;-;4;-;2;2;-;2;23
"110094 CUJUBIM";2;2;-;-;3;1;-;-;2;1;2;1;14
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;1;-;-;-;-;-;-;-;1;2
"110110 ITAPUA DO OESTE";1;-;-;-;-;-;-;-;-;-;1;-;2
"110120 MINISTRO ANDREAZZA";1;-;-;-;-;-;1;-;1;-;-;1;4
"110130 MIRANTE DA SERRA";1;4;-;-;1;-;1;-;1;-;1;1;10
"110140 MONTE NEGRO";2;1;7;13;5;5;11;10;3;8;3;4;72
"110143 NOVA UNIAO";-;-;-;-;1;-;-;2;1;-;2;1;7
"110145 PARECIS";-;-;-;2;-;1;-;1;-;-;-;1;5
"110146 PIMENTEIRAS DO OESTE";-;-;-;-;-;-;-;2;-;-;-;-;2
"110147 PRIMAVERA DE RONDONIA";-;-;-;1;-;-;-;1;1;-;-;1;4
"110149 SAO FRANCISCO DO GUAPORE";9;6;7;5;11;8;6;8;14;12;8;11;105
"110150 SERINGUEIRAS";2;1;-;1;-;-;-;-;-;-;1;2;7
"110155 TEIXEIROPOLIS";1;-;-;1;-;-;-;-;-;-;-;1;3
"110160 THEOBROMA";1;-;2;-;2;2;1;3;-;-;3;-;14
"110170 URUPA";1;1;-;-;2;2;1;-;1;2;5;1;16
"110175 VALE DO ANARI";-;-;-;5;-;3;-;-;-;1;2;-;11
"110180 VALE DO PARAISO";-;-;-;-;1;-;3;1;-;-;1;-;6
"120001 ACRELANDIA";4;3;2;2;3;5;-;3;2;5;6;3;38
"120005 ASSIS BRASIL";-;-;-;-;-;-;-;1;-;-;1;-;2
"120010 BRASILEIA";14;19;14;18;14;15;26;21;26;37;20;23;247
"120013 BUJARI";4;3;1;-;1;1;1;1;3;5;-;2;22
"120017 CAPIXABA";1;1;2;-;-;-;1;-;3;1;-;3;12
"120020 CRUZEIRO DO SUL";27;17;18;14;21;23;25;23;24;30;18;24;264
"120025 EPITACIOLANDIA";1;5;9;9;8;8;9;14;9;10;8;15;105
"120030 FEIJO";-;3;-;1;1;1;-;3;1;1;1;-;12
"120032 JORDAO";-;-;-;-;-;-;-;-;-;1;-;-;1
"120033 MANCIO LIMA";-;-;-;-;-;1;-;1;-;1;-;1;4
"120034 MANOEL URBANO";-;1;-;1;1;-;1;-;2;-;2;-;8
"120035 MARECHAL THAUMATURGO";1;-;-;-;-;1;1;1;4;4;-;-;12
"120038 PLACIDO DE CASTRO";7;5;3;4;1;5;8;1;5;4;7;5;55
"120039 PORTO WALTER";2;-;-;1;1;-;-;1;-;-;1;1;7
"120040 RIO BRANCO";100;87;115;117;94;125;137;115;153;165;180;145;1533
"120042 RODRIGUES ALVES";2;4;4;7;3;7;3;6;8;7;3;4;58
"120043 SANTA ROSA DO PURUS";-;-;-;-;-;-;-;1;-;-;1;-;2
"120045 SENADOR GUIOMARD";9;4;-;8;5;3;3;4;10;5;6;5;62
"120050 SENA MADUREIRA";9;9;6;3;1;8;8;9;5;9;14;8;89
"120060 TARAUACA";-;1;-;-;-;-;-;-;-;3;3;1;8
"120070 XAPURI";16;8;10;14;16;13;9;6;6;13;11;9;131
"120080 PORTO ACRE";3;3;2;1;1;2;4;2;2;2;3;2;27
"130002 ALVARAES";1;-;-;-;-;1;-;-;4;-;-;-;6
"130008 ANAMA";-;-;-;-;-;-;-;-;-;-;2;-;2
"130010 ANORI";1;-;-;-;-;-;-;-;-;-;-;-;1
"130014 APUI";8;10;14;8;16;10;9;12;9;7;12;8;123
"130020 ATALAIA DO NORTE";2;2;-;5;1;-;2;5;3;1;4;5;30
"130030 AUTAZES";-;-;-;-;1;1;1;2;-;-;-;-;5
"130050 BARREIRINHA";-;-;-;-;-;-;1;-;-;-;-;-;1
"130060 BENJAMIN CONSTANT";-;1;2;2;2;3;-;-;3;1;12;2;28
"130063 BERURI";-;-;-;-;-;-;-;-;1;-;-;-;1
"130068 BOA VISTA DO RAMOS";-;-;-;2;1;1;-;-;-;-;-;-;4
"130070 BOCA DO ACRE";-;-;-;-;-;1;1;2;-;4;1;-;9
"130080 BORBA";-;3;-;1;-;4;1;17;4;2;1;-;33
"130090 CANUTAMA";-;1;-;-;-;-;-;-;-;-;-;-;1
"130100 CARAUARI";2;1;4;1;3;-;3;2;2;1;-;1;20
"130110 CAREIRO";-;-;1;-;4;-;-;-;-;-;-;-;5
"130115 CAREIRO DA VARZEA";-;-;1;-;-;-;-;-;-;-;1;-;2
"130120 COARI";-;-;-;-;-;-;1;-;8;-;2;-;11
"130130 CODAJAS";-;-;-;-;-;-;-;-;-;1;1;1;3
"130140 EIRUNEPE";1;-;-;1;2;1;7;1;3;1;4;2;23
"130150 ENVIRA";3;6;-;6;1;1;7;3;8;7;7;7;56
"130160 FONTE BOA";-;-;-;-;-;-;-;-;-;-;1;-;1
"130165 GUAJARA";3;3;1;1;2;2;9;3;3;4;3;1;35
"130170 HUMAITA";-;27;2;1;2;-;-;-;2;-;-;1;35
"130180 IPIXUNA";1;-;-;-;-;-;-;2;2;-;4;-;9
"130185 IRANDUBA";1;43;1;1;2;1;1;2;1;2;3;1;59
"130190 ITACOATIARA";6;18;16;23;16;34;41;33;36;20;22;45;310
"130240 LABREA";2;1;4;3;1;1;3;1;4;-;20;27;67
"130250 MANACAPURU";3;7;7;17;13;15;16;4;15;9;11;3;120
"130260 MANAUS";41;28;29;41;50;48;33;78;51;49;57;72;577
"130270 MANICORE";-;-;-;-;-;-;-;-;1;-;-;1;2
"130280 MARAA";-;-;1;-;-;-;-;-;-;-;-;-;1
"130290 MAUES";-;-;-;-;-;-;-;-;-;-;1;-;1
"130310 NOVA OLINDA DO NORTE";-;-;-;-;-;-;-;-;1;-;-;-;1
"130330 NOVO ARIPUANA";-;-;-;1;-;-;1;1;-;1;-;-;4
"130340 PARINTINS";3;3;-;19;4;9;11;13;8;3;2;6;81
"130353 PRESIDENTE FIGUEIREDO";-;-;3;1;1;-;4;2;1;1;3;-;16
"130356 RIO PRETO DA EVA";-;3;3;2;1;5;4;5;4;7;3;4;41
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;2;-;1;-;3
"130380 SAO GABRIEL DA CACHOEIRA";-;-;-;-;-;1;-;1;-;-;-;-;2
"130400 SILVES";-;-;1;-;-;-;1;-;-;-;-;-;2
"130406 TABATINGA";-;-;-;-;-;-;-;-;-;-;-;1;1
"130410 TAPAUA";-;-;-;-;-;1;-;-;-;-;-;-;1
"130420 TEFE";13;10;15;7;11;3;10;8;7;12;8;15;119
"130430 URUCARA";-;-;-;1;-;-;-;1;1;-;-;-;3
"140002 AMAJARI";-;-;1;-;-;-;-;1;1;-;1;-;4
"140005 ALTO ALEGRE";16;12;7;11;11;18;21;8;9;15;15;15;158
"140010 BOA VISTA";65;64;62;79;73;66;46;80;84;95;81;76;871
"140015 BONFIM";-;4;2;4;1;-;-;-;-;1;6;1;19
"140017 CANTA";5;-;2;3;1;2;2;1;4;3;4;4;31
"140020 CARACARAI";11;11;16;8;15;10;10;13;11;12;12;14;143
"140023 CAROEBE";4;1;1;2;-;1;1;2;3;4;4;3;26
"140028 IRACEMA";-;1;3;-;2;2;-;1;1;1;1;-;12
"140030 MUCAJAI";1;2;4;1;3;-;3;5;9;5;7;5;45
"140040 NORMANDIA";-;1;-;-;1;-;-;-;-;-;-;-;2
"140045 PACARAIMA";4;1;1;2;16;13;3;-;5;1;5;2;53
"140047 RORAINOPOLIS";25;20;10;17;24;11;23;15;24;16;7;15;207
