2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/hepabr.def
Hepatitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";-;1;2;1;-;-;1;3;1;-;1;2;12
"110002 ARIQUEMES";4;-;2;5;7;2;6;1;4;3;7;3;44
"110003 CABIXI";1;1;-;1;-;-;-;-;-;-;-;-;3
"110004 CACOAL";5;3;3;1;1;5;2;3;5;3;3;3;37
"110005 CEREJEIRAS";-;-;-;-;-;1;-;-;1;-;1;-;3
"110006 COLORADO DO OESTE";1;1;-;1;-;-;-;1;-;2;2;1;9
"110007 CORUMBIARA";-;-;-;-;-;-;1;-;-;-;2;-;3
"110008 COSTA MARQUES";-;-;1;-;-;-;1;-;-;-;-;-;2
"110009 ESPIGAO D'OESTE";2;-;1;1;1;1;-;1;2;2;4;-;15
"110010 GUAJARA-MIRIM";3;-;4;-;-;1;2;4;1;2;4;5;26
"110011 JARU";4;4;2;3;10;9;11;8;8;16;2;6;83
"110012 JI-PARANA";6;6;9;7;14;7;11;8;11;8;15;9;111
"110013 MACHADINHO D'OESTE";4;5;4;2;1;4;5;7;6;5;3;1;47
"110014 NOVA BRASILANDIA D'OESTE";1;2;-;-;2;-;2;-;4;2;1;-;14
"110015 OURO PRETO DO OESTE";-;3;2;3;1;5;2;7;2;2;3;5;35
"110018 PIMENTA BUENO";3;-;2;-;1;1;3;1;-;-;-;-;11
"110020 PORTO VELHO";39;25;28;23;21;23;24;27;21;23;23;17;294
"110025 PRESIDENTE MEDICI";1;-;4;2;3;-;1;1;1;1;-;1;15
"110026 RIO CRESPO";-;-;-;2;1;1;-;-;2;-;-;-;6
"110028 ROLIM DE MOURA";-;-;-;-;-;-;1;2;1;1;-;-;5
"110029 SANTA LUZIA D'OESTE";-;-;1;-;-;1;1;1;-;1;-;-;5
"110030 VILHENA";3;5;5;6;6;2;6;6;4;6;3;5;57
"110032 SAO MIGUEL DO GUAPORE";-;-;-;1;-;1;-;2;-;-;1;-;5
"110033 NOVA MAMORE";-;1;1;3;1;-;2;1;2;1;2;3;17
"110034 ALVORADA D'OESTE";-;-;1;-;-;1;-;1;-;-;1;-;4
"110037 ALTO ALEGRE DOS PARECIS";-;-;1;-;-;-;-;1;1;1;1;-;5
"110040 ALTO PARAISO";4;-;7;2;2;-;1;-;2;-;1;3;22
"110045 BURITIS";1;3;1;1;-;-;3;1;1;-;2;-;13
"110060 CACAULANDIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"110070 CAMPO NOVO DE RONDONIA";1;1;3;-;1;-;3;2;-;-;-;-;11
"110080 CANDEIAS DO JAMARI";3;1;1;-;-;1;-;-;2;2;2;1;13
"110092 CHUPINGUAIA";-;-;1;-;-;-;-;1;1;1;1;4;9
"110094 CUJUBIM";1;-;2;1;-;-;2;-;-;1;-;-;7
"110100 GOVERNADOR JORGE TEIXEIRA";1;-;-;-;1;-;2;1;1;-;1;-;7
"110110 ITAPUA DO OESTE";2;-;-;-;1;-;-;-;1;1;2;-;7
"110120 MINISTRO ANDREAZZA";1;1;-;-;-;-;-;-;1;-;-;1;4
"110130 MIRANTE DA SERRA";1;1;-;-;1;1;-;1;-;2;-;-;7
"110140 MONTE NEGRO";3;-;3;-;-;2;2;1;-;4;4;1;20
"110143 NOVA UNIAO";1;-;-;1;-;-;-;-;-;-;-;-;2
"110145 PARECIS";-;-;-;-;-;-;-;-;-;-;1;-;1
"110147 PRIMAVERA DE RONDONIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"110148 SAO FELIPE D'OESTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"110149 SAO FRANCISCO DO GUAPORE";1;1;1;3;1;3;2;2;-;1;-;-;15
"110150 SERINGUEIRAS";1;2;-;-;-;1;1;-;1;-;2;1;9
"110155 TEIXEIROPOLIS";1;-;1;-;-;-;1;-;-;-;2;-;5
"110160 THEOBROMA";-;-;-;-;-;-;-;1;1;-;-;-;2
"110170 URUPA";-;-;-;1;-;-;1;-;1;-;2;1;6
"110175 VALE DO ANARI";1;-;-;-;-;-;2;-;-;-;-;1;4
"110180 VALE DO PARAISO";1;1;-;-;2;-;-;1;2;-;1;1;9
"120001 ACRELANDIA";1;1;1;-;-;1;1;-;1;1;-;-;7
"120005 ASSIS BRASIL";-;-;-;-;-;-;-;1;-;-;-;-;1
"120010 BRASILEIA";1;-;2;1;1;-;4;-;-;-;1;-;10
"120013 BUJARI";-;-;-;-;-;-;-;-;-;1;-;-;1
"120017 CAPIXABA";-;-;2;1;1;-;-;1;-;2;-;1;8
"120020 CRUZEIRO DO SUL";8;8;6;3;3;1;9;5;3;3;1;5;55
"120025 EPITACIOLANDIA";-;-;-;1;2;-;-;-;1;-;-;-;4
