2016
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/coquebr.def
Whooping Cough
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110002 ARIQUEMES";-;-;-;1;-;1;-;-;-;-;-;-;2
"110004 CACOAL";-;-;-;-;-;-;2;-;-;-;1;1;4
"110007 CORUMBIARA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110012 JI-PARANA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110018 PIMENTA BUENO";-;-;-;-;-;1;-;-;-;-;-;-;1
"110020 PORTO VELHO";7;1;1;-;1;-;-;1;-;-;-;1;12
"110028 ROLIM DE MOURA";-;-;-;1;-;-;-;-;-;-;1;-;2
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;-;-;-;-;-;-;-;1;-;1
"120010 BRASILEIA";-;1;-;-;-;-;-;-;-;1;-;-;2
"120020 CRUZEIRO DO SUL";-;-;-;-;-;-;1;-;-;-;-;-;1
"120033 MANCIO LIMA";-;-;-;-;-;-;1;-;-;-;-;-;1
"120039 PORTO WALTER";-;-;-;-;-;-;1;-;-;-;-;-;1
"120040 RIO BRANCO";-;2;-;-;-;-;-;1;-;-;-;-;3
"120043 SANTA ROSA DO PURUS";-;-;-;-;-;1;1;-;-;1;-;-;3
"130030 AUTAZES";-;-;1;-;-;-;-;-;-;-;-;-;1
"130050 BARREIRINHA";1;-;-;-;-;-;-;-;1;-;-;-;2
"130120 COARI";-;1;-;-;-;-;-;-;-;2;-;1;4
"130130 CODAJAS";-;-;-;1;-;-;-;-;-;-;-;-;1
"130170 HUMAITA";-;-;-;-;-;-;-;-;-;-;1;-;1
"130185 IRANDUBA";-;-;-;-;-;-;-;1;-;-;1;-;2
"130250 MANACAPURU";-;-;-;-;-;-;-;1;-;-;-;-;1
"130255 MANAQUIRI";-;-;-;-;-;-;-;-;-;-;-;1;1
"130260 MANAUS";21;16;6;11;5;7;2;7;6;6;5;21;113
"130290 MAUES";-;-;-;-;-;-;-;-;1;-;-;-;1
"130320 NOVO AIRAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"130356 RIO PRETO DA EVA";-;-;-;1;-;-;-;-;-;-;-;1;2
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;-;-;1;-;-;-;1
"130380 SAO GABRIEL DA CACHOEIRA";3;-;-;-;1;-;-;-;-;-;-;-;4
"130420 TEFE";-;-;-;-;-;-;-;-;-;3;1;-;4
"140005 ALTO ALEGRE";20;-;1;-;-;-;-;-;-;-;-;-;21
"140010 BOA VISTA";6;3;1;-;-;1;1;1;1;5;4;2;25
"140017 CANTA";-;-;-;1;-;-;-;-;1;-;-;-;2
"140040 NORMANDIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"140045 PACARAIMA";1;-;-;1;-;-;-;1;-;-;-;-;3
"150060 ALTAMIRA";1;1;1;1;-;-;-;-;1;-;1;1;7
"150080 ANANINDEUA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150095 AURORA DO PARA";-;-;-;-;-;-;-;-;-;-;1;-;1
"150130 BARCARENA";-;-;-;-;-;-;-;2;-;-;-;-;2
"150140 BELEM";3;3;1;-;-;1;-;-;1;1;1;-;11
"150145 BELTERRA";-;-;-;-;-;-;-;-;-;-;-;1;1
"150170 BRAGANCA";-;-;-;-;-;-;-;-;-;1;1;1;3
"150180 BREVES";-;-;-;-;-;-;1;-;1;-;-;-;2
"150220 CAPANEMA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150240 CASTANHAL";-;-;-;1;-;-;-;-;-;-;-;-;1
"150270 CONCEICAO DO ARAGUAIA";-;-;-;-;-;-;-;-;1;-;-;-;1
"150276 CUMARU DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"150310 GURUPA";2;-;-;-;-;-;-;-;-;-;-;-;2
"150360 ITAITUBA";-;-;-;1;-;-;-;-;-;1;-;-;2
"150390 JURUTI";-;1;-;-;-;-;-;-;-;-;1;-;2
"150510 OBIDOS";1;-;-;-;-;-;-;1;-;-;-;-;2
"150613 REDENCAO";-;-;-;-;2;-;-;-;2;1;-;-;5
"150620 SALINOPOLIS";-;-;-;-;-;-;-;-;-;1;-;-;1
"150660 SANTA MARIA DO PARA";-;-;-;-;-;-;-;-;-;1;-;-;1
"150680 SANTAREM";-;-;-;-;-;-;1;2;1;-;-;2;6
"150720 SAO DOMINGOS DO CAPIM";-;-;-;-;-;-;-;-;-;-;1;-;1
"150730 SAO FELIX DO XINGU";-;-;-;-;-;-;-;-;1;-;-;-;1
"150808 TUCUMA";1;1;-;-;1;-;-;-;-;-;-;-;3
"150810 TUCURUI";-;-;-;-;-;-;-;-;1;-;-;-;1
"150815 URUARA";-;-;-;-;-;-;-;-;-;1;-;-;1
"150820 VIGIA";-;-;-;-;-;-;-;-;-;-;1;1;2
"150830 VISEU";-;-;-;-;-;-;4;-;-;-;-;-;4
"160015 PEDRA BRANCA DO AMAPARI";-;-;-;-;-;-;-;-;-;-;-;1;1
"160027 LARANJAL DO JARI";-;-;1;-;1;-;-;-;-;-;-;-;2
"160030 MACAPA";-;-;-;1;5;-;2;2;-;-;1;1;12
"170100 ANANAS";1;-;-;-;-;-;-;-;-;-;-;-;1
"170210 ARAGUAINA";1;-;1;-;-;-;1;-;-;-;-;-;3
"170220 ARAGUATINS";-;-;-;-;1;-;-;-;-;-;-;-;1
"170230 ARAPOEMA";-;-;-;-;-;1;-;-;-;-;-;-;1
"170240 ARRAIAS";-;1;-;-;-;-;-;-;-;-;-;-;1
"170255 AUGUSTINOPOLIS";-;-;-;-;-;-;-;-;-;-;-;1;1
