2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/zikabr.def
Zika Virus
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";6;6;-;-;-;1;1;-;1;2;1;-;18
"110002 ARIQUEMES";87;18;40;35;46;30;10;11;6;5;23;25;336
"110003 CABIXI";1;-;-;3;-;-;-;1;1;-;7;4;17
"110004 CACOAL";23;84;48;57;24;12;16;4;3;6;5;8;290
"110005 CEREJEIRAS";3;27;31;5;13;2;1;-;-;1;1;1;85
"110006 COLORADO DO OESTE";-;-;1;1;3;1;1;-;-;-;-;1;8
"110007 CORUMBIARA";-;1;-;-;-;-;-;-;-;-;-;-;1
"110009 ESPIGAO D'OESTE";2;-;8;4;-;-;-;1;-;-;-;-;15
"110010 GUAJARA-MIRIM";2;-;2;2;2;-;3;-;1;-;-;-;12
"110011 JARU";1;-;1;1;1;-;-;-;-;-;-;3;7
"110012 JI-PARANA";10;19;12;42;62;8;6;23;14;8;3;-;207
"110013 MACHADINHO D'OESTE";1;1;-;-;-;2;-;1;1;1;-;1;8
"110014 NOVA BRASILANDIA D'OESTE";4;3;4;1;2;1;-;1;-;1;1;1;19
"110015 OURO PRETO DO OESTE";2;2;10;3;13;4;3;1;2;3;3;-;46
"110018 PIMENTA BUENO";1;-;1;1;2;3;-;-;1;-;1;-;10
"110020 PORTO VELHO";66;78;35;74;55;66;49;48;43;36;40;64;654
"110025 PRESIDENTE MEDICI";28;21;79;67;22;21;11;10;6;11;25;20;321
"110026 RIO CRESPO";1;1;-;1;1;-;-;-;-;-;-;-;4
"110028 ROLIM DE MOURA";1;2;9;4;1;2;1;-;3;1;1;1;26
"110029 SANTA LUZIA D'OESTE";-;-;6;2;-;-;-;-;-;-;-;-;8
"110030 VILHENA";20;38;41;60;24;15;5;8;3;5;11;6;236
"110032 SAO MIGUEL DO GUAPORE";1;2;-;-;2;2;-;-;-;-;-;-;7
"110033 NOVA MAMORE";-;-;-;-;-;2;-;1;-;1;-;-;4
"110034 ALVORADA D'OESTE";-;2;2;2;-;-;-;-;2;-;1;1;10
"110037 ALTO ALEGRE DOS PARECIS";-;1;-;-;-;-;-;-;-;-;1;-;2
"110040 ALTO PARAISO";-;2;13;-;-;-;-;-;1;-;-;-;16
"110045 BURITIS";-;1;-;-;-;-;-;-;-;-;-;-;1
"110050 NOVO HORIZONTE DO OESTE";-;-;-;-;1;-;4;-;-;-;-;-;5
"110060 CACAULANDIA";1;-;-;-;-;2;1;-;-;-;1;2;7
"110070 CAMPO NOVO DE RONDONIA";-;-;-;-;2;-;-;-;-;-;-;-;2
"110080 CANDEIAS DO JAMARI";2;-;-;2;4;1;2;2;1;-;-;-;14
"110092 CHUPINGUAIA";-;1;-;1;-;-;-;3;-;-;-;-;5
"110094 CUJUBIM";-;-;2;-;2;-;-;-;-;-;-;-;4
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;2;-;-;-;-;-;-;-;-;2
"110120 MINISTRO ANDREAZZA";-;-;2;1;-;-;-;-;-;-;-;-;3
"110130 MIRANTE DA SERRA";-;-;-;1;1;-;-;-;-;-;-;1;3
"110140 MONTE NEGRO";-;-;-;4;-;-;-;-;1;2;-;-;7
"110143 NOVA UNIAO";-;2;-;1;-;-;-;-;-;-;-;-;3
"110145 PARECIS";6;51;49;31;3;-;-;1;-;3;-;-;144
"110146 PIMENTEIRAS DO OESTE";-;-;1;12;-;-;-;-;-;-;-;-;13
"110147 PRIMAVERA DE RONDONIA";-;2;2;2;-;-;-;-;-;-;1;-;7
"110148 SAO FELIPE D'OESTE";2;-;-;-;-;1;-;-;-;-;-;-;3
"110149 SAO FRANCISCO DO GUAPORE";2;-;2;1;-;-;-;-;-;-;-;-;5
"110150 SERINGUEIRAS";-;1;-;2;8;17;14;4;2;1;-;-;49
"110155 TEIXEIROPOLIS";-;-;-;2;-;-;-;-;-;-;-;-;2
"110160 THEOBROMA";1;1;-;2;-;-;-;-;-;-;-;-;4
"110170 URUPA";-;-;2;1;-;1;-;-;-;-;-;2;6
"110175 VALE DO ANARI";-;-;1;1;-;-;-;-;-;-;-;-;2
"120001 ACRELANDIA";-;-;2;2;-;-;-;1;1;-;-;2;8
"120005 ASSIS BRASIL";-;-;5;3;-;3;1;-;-;-;1;-;13
"120010 BRASILEIA";3;-;2;-;-;-;2;-;2;1;-;-;10
"120013 BUJARI";5;1;10;4;-;-;4;1;-;1;1;-;27
"120017 CAPIXABA";-;-;-;-;-;1;1;-;2;-;-;1;5
"120020 CRUZEIRO DO SUL";106;53;86;59;126;47;79;54;35;50;56;73;824
"120025 EPITACIOLANDIA";-;2;-;-;-;-;-;-;-;-;1;1;4
"120030 FEIJO";4;5;9;4;4;1;-;1;1;4;-;2;35
"120032 JORDAO";-;-;1;-;2;-;-;1;-;-;-;-;4
"120033 MANCIO LIMA";15;33;13;22;17;14;6;5;3;-;-;2;130
"120034 MANOEL URBANO";1;-;1;1;2;-;-;1;-;37;5;-;48
"120035 MARECHAL THAUMATURGO";-;1;-;2;-;-;2;1;1;1;-;2;10
"120038 PLACIDO DE CASTRO";2;-;5;-;-;-;1;3;-;-;-;-;11
"120039 PORTO WALTER";-;-;2;-;-;-;-;-;-;-;-;1;3
"120040 RIO BRANCO";147;101;682;145;74;56;55;22;18;22;38;99;1459
"120042 RODRIGUES ALVES";3;5;8;4;10;2;1;1;-;1;-;-;35
"120043 SANTA ROSA DO PURUS";-;-;-;2;-;-;3;-;-;-;-;-;5
"120045 SENADOR GUIOMARD";1;1;11;1;2;1;2;1;2;1;-;-;23
"120050 SENA MADUREIRA";1;-;2;-;2;-;-;-;-;3;1;-;9
"120060 TARAUACA";8;11;15;29;14;3;-;-;-;-;2;-;82
"120070 XAPURI";1;-;3;-;3;-;-;-;3;-;-;2;12
"120080 PORTO ACRE";2;3;20;-;-;2;-;-;-;3;1;6;37
" MUNICIPIO IGNORADO - AM";-;-;5;4;-;1;-;-;-;-;-;-;10
"130002 ALVARAES";-;-;29;45;11;4;1;2;1;-;4;-;97
"130006 AMATURA";-;-;-;-;-;-;-;-;-;-;1;-;1
"130008 ANAMA";-;-;-;-;-;-;-;-;-;1;-;-;1
"130020 ATALAIA DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"130030 AUTAZES";-;-;-;-;-;-;-;2;-;-;-;-;2
"130040 BARCELOS";-;-;-;-;-;-;-;1;-;-;-;-;1
"130050 BARREIRINHA";-;-;1;-;-;-;-;1;-;-;-;-;2
"130060 BENJAMIN CONSTANT";-;-;-;-;-;-;-;-;-;-;-;1;1
"130063 BERURI";-;1;1;-;1;1;2;-;1;-;-;-;7
"130070 BOCA DO ACRE";-;2;4;-;1;-;3;-;2;-;2;1;15
"130080 BORBA";31;26;28;2;22;2;12;13;5;7;6;2;156
"130090 CANUTAMA";-;1;-;-;2;-;-;-;-;-;-;-;3
"130100 CARAUARI";5;-;-;6;3;4;11;8;-;1;1;1;40
"130110 CAREIRO";-;-;-;-;-;-;-;-;-;1;-;1;2
"130120 COARI";2;6;5;4;5;14;17;5;1;4;-;4;67
"130130 CODAJAS";-;-;-;-;-;-;1;-;-;-;-;-;1
"130140 EIRUNEPE";1;-;-;-;1;-;1;1;-;-;-;-;4
"130150 ENVIRA";-;1;-;-;1;-;-;-;-;-;-;-;2
"130165 GUAJARA";-;-;-;1;4;-;-;1;1;-;-;-;7
"130170 HUMAITA";35;128;20;32;11;-;-;-;1;1;-;-;228
"130180 IPIXUNA";-;-;4;48;-;-;-;1;-;-;-;1;54
"130185 IRANDUBA";-;4;1;1;-;6;3;1;1;-;2;-;19
"130190 ITACOATIARA";1;-;6;7;7;5;1;1;2;-;1;-;31
"130220 JURUA";-;-;-;1;-;-;-;-;-;2;2;-;5
"130250 MANACAPURU";-;2;-;1;-;-;1;-;-;-;2;-;6
"130260 MANAUS";50;77;76;82;58;57;54;44;31;23;35;52;639
"130270 MANICORE";-;-;2;-;1;-;-;-;-;-;-;-;3
"130280 MARAA";-;-;-;1;-;-;-;-;-;-;-;-;1
"130300 NHAMUNDA";-;-;2;-;-;1;-;-;-;-;-;-;3
"130310 NOVA OLINDA DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"130320 NOVO AIRAO";13;4;2;1;1;1;1;1;3;1;-;1;29
"130330 NOVO ARIPUANA";-;-;-;4;-;-;-;-;-;-;-;-;4
"130340 PARINTINS";-;-;-;-;2;-;-;1;-;2;-;-;5
"130350 PAUINI";-;1;-;-;-;-;1;-;-;-;-;1;3
"130353 PRESIDENTE FIGUEIREDO";-;-;-;16;5;1;1;-;1;6;1;4;35
"130370 SANTO ANTONIO DO ICA";4;1;-;6;2;-;-;-;1;-;-;-;14
"130380 SAO GABRIEL DA CACHOEIRA";-;2;3;1;-;-;-;-;-;-;-;-;6
"130390 SAO PAULO DE OLIVENCA";-;1;-;-;-;-;2;-;-;-;-;-;3
"130406 TABATINGA";-;2;-;-;-;2;-;-;-;1;-;-;5
"130410 TAPAUA";1;1;-;-;-;-;-;-;-;1;1;-;4
"130420 TEFE";2;3;7;5;2;10;13;3;2;-;-;3;50
"130426 UARINI";-;-;-;-;-;-;-;-;1;-;-;-;1
"130430 URUCARA";-;-;-;-;-;-;-;1;-;-;-;1;2
"140002 AMAJARI";-;3;1;1;1;2;1;1;-;-;-;1;11
"140005 ALTO ALEGRE";2;-;-;2;1;3;2;15;7;-;-;2;34
"140010 BOA VISTA";21;26;16;23;10;37;18;16;11;23;19;12;232
"140015 BONFIM";-;1;1;-;1;-;-;-;10;1;-;-;14
"140017 CANTA";5;33;3;-;-;1;2;24;7;3;2;4;84
"140020 CARACARAI";-;4;2;2;-;2;-;9;7;3;2;2;33
"140023 CAROEBE";2;6;10;-;2;-;8;23;1;-;1;-;53
