2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/Intoxbr.def
Exogenous Poisoning
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";4;5;10;8;13;13;17;7;12;9;16;8;122
"110002 ARIQUEMES";8;5;9;16;9;17;17;17;22;11;10;12;153
"110003 CABIXI";1;1;1;1;-;1;1;-;-;-;-;-;6
"110004 CACOAL";14;16;18;21;12;9;11;15;16;31;19;18;200
"110005 CEREJEIRAS";-;1;-;-;4;4;1;-;1;-;1;-;12
"110006 COLORADO DO OESTE";2;3;-;2;1;-;-;1;1;-;1;-;11
"110007 CORUMBIARA";-;-;-;-;1;-;-;1;1;-;-;2;5
"110008 COSTA MARQUES";1;-;-;1;1;-;-;-;-;1;3;1;8
"110009 ESPIGAO D'OESTE";3;4;3;3;-;1;1;6;-;1;3;-;25
"110010 GUAJARA-MIRIM";1;1;1;2;-;-;-;-;2;2;-;2;11
"110011 JARU";8;13;14;1;6;8;6;9;11;9;4;6;95
"110012 JI-PARANA";19;7;13;4;16;20;14;22;29;35;24;25;228
"110013 MACHADINHO D'OESTE";2;6;3;1;5;-;3;1;1;3;4;4;33
"110014 NOVA BRASILANDIA D'OESTE";1;6;1;4;1;5;1;-;1;1;4;1;26
"110015 OURO PRETO DO OESTE";-;-;3;-;3;2;4;2;3;2;1;4;24
"110018 PIMENTA BUENO";1;37;-;2;-;1;-;-;-;1;-;-;42
"110020 PORTO VELHO";31;23;30;27;27;28;29;49;66;49;50;26;435
"110025 PRESIDENTE MEDICI";1;2;4;1;7;-;3;9;2;1;4;5;39
"110026 RIO CRESPO";-;1;4;-;2;-;-;1;-;1;-;-;9
"110028 ROLIM DE MOURA";10;15;8;5;8;1;13;14;12;22;21;7;136
"110029 SANTA LUZIA D'OESTE";-;3;-;1;-;-;-;-;2;-;-;2;8
"110030 VILHENA";36;46;31;37;48;38;38;40;35;42;29;33;453
"110032 SAO MIGUEL DO GUAPORE";4;4;5;15;-;1;1;7;6;2;7;5;57
"110033 NOVA MAMORE";2;11;5;4;7;7;1;10;6;2;3;2;60
"110034 ALVORADA D'OESTE";-;-;-;-;-;1;-;-;1;-;2;1;5
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;1;1;2;1;-;3;-;2;-;10
"110040 ALTO PARAISO";2;1;3;2;1;1;2;2;3;3;3;2;25
"110045 BURITIS";7;2;4;4;3;8;4;2;6;5;9;2;56
"110050 NOVO HORIZONTE DO OESTE";-;-;-;1;-;1;-;-;-;1;-;-;3
"110060 CACAULANDIA";1;1;-;-;-;-;1;1;4;2;-;3;13
"110070 CAMPO NOVO DE RONDONIA";1;3;3;4;-;-;4;3;5;2;2;4;31
"110080 CANDEIAS DO JAMARI";3;1;-;-;2;-;-;1;-;1;-;-;8
"110090 CASTANHEIRAS";2;-;-;1;-;-;1;-;-;-;-;-;4
"110092 CHUPINGUAIA";1;6;2;2;3;-;4;-;5;2;2;2;29
"110094 CUJUBIM";2;2;1;-;3;1;-;2;5;4;4;1;25
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;1;-;-;-;-;-;-;-;1;2
"110110 ITAPUA DO OESTE";1;-;-;-;-;-;-;1;3;1;1;-;7
"110120 MINISTRO ANDREAZZA";1;-;-;-;-;-;1;-;1;-;-;1;4
"110130 MIRANTE DA SERRA";6;5;2;1;5;3;3;5;9;2;2;3;46
"110140 MONTE NEGRO";4;10;9;15;7;8;12;12;4;11;11;4;107
"110143 NOVA UNIAO";-;-;1;1;1;1;-;2;1;2;2;1;12
"110145 PARECIS";-;-;-;2;1;1;-;2;1;-;-;1;8
"110146 PIMENTEIRAS DO OESTE";-;-;-;-;-;-;-;2;-;-;-;-;2
"110147 PRIMAVERA DE RONDONIA";1;-;3;1;-;-;-;1;1;1;-;2;10
"110149 SAO FRANCISCO DO GUAPORE";10;7;8;5;11;10;20;12;17;13;11;13;137
"110150 SERINGUEIRAS";2;1;-;1;-;-;-;-;1;-;1;2;8
"110155 TEIXEIROPOLIS";1;-;-;1;1;-;-;2;1;-;-;1;7
"110160 THEOBROMA";1;-;2;-;2;2;1;3;-;-;3;-;14
"110170 URUPA";1;1;-;-;2;2;1;-;1;2;5;1;16
"110175 VALE DO ANARI";-;-;-;5;-;3;-;1;-;2;2;-;13
"110180 VALE DO PARAISO";-;-;-;1;1;-;3;1;-;-;1;-;7
"120001 ACRELANDIA";5;3;3;4;4;7;-;3;2;5;7;3;46
"120005 ASSIS BRASIL";-;-;-;-;-;-;-;1;-;-;1;-;2
"120010 BRASILEIA";15;19;16;20;15;19;30;27;31;44;27;29;292
"120013 BUJARI";4;3;1;-;2;2;2;2;4;5;-;3;28
"120017 CAPIXABA";1;1;2;-;-;-;2;-;3;1;1;4;15
"120020 CRUZEIRO DO SUL";28;20;21;16;25;27;27;31;29;33;26;35;318
"120025 EPITACIOLANDIA";1;5;10;12;8;10;11;18;12;13;12;17;129
"120030 FEIJO";-;3;-;2;1;3;2;6;1;1;1;-;20
"120032 JORDAO";-;-;-;-;-;-;-;-;-;1;-;-;1
"120033 MANCIO LIMA";-;-;-;-;-;1;-;1;1;1;-;1;5
"120034 MANOEL URBANO";-;1;-;1;2;-;1;-;3;-;2;-;10
"120035 MARECHAL THAUMATURGO";1;-;-;-;-;1;1;1;4;5;-;-;13
"120038 PLACIDO DE CASTRO";11;6;3;5;3;6;13;4;6;6;7;7;77
"120039 PORTO WALTER";3;1;2;1;4;-;-;1;1;-;1;1;15
"120040 RIO BRANCO";119;101;128;142;123;145;156;147;182;200;210;185;1838
"120042 RODRIGUES ALVES";4;4;4;8;3;7;3;7;10;8;5;4;67
"120043 SANTA ROSA DO PURUS";-;-;-;-;-;-;-;1;-;-;1;-;2
