2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/tetacidbr.def
Tetnis Accidental
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110003 CABIXI";-;-;1;-;-;-;-;-;-;-;-;-;1
"110004 CACOAL";-;-;-;-;1;-;-;-;-;-;-;-;1
"110008 COSTA MARQUES";-;-;-;-;-;-;-;1;1;1;-;-;3
"110009 ESPIGAO D'OESTE";-;-;-;1;-;-;-;-;-;-;-;-;1
"110011 JARU";-;-;1;-;-;-;-;-;-;-;-;-;1
"110012 JI-PARANA";-;-;-;-;1;1;2;1;1;-;-;-;6
"110013 MACHADINHO D'OESTE";-;-;-;-;-;-;-;-;-;-;-;1;1
"110015 OURO PRETO DO OESTE";-;-;-;-;-;-;-;-;-;1;-;-;1
"110018 PIMENTA BUENO";-;-;-;-;-;-;-;-;-;-;1;-;1
"110020 PORTO VELHO";-;-;-;-;-;-;3;-;2;-;-;-;5
"110025 PRESIDENTE MEDICI";1;-;-;-;-;-;-;-;-;-;-;-;1
"110028 ROLIM DE MOURA";-;-;-;-;1;-;-;-;-;-;-;-;1
"110029 SANTA LUZIA D'OESTE";-;-;-;-;1;-;-;-;-;-;-;-;1
"110030 VILHENA";-;1;-;-;1;1;1;-;1;-;-;-;5
"110033 NOVA MAMORE";1;-;-;-;-;-;-;-;-;-;-;-;1
"110045 BURITIS";-;1;2;-;-;-;-;-;-;-;1;-;4
"110080 CANDEIAS DO JAMARI";-;-;-;-;-;-;-;-;-;1;-;-;1
"110090 CASTANHEIRAS";-;-;-;-;-;-;-;-;-;-;1;-;1
"110094 CUJUBIM";-;-;-;-;-;-;-;1;-;-;-;-;1
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110110 ITAPUA DO OESTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"110140 MONTE NEGRO";-;-;-;-;-;-;1;-;-;-;-;-;1
"110143 NOVA UNIAO";-;-;-;-;-;-;-;-;-;1;-;-;1
"120001 ACRELANDIA";-;-;-;-;1;-;-;-;-;-;1;-;2
"120020 CRUZEIRO DO SUL";-;-;-;-;-;1;-;1;1;-;-;-;3
"120025 EPITACIOLANDIA";-;1;-;-;-;-;-;-;-;-;-;-;1
"120030 FEIJO";-;-;-;-;-;-;-;-;-;-;-;1;1
"120038 PLACIDO DE CASTRO";-;-;-;-;1;-;-;-;-;-;-;-;1
"120039 PORTO WALTER";-;-;-;-;-;-;-;-;1;-;-;-;1
"120040 RIO BRANCO";2;2;-;-;-;-;-;1;1;-;-;-;6
"120045 SENADOR GUIOMARD";-;-;-;-;-;-;-;-;-;-;1;-;1
"120050 SENA MADUREIRA";-;-;-;-;-;-;1;-;-;-;-;1;2
"120060 TARAUACA";-;-;-;-;-;-;-;-;-;-;-;2;2
"130008 ANAMA";-;-;-;-;-;1;-;-;-;-;-;-;1
"130014 APUI";-;-;2;-;-;-;-;-;-;-;-;-;2
"130040 BARCELOS";-;-;-;-;-;-;-;-;-;1;-;-;1
"130050 BARREIRINHA";-;-;-;-;-;-;-;1;-;-;-;-;1
"130070 BOCA DO ACRE";-;-;-;1;1;-;1;1;-;-;-;-;4
"130090 CANUTAMA";-;-;-;-;-;-;1;2;-;-;-;-;3
"130120 COARI";-;1;-;-;-;1;-;2;-;-;1;-;5
"130140 EIRUNEPE";-;-;-;-;-;-;-;-;-;2;-;-;2
"130150 ENVIRA";-;-;-;-;-;-;-;-;1;-;-;-;1
"130160 FONTE BOA";-;1;-;-;-;-;-;-;-;-;-;-;1
"130165 GUAJARA";-;-;-;-;-;-;-;1;1;-;-;-;2
"130180 IPIXUNA";-;-;-;-;-;-;-;-;-;-;-;1;1
"130185 IRANDUBA";-;-;-;-;-;-;-;-;2;-;-;-;2
"130230 JUTAI";1;-;-;-;-;-;-;-;-;-;-;-;1
"130240 LABREA";-;-;-;-;-;-;-;-;-;1;-;-;1
"130250 MANACAPURU";1;-;-;2;-;-;1;-;2;-;1;-;7
"130260 MANAUS";1;3;1;4;1;3;1;4;3;-;-;1;22
"130290 MAUES";-;-;-;-;-;-;-;-;2;-;-;-;2
"130330 NOVO ARIPUANA";-;-;-;-;1;-;-;-;-;-;-;1;2
"130340 PARINTINS";-;1;-;-;-;-;-;-;-;-;-;-;1
"130350 PAUINI";-;-;-;-;-;-;-;-;1;-;-;-;1
"130380 SAO GABRIEL DA CACHOEIRA";-;-;-;-;-;-;-;-;-;-;1;-;1
"130390 SAO PAULO DE OLIVENCA";-;-;-;-;-;-;1;-;-;-;-;-;1
"130410 TAPAUA";-;-;-;-;1;-;-;-;-;-;-;-;1
"130420 TEFE";-;-;-;-;-;-;1;-;-;-;-;-;1
"140020 CARACARAI";-;-;-;-;-;-;1;-;-;-;-;-;1
