2008
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/esquistobr.def
Schistosomiasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";-;-;-;-;1;2;-;1;-;-;-;1;5
"110002 ARIQUEMES";1;1;2;1;-;1;-;-;1;-;-;2;9
"110003 CABIXI";-;-;-;-;-;1;1;-;-;-;-;-;2
"110004 CACOAL";4;2;2;1;-;-;2;3;-;-;2;2;18
"110005 CEREJEIRAS";1;-;2;-;1;-;-;-;-;-;-;-;4
"110006 COLORADO DO OESTE";1;1;-;-;1;2;-;1;1;-;-;1;8
"110007 CORUMBIARA";-;2;1;-;1;1;-;-;-;2;1;-;8
"110009 ESPIGAO D'OESTE";-;3;-;-;1;-;1;-;-;-;-;1;6
"110010 GUAJARA-MIRIM";-;-;-;-;-;1;-;-;-;-;-;-;1
"110011 JARU";9;13;5;12;17;14;3;2;10;4;7;6;102
"110012 JI-PARANA";2;5;15;2;19;6;7;1;1;5;-;5;68
"110013 MACHADINHO D'OESTE";3;2;2;3;1;-;-;-;1;-;-;-;12
"110014 NOVA BRASILANDIA D'OESTE";1;1;2;1;2;1;1;-;1;-;-;-;10
"110015 OURO PRETO DO OESTE";15;11;16;10;21;12;16;22;11;16;11;9;170
"110018 PIMENTA BUENO";-;2;1;2;1;2;-;1;-;1;2;1;13
"110020 PORTO VELHO";2;5;-;1;1;3;4;4;-;1;-;1;22
"110025 PRESIDENTE MEDICI";3;-;-;-;1;-;6;5;4;1;2;1;23
"110028 ROLIM DE MOURA";1;1;1;1;3;2;1;3;-;2;-;-;15
"110029 SANTA LUZIA D'OESTE";-;1;-;-;2;1;-;2;-;2;-;-;8
"110030 VILHENA";1;1;1;2;1;1;4;1;-;-;1;-;13
"110032 SAO MIGUEL DO GUAPORE";-;1;1;-;2;1;1;1;2;2;1;-;12
"110033 NOVA MAMORE";-;-;1;-;1;-;-;-;-;-;-;-;2
"110034 ALVORADA D'OESTE";1;-;-;-;-;-;-;-;-;1;-;1;3
"110037 ALTO ALEGRE DOS PARECIS";1;1;2;-;-;1;2;2;1;2;-;-;12
"110050 NOVO HORIZONTE DO OESTE";-;-;-;-;1;-;-;-;-;-;-;-;1
"110060 CACAULANDIA";-;-;-;-;1;-;-;-;-;-;-;-;1
