2014
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/hepabr.def
Hepatitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";4;8;10;3;4;1;8;7;4;6;4;6;65
"110002 ARIQUEMES";25;25;32;28;33;28;39;38;33;35;33;15;364
"110003 CABIXI";2;1;1;1;-;-;-;-;-;1;1;-;7
"110004 CACOAL";16;18;15;26;19;16;18;27;24;22;30;13;244
"110005 CEREJEIRAS";2;4;2;8;1;3;3;3;5;8;3;-;42
"110006 COLORADO DO OESTE";6;2;3;3;1;-;-;4;2;2;6;1;30
"110007 CORUMBIARA";3;-;-;1;2;-;3;1;-;1;5;2;18
"110008 COSTA MARQUES";1;1;1;4;5;2;3;-;-;-;2;-;19
"110009 ESPIGAO D'OESTE";5;4;5;2;5;4;7;7;6;3;9;2;59
"110010 GUAJARA-MIRIM";18;9;14;10;11;14;39;22;24;26;20;16;223
"110011 JARU";21;20;26;16;19;23;21;24;16;23;15;13;237
"110012 JI-PARANA";23;28;28;25;30;23;45;50;33;33;32;28;378
"110013 MACHADINHO D'OESTE";20;17;23;14;16;15;21;28;20;15;16;9;214
"110014 NOVA BRASILANDIA D'OESTE";4;10;2;6;5;-;5;2;8;5;4;1;52
"110015 OURO PRETO DO OESTE";12;8;6;8;5;11;19;13;4;7;8;10;111
"110018 PIMENTA BUENO";12;3;9;3;6;12;6;9;10;12;15;7;104
"110020 PORTO VELHO";188;162;177;165;178;189;199;208;230;201;166;137;2200
"110025 PRESIDENTE MEDICI";4;4;4;3;5;6;3;3;8;3;2;3;48
"110026 RIO CRESPO";1;2;-;5;1;1;-;2;5;3;1;1;22
"110028 ROLIM DE MOURA";7;9;8;14;9;9;7;12;21;5;7;6;114
"110029 SANTA LUZIA D'OESTE";-;-;2;1;-;1;1;3;-;2;2;-;12
"110030 VILHENA";26;24;17;23;17;21;21;20;16;20;14;20;239
"110032 SAO MIGUEL DO GUAPORE";1;1;4;7;15;5;7;7;-;-;4;3;54
"110033 NOVA MAMORE";12;1;4;13;4;8;9;9;7;5;9;10;91
"110034 ALVORADA D'OESTE";1;1;2;1;-;1;-;4;1;1;3;1;16
"110037 ALTO ALEGRE DOS PARECIS";1;3;4;1;-;1;3;3;1;3;3;2;25
"110040 ALTO PARAISO";8;5;8;8;10;4;3;3;5;8;12;8;82
"110045 BURITIS";10;10;10;9;13;14;25;15;7;14;13;10;150
"110050 NOVO HORIZONTE DO OESTE";-;1;2;-;-;2;2;-;-;1;1;-;9
"110060 CACAULANDIA";1;2;1;3;1;2;1;4;-;-;6;-;21
"110070 CAMPO NOVO DE RONDONIA";5;2;5;3;1;1;6;7;3;3;8;1;45
"110080 CANDEIAS DO JAMARI";12;10;12;7;8;8;8;2;5;7;11;7;97
"110090 CASTANHEIRAS";3;1;-;3;-;1;1;1;-;-;1;-;11
"110092 CHUPINGUAIA";2;1;1;-;-;1;1;2;2;1;2;5;18
