2007
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/pfabr.def
Acute Flaccid Paralysis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";-;-;-;1;-;-;-;-;-;-;-;-;1
"110002 ARIQUEMES";1;1;-;-;2;1;1;2;-;1;-;1;10
"110004 CACOAL";2;-;2;3;1;1;-;1;2;2;-;1;15
"110008 COSTA MARQUES";-;-;-;1;-;-;-;-;-;-;-;-;1
"110009 ESPIGAO D'OESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"110010 GUAJARA-MIRIM";1;2;-;-;-;1;-;-;-;1;2;-;7
"110011 JARU";-;-;1;-;-;1;-;2;-;-;1;1;6
"110012 JI-PARANA";-;1;1;-;2;-;1;-;-;-;2;-;7
"110013 MACHADINHO D'OESTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"110014 NOVA BRASILANDIA D'OESTE";-;-;-;-;-;-;-;-;-;1;-;-;1
"110015 OURO PRETO DO OESTE";-;-;-;-;-;-;1;-;-;-;-;1;2
"110018 PIMENTA BUENO";1;1;1;1;2;1;-;-;-;-;1;-;8
"110020 PORTO VELHO";5;3;6;2;5;5;5;6;3;4;2;3;49
"110025 PRESIDENTE MEDICI";-;-;-;-;-;-;-;1;-;-;-;-;1
"110028 ROLIM DE MOURA";-;-;1;-;-;-;-;-;-;1;1;-;3
"110030 VILHENA";1;-;-;1;-;1;1;1;-;-;-;-;5
"110032 SAO MIGUEL DO GUAPORE";-;-;-;-;-;-;-;-;2;-;-;-;2
"110033 NOVA MAMORE";-;-;-;-;1;-;-;-;-;-;-;-;1
"110040 ALTO PARAISO";-;-;-;-;-;-;1;-;1;-;-;-;2
"110045 BURITIS";1;-;-;-;-;1;-;-;2;-;-;-;4
"110060 CACAULANDIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"110070 CAMPO NOVO DE RONDONIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110080 CANDEIAS DO JAMARI";1;-;-;-;-;-;-;-;-;-;-;-;1
"110092 CHUPINGUAIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"110094 CUJUBIM";-;-;-;1;-;1;-;1;-;-;-;-;3
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;-;-;-;-;-;1;-;-;-;1
"110120 MINISTRO ANDREAZZA";-;-;-;-;1;-;-;-;-;-;-;-;1
"110130 MIRANTE DA SERRA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110140 MONTE NEGRO";-;-;-;-;1;-;-;-;-;-;-;1;2
"110148 SAO FELIPE D'OESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"110150 SERINGUEIRAS";-;-;-;1;-;-;-;-;-;-;-;-;1
"110160 THEOBROMA";-;-;1;-;-;-;-;-;-;-;1;-;2
"110180 VALE DO PARAISO";-;-;-;-;-;-;-;-;-;-;1;-;1
"120001 ACRELANDIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"120010 BRASILEIA";-;1;-;1;-;-;-;-;-;2;-;-;4
"120013 BUJARI";-;-;-;1;1;1;-;-;-;-;-;-;3
"120017 CAPIXABA";-;-;-;-;-;-;-;1;-;-;-;1;2
"120020 CRUZEIRO DO SUL";1;1;-;-;1;-;1;-;-;-;1;1;6
"120030 FEIJO";1;-;-;-;-;-;1;1;-;-;-;1;4
"120035 MARECHAL THAUMATURGO";-;-;1;-;-;-;-;-;-;-;-;-;1
"120038 PLACIDO DE CASTRO";-;-;-;-;1;-;-;-;-;-;-;-;1
"120040 RIO BRANCO";2;3;2;2;2;5;5;1;1;-;-;1;24
"120042 RODRIGUES ALVES";-;-;-;-;-;-;-;-;-;-;1;-;1
"120043 SANTA ROSA DO PURUS";-;1;-;-;-;-;-;-;-;-;-;-;1
"120050 SENA MADUREIRA";2;-;-;-;-;-;-;-;-;-;-;-;2
"120060 TARAUACA";-;-;-;-;1;-;-;-;-;-;-;-;1
"120070 XAPURI";-;-;-;-;-;-;-;-;1;-;-;-;1
"120080 PORTO ACRE";1;-;1;-;-;-;1;-;-;-;-;-;3
"130006 AMATURA";-;-;-;1;-;-;-;-;-;-;-;-;1
"130008 ANAMA";-;-;-;-;-;-;-;-;-;-;-;1;1
"130010 ANORI";-;-;-;-;-;-;-;1;-;-;-;-;1
"130030 AUTAZES";-;-;-;1;-;-;-;-;-;-;-;-;1
"130040 BARCELOS";1;-;-;-;-;-;-;1;-;-;-;-;2
"130060 BENJAMIN CONSTANT";-;-;-;-;-;-;-;-;-;-;1;-;1
"130063 BERURI";-;-;-;-;1;-;-;-;3;-;-;-;4
"130070 BOCA DO ACRE";3;-;-;-;-;-;-;-;2;-;-;-;5
"130080 BORBA";-;-;-;-;-;1;-;-;1;-;1;-;3
"130110 CAREIRO";-;-;-;-;-;1;-;-;-;-;-;-;1
"130115 CAREIRO DA VARZEA";-;-;-;-;-;-;1;-;-;-;-;-;1
"130120 COARI";-;1;1;-;1;-;-;-;-;-;-;1;4
