2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/pfabr.def
Acute Flaccid Paralysis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110002 ARIQUEMES";-;-;-;-;1;-;-;1;-;1;-;-;3
"110004 CACOAL";1;-;-;-;-;1;-;1;-;1;-;-;4
"110010 GUAJARA-MIRIM";-;1;-;-;-;-;-;-;-;-;1;-;2
"110011 JARU";-;-;-;-;-;1;-;1;-;-;-;-;2
"110012 JI-PARANA";-;-;-;-;1;-;1;-;-;-;-;-;2
"110015 OURO PRETO DO OESTE";-;-;-;-;-;-;1;-;-;-;-;1;2
"110020 PORTO VELHO";2;-;-;-;1;2;2;1;-;-;-;1;9
"110028 ROLIM DE MOURA";-;-;-;-;-;-;-;-;-;-;1;-;1
"110030 VILHENA";1;-;-;-;-;1;-;1;-;-;-;-;3
"110045 BURITIS";1;-;-;-;-;-;-;-;2;-;-;-;3
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;-;-;-;-;-;1;-;-;-;1
"110130 MIRANTE DA SERRA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110140 MONTE NEGRO";-;-;-;-;-;-;-;-;-;-;-;1;1
"110180 VALE DO PARAISO";-;-;-;-;-;-;-;-;-;-;1;-;1
"120010 BRASILEIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"120013 BUJARI";-;-;-;-;1;1;-;-;-;-;-;-;2
"120030 FEIJO";1;-;-;-;-;-;-;1;-;-;-;-;2
"120038 PLACIDO DE CASTRO";-;-;-;-;1;-;-;-;-;-;-;-;1
"120040 RIO BRANCO";-;1;1;-;-;1;1;-;-;-;-;1;5
"120050 SENA MADUREIRA";1;-;-;-;-;-;-;-;-;-;-;-;1
"120080 PORTO ACRE";-;-;1;-;-;-;-;-;-;-;-;-;1
"130008 ANAMA";-;-;-;-;-;-;-;-;-;-;-;1;1
"130010 ANORI";-;-;-;-;-;-;-;1;-;-;-;-;1
"130030 AUTAZES";-;-;-;1;-;-;-;-;-;-;-;-;1
"130060 BENJAMIN CONSTANT";-;-;-;-;-;-;-;-;-;-;1;-;1
"130063 BERURI";-;-;-;-;1;-;-;-;2;-;-;-;3
"130080 BORBA";-;-;-;-;-;1;-;-;1;-;-;-;2
"130110 CAREIRO";-;-;-;-;-;1;-;-;-;-;-;-;1
"130120 COARI";-;-;1;-;1;-;-;-;-;-;-;1;3
"130160 FONTE BOA";-;-;-;1;-;-;-;-;-;-;-;-;1
"130185 IRANDUBA";-;-;-;-;-;1;-;-;-;-;1;-;2
"130190 ITACOATIARA";-;-;-;-;-;1;1;-;-;-;-;-;2
"130220 JURUA";-;-;-;-;-;-;-;-;-;2;-;-;2
"130250 MANACAPURU";-;1;-;-;-;-;-;-;-;-;-;-;1
"130255 MANAQUIRI";-;-;-;-;-;1;-;-;-;-;-;-;1
"130260 MANAUS";12;9;7;10;7;8;10;9;4;5;4;7;92
"130270 MANICORE";-;-;-;-;-;-;-;-;-;-;-;1;1
"130290 MAUES";-;-;-;-;-;-;1;-;-;-;-;-;1
"130310 NOVA OLINDA DO NORTE";-;-;-;-;1;-;-;-;1;-;-;-;2
"130330 NOVO ARIPUANA";-;-;1;-;-;-;-;-;-;-;-;-;1
"130340 PARINTINS";-;-;-;-;-;1;-;1;-;-;-;-;2
"130353 PRESIDENTE FIGUEIREDO";-;-;-;-;-;-;-;-;1;-;-;-;1
"130370 SANTO ANTONIO DO ICA";-;-;1;-;-;-;-;-;-;-;-;-;1
"130380 SAO GABRIEL DA CACHOEIRA";-;1;-;-;-;-;-;-;-;-;-;-;1
"130400 SILVES";-;-;-;-;-;1;-;-;-;-;-;-;1
"130406 TABATINGA";1;-;-;-;1;-;-;-;-;-;-;-;2
"130410 TAPAUA";-;-;-;-;-;-;-;-;-;-;-;1;1
"130420 TEFE";1;-;-;1;1;-;-;-;-;-;-;-;3
"130423 TONANTINS";-;-;-;1;-;-;-;-;-;-;-;-;1
"130426 UARINI";-;-;-;-;-;1;-;-;-;-;-;-;1
"140010 BOA VISTA";-;-;1;-;-;-;-;-;2;-;-;1;4
"140015 BONFIM";-;-;1;-;-;-;-;-;-;-;-;-;1
"150040 ALENQUER";-;-;-;-;-;-;-;-;-;-;-;1;1
"150060 ALTAMIRA";-;-;-;-;-;-;1;-;-;-;-;1;2
"150070 ANAJAS";-;-;-;-;1;1;-;-;-;-;-;-;2
"150080 ANANINDEUA";1;2;-;1;-;2;-;-;-;-;1;-;7
"150130 BARCARENA";-;1;2;-;-;-;1;-;-;-;-;-;4
"150140 BELEM";1;2;2;4;1;1;4;2;1;4;-;2;24
