2016
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/zikabr.def
Zika Virus
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
" MUNICIPIO IGNORADO - RO";-;-;-;-;-;1;-;-;-;-;-;-;1
"110001 ALTA FLORESTA D'OESTE";8;42;-;3;4;1;2;1;1;2;2;-;66
"110002 ARIQUEMES";103;42;52;42;55;31;15;19;10;7;25;32;433
"110003 CABIXI";1;-;-;3;-;-;-;1;3;-;7;4;19
"110004 CACOAL";31;94;80;72;33;14;19;4;4;9;7;8;375
"110005 CEREJEIRAS";6;59;49;13;14;2;2;-;1;1;2;1;150
"110006 COLORADO DO OESTE";1;1;2;2;7;2;1;-;-;1;-;2;19
"110007 CORUMBIARA";-;1;4;1;1;-;2;-;4;-;-;-;13
"110009 ESPIGAO D'OESTE";4;-;9;5;6;13;1;4;1;-;1;5;49
"110010 GUAJARA-MIRIM";6;22;23;35;4;4;4;-;1;-;-;-;99
"110011 JARU";3;4;7;1;2;-;1;-;-;-;-;5;23
"110012 JI-PARANA";29;60;88;86;98;31;23;36;21;21;17;18;528
"110013 MACHADINHO D'OESTE";2;3;-;-;-;2;-;1;3;1;1;3;16
"110014 NOVA BRASILANDIA D'OESTE";4;3;6;1;2;1;-;1;-;1;1;2;22
"110015 OURO PRETO DO OESTE";5;5;11;4;14;5;3;3;2;3;3;1;59
"110018 PIMENTA BUENO";1;1;9;6;5;5;-;2;1;-;4;1;35
"110020 PORTO VELHO";176;399;225;191;139;132;109;83;58;65;68;108;1753
"110025 PRESIDENTE MEDICI";28;21;79;67;22;22;11;10;8;11;25;20;324
"110026 RIO CRESPO";1;1;-;2;1;-;-;-;-;-;-;-;5
"110028 ROLIM DE MOURA";2;17;18;6;1;4;1;1;5;1;2;1;59
"110029 SANTA LUZIA D'OESTE";-;-;7;3;1;1;-;1;1;-;-;-;14
"110030 VILHENA";35;103;195;177;66;44;32;34;10;19;29;16;760
"110032 SAO MIGUEL DO GUAPORE";1;2;-;1;2;3;-;-;-;-;-;2;11
"110033 NOVA MAMORE";-;2;-;1;4;2;-;1;-;1;-;-;11
"110034 ALVORADA D'OESTE";-;2;2;2;-;1;-;-;2;-;1;1;11
