2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/varicelabr.def
Chickenpox
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";1;-;-;-;-;1;1;-;1;-;-;-;4
"110002 ARIQUEMES";-;-;-;-;1;-;-;2;-;-;1;-;4
"110004 CACOAL";-;1;-;-;-;1;-;-;-;-;-;-;2
"110007 CORUMBIARA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110008 COSTA MARQUES";-;-;-;-;1;-;-;-;-;-;-;-;1
"110010 GUAJARA-MIRIM";-;-;-;-;1;-;-;-;-;-;-;-;1
"110011 JARU";-;-;-;-;-;-;-;-;1;-;-;-;1
"110012 JI-PARANA";-;-;-;-;-;-;1;1;2;3;1;1;9
"110013 MACHADINHO D'OESTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"110014 NOVA BRASILANDIA D'OESTE";-;-;1;-;-;-;-;-;-;-;-;-;1
"110015 OURO PRETO DO OESTE";2;1;-;-;-;-;-;-;-;-;1;-;4
"110028 ROLIM DE MOURA";-;-;-;-;-;-;1;1;-;1;1;-;4
"110029 SANTA LUZIA D'OESTE";-;-;-;-;-;2;-;-;-;-;-;-;2
"110030 VILHENA";-;-;-;-;-;1;-;-;-;-;-;1;2
"110090 CASTANHEIRAS";-;1;-;-;-;-;-;-;-;-;-;-;1
"110130 MIRANTE DA SERRA";-;1;-;-;-;-;-;-;-;-;-;-;1
"110143 NOVA UNIAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"120001 ACRELANDIA";-;-;-;-;1;-;-;-;-;1;-;-;2
"120005 ASSIS BRASIL";-;-;-;-;1;-;-;-;-;-;-;-;1
"120010 BRASILEIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"120020 CRUZEIRO DO SUL";-;-;-;-;-;-;2;-;-;-;-;-;2
"120025 EPITACIOLANDIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"120032 JORDAO";-;-;-;-;-;1;-;-;-;-;-;-;1
"120033 MANCIO LIMA";1;-;-;-;-;-;-;-;-;1;-;-;2
"120034 MANOEL URBANO";1;2;1;-;-;-;-;2;-;-;1;-;7
"120038 PLACIDO DE CASTRO";-;-;3;-;-;-;-;-;-;-;2;-;5
"120040 RIO BRANCO";3;2;1;1;2;4;1;2;-;-;-;-;16
"120042 RODRIGUES ALVES";-;-;-;-;-;-;-;-;-;1;3;-;4
"120060 TARAUACA";3;1;-;1;1;1;1;2;-;3;6;-;19
"120070 XAPURI";3;-;-;-;-;1;-;-;-;-;1;2;7
"120080 PORTO ACRE";1;-;-;1;-;1;-;-;-;-;-;-;3
"130010 ANORI";-;1;-;-;-;-;-;-;-;-;-;-;1
"130020 ATALAIA DO NORTE";1;-;2;1;9;2;3;1;-;-;-;-;19
"130040 BARCELOS";5;1;1;-;1;-;1;-;-;-;-;-;9
"130050 BARREIRINHA";1;-;-;-;3;1;1;2;-;-;-;-;8
"130060 BENJAMIN CONSTANT";-;-;-;1;3;1;-;-;-;-;1;1;7
"130068 BOA VISTA DO RAMOS";-;-;-;-;-;-;3;10;4;-;-;-;17
"130115 CAREIRO DA VARZEA";-;-;-;-;3;-;-;-;-;-;-;-;3
"130120 COARI";-;-;-;-;-;-;-;1;-;-;-;-;1
"130140 EIRUNEPE";-;-;-;-;-;-;-;4;1;1;-;-;6
"130170 HUMAITA";1;-;1;-;-;1;-;-;-;-;2;1;6
"130185 IRANDUBA";-;-;2;-;-;-;2;1;-;-;-;-;5
"130190 ITACOATIARA";-;-;-;1;-;-;1;-;1;-;-;1;4
"130200 ITAPIRANGA";-;-;-;-;-;-;-;-;-;1;-;-;1
"130230 JUTAI";1;-;-;-;-;-;-;-;-;-;-;-;1
"130250 MANACAPURU";-;-;-;1;1;1;1;1;-;-;-;-;5
"130260 MANAUS";22;28;34;25;49;37;35;6;18;26;26;14;320
"130280 MARAA";-;1;-;-;-;-;-;-;-;-;-;-;1
"130290 MAUES";1;-;-;1;-;-;-;-;1;1;1;-;5
"130300 NHAMUNDA";-;-;1;-;-;-;-;-;-;-;-;-;1
"130310 NOVA OLINDA DO NORTE";-;-;1;-;2;-;1;1;6;16;-;-;27
"130330 NOVO ARIPUANA";-;1;-;-;-;-;-;-;-;-;1;1;3
"130340 PARINTINS";1;2;2;-;7;13;14;19;10;1;-;-;69
"130353 PRESIDENTE FIGUEIREDO";-;-;-;-;-;-;2;-;-;-;-;-;2
"130356 RIO PRETO DA EVA";2;-;-;-;1;-;1;-;-;1;5;-;10
"130360 SANTA ISABEL DO RIO NEGRO";-;-;-;-;-;-;2;1;-;-;-;-;3
"130380 SAO GABRIEL DA CACHOEIRA";-;2;2;-;6;2;-;-;1;-;5;1;19
"130390 SAO PAULO DE OLIVENCA";-;-;-;-;-;1;1;-;-;-;-;-;2
"130400 SILVES";-;-;-;-;-;1;-;-;1;1;-;-;3
"130406 TABATINGA";-;-;1;1;-;3;-;3;2;3;1;-;14
"130420 TEFE";1;-;-;-;-;-;-;-;-;-;-;-;1
"130430 URUCARA";1;-;-;-;-;3;-;-;-;-;-;-;4
"130440 URUCURITUBA";1;-;-;1;-;-;-;1;-;-;-;-;3
"140002 AMAJARI";3;1;-;-;-;1;-;-;2;-;-;-;7
"140005 ALTO ALEGRE";2;2;-;-;1;-;1;-;-;-;-;-;6
"140010 BOA VISTA";61;50;34;36;63;42;62;41;22;32;20;20;483
"140015 BONFIM";5;-;-;-;-;1;-;1;-;-;3;5;15
"140017 CANTA";1;2;6;5;6;3;-;1;4;2;2;2;34
