2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/dermbr.def
Occupational Dermatoses
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110004 CACOAL";-;-;1;-;1;-;-;-;-;1;-;-;3
"110011 JARU";-;-;-;-;-;-;-;-;-;1;-;-;1
"110012 JI-PARANA";-;-;-;-;-;-;-;1;1;-;-;-;2
"110020 PORTO VELHO";1;-;-;-;1;-;-;-;-;-;-;-;2
"110080 CANDEIAS DO JAMARI";-;-;-;-;-;-;-;-;1;-;-;-;1
"120025 EPITACIOLANDIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"120033 MANCIO LIMA";-;-;-;-;-;-;1;2;-;-;-;-;3
"120040 RIO BRANCO";-;1;-;-;1;2;-;-;-;-;-;-;4
"130040 BARCELOS";-;-;1;-;-;-;-;-;-;-;-;-;1
"130200 ITAPIRANGA";-;-;-;-;-;-;-;1;-;-;-;-;1
"130260 MANAUS";-;-;-;-;-;-;-;-;1;1;-;-;2
"130310 NOVA OLINDA DO NORTE";1;-;-;-;-;-;-;-;-;-;-;-;1
"130420 TEFE";-;-;-;-;-;-;2;1;1;-;1;-;5
"140010 BOA VISTA";-;-;-;-;-;-;-;-;-;1;1;-;2
"140047 RORAINOPOLIS";-;1;-;-;-;-;-;-;-;-;-;-;1
"150080 ANANINDEUA";-;1;-;-;-;-;-;-;1;-;-;-;2
"150085 ANAPU";-;1;-;-;-;-;-;-;1;-;1;-;3
"150140 BELEM";-;-;-;-;-;-;-;-;2;-;-;-;2
"150178 BREU BRANCO";-;-;-;-;-;-;-;-;-;1;-;-;1
"150215 CANAA DOS CARAJAS";-;-;-;-;-;2;-;2;-;-;-;-;4
"150270 CONCEICAO DO ARAGUAIA";-;-;-;-;-;-;-;1;-;-;-;-;1
"150304 FLORESTA DO ARAGUAIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"150442 MARITUBA";-;-;-;-;-;2;-;-;-;-;-;-;2
"150610 PRIMAVERA";-;-;-;-;-;-;-;1;-;-;-;-;1
"150613 REDENCAO";-;-;-;-;-;-;-;-;-;-;5;-;5
"150680 SANTAREM";-;-;-;-;-;1;-;-;-;1;-;-;2
"150780 SENADOR JOSE PORFIRIO";-;-;-;-;-;-;-;1;-;-;-;-;1
"150810 TUCURUI";2;4;4;1;3;1;1;1;3;1;-;-;21
"170030 AGUIARNOPOLIS";-;-;-;-;-;-;-;-;-;-;1;-;1
"170130 ARAGOMINAS";-;-;-;-;1;-;-;-;-;1;-;-;2
"170210 ARAGUAINA";11;14;39;16;28;21;35;35;21;14;19;19;272
"170215 ARAGUANA";-;-;-;-;-;1;1;-;-;-;-;-;2
"170300 BABACULANDIA";-;-;-;-;-;-;-;-;-;-;-;1;1
"170384 CAMPOS LINDOS";-;-;-;-;1;-;-;-;-;-;-;-;1
"170388 CARMOLANDIA";1;-;-;-;-;-;-;1;-;-;-;2;4
"170650 DARCINOPOLIS";-;-;-;-;-;1;-;-;-;-;1;-;2
"170930 GUARAI";-;-;-;-;-;1;-;-;-;-;-;-;1
"170950 GURUPI";-;1;-;-;-;-;-;-;-;-;-;-;1
"171430 NAZARE";-;-;-;-;-;-;-;1;-;-;-;-;1
"171488 NOVA OLINDA";-;1;-;-;-;2;-;-;1;1;-;1;6
"171630 PAU D'ARCO";1;-;-;-;-;-;-;-;-;-;-;-;1
"171720 PIRAQUE";1;-;-;1;-;-;-;-;1;-;-;-;3
"171886 SANTA FE DO ARAGUAIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"172100 PALMAS";1;1;-;-;-;-;1;-;-;1;1;1;6
"172120 TOCANTINOPOLIS";-;-;-;-;-;1;-;-;2;-;-;-;3
"172210 XAMBIOA";-;-;1;-;1;-;-;-;-;-;-;-;2
"210060 AMARANTE DO MARANHAO";-;-;-;1;-;-;-;-;-;-;-;-;1
"210300 CAXIAS";-;-;-;-;-;-;-;1;-;-;-;-;1
"210405 ESTREITO";1;-;-;-;-;-;-;-;-;-;-;-;1
"210720 NINA RODRIGUES";-;-;-;-;-;-;-;-;-;1;-;-;1
"210860 PINHEIRO";-;-;1;-;-;-;-;-;-;-;-;-;1
"211130 SAO LUIS";1;-;-;-;-;-;-;1;-;-;1;-;3
"211220 TIMON";-;-;-;-;1;-;-;-;-;-;-;-;1
"220150 BATALHA";1;-;-;-;-;-;-;-;-;-;-;-;1
"220260 CASTELO DO PIAUI";-;-;-;-;-;-;-;-;-;-;-;1;1
"220550 JOSE DE FREITAS";-;-;-;-;-;-;-;-;-;-;1;-;1
"221040 SAO MIGUEL DO TAPUIO";-;-;-;-;-;-;-;-;1;2;-;-;3
"230110 ARACATI";1;-;-;-;-;-;-;-;-;1;-;-;2
"230220 BEBERIBE";-;-;-;1;-;-;-;-;-;-;-;-;1
"230240 BOA VIAGEM";-;-;-;-;-;-;-;1;-;-;-;-;1
"230350 CASCAVEL";-;-;-;-;-;-;1;-;1;1;-;-;3
"230410 CRATEUS";-;-;-;-;-;-;-;-;-;-;1;-;1
"230425 CRUZ";1;-;-;-;-;-;-;-;-;-;-;-;1
"230435 FORQUILHA";-;-;-;-;-;-;-;-;-;-;-;1;1
"230440 FORTALEZA";-;-;-;-;1;-;-;-;-;-;-;-;1
"230500 GUARACIABA DO NORTE";-;-;-;1;-;-;-;-;-;-;-;-;1
"230523 HORIZONTE";-;-;1;-;-;2;-;1;1;-;-;-;5
"230625 ITAITINGA";-;-;-;-;-;-;-;-;-;-;1;-;1
"230760 LIMOEIRO DO NORTE";-;-;-;-;1;-;-;-;-;-;-;-;1
"230765 MARACANAU";-;-;-;-;-;-;-;-;1;-;-;-;1
"230790 MARTINOPOLE";-;-;-;-;-;-;-;-;1;-;-;-;1
"230870 MORADA NOVA";-;1;-;-;-;-;-;1;-;1;-;-;3
"231140 QUIXERAMOBIM";-;-;1;-;-;-;-;-;-;-;-;-;1
"231150 QUIXERE";-;-;1;-;-;-;-;-;-;-;-;-;1
"231180 RUSSAS";1;-;-;-;-;-;-;-;-;-;-;-;1
"231260 SAO LUIS DO CURU";-;-;1;-;-;-;-;-;-;-;-;-;1
"231270 SENADOR POMPEU";-;-;-;1;-;-;-;-;-;-;-;-;1
"231290 SOBRAL";-;1;-;-;-;-;-;-;-;-;-;-;1
