2007
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/esquistobr.def
Schistosomiasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";-;-;-;-;1;2;-;1;-;-;-;1;5
"110002 ARIQUEMES";1;2;2;1;-;1;-;10;1;1;-;2;21
"110003 CABIXI";-;-;-;-;-;1;1;-;-;-;-;-;2
"110004 CACOAL";6;2;3;1;-;-;3;3;1;-;2;2;23
"110005 CEREJEIRAS";1;-;2;-;1;-;-;-;-;-;-;-;4
"110006 COLORADO DO OESTE";1;1;-;-;1;2;-;1;1;-;-;1;8
"110007 CORUMBIARA";-;2;1;-;1;1;-;-;-;2;1;-;8
"110009 ESPIGAO D'OESTE";-;3;-;-;1;-;1;-;-;-;-;1;6
"110010 GUAJARA-MIRIM";-;-;-;-;-;1;-;-;-;-;-;-;1
"110011 JARU";12;14;9;14;19;15;3;2;10;5;7;6;116
"110012 JI-PARANA";3;5;18;2;22;6;7;1;2;6;-;5;77
"110013 MACHADINHO D'OESTE";3;3;2;3;1;-;-;-;1;-;-;-;13
"110014 NOVA BRASILANDIA D'OESTE";1;1;2;1;2;1;1;-;1;-;-;-;10
"110015 OURO PRETO DO OESTE";15;12;18;10;21;13;16;22;11;16;13;10;177
"110018 PIMENTA BUENO";-;2;1;2;1;2;-;1;-;1;2;1;13
"110020 PORTO VELHO";2;5;-;1;1;3;4;4;-;1;-;1;22
"110025 PRESIDENTE MEDICI";3;-;-;-;1;-;6;5;4;1;2;1;23
"110028 ROLIM DE MOURA";1;1;1;1;3;3;1;3;-;2;-;-;16
"110029 SANTA LUZIA D'OESTE";-;1;-;-;2;1;-;2;-;2;-;-;8
"110030 VILHENA";1;2;1;2;2;1;4;2;-;-;1;-;16
"110032 SAO MIGUEL DO GUAPORE";-;1;1;-;2;1;1;1;2;2;1;-;12
"110033 NOVA MAMORE";-;-;1;-;1;-;-;-;-;-;-;-;2
"110034 ALVORADA D'OESTE";1;-;-;-;-;-;-;-;-;1;-;1;3
"110037 ALTO ALEGRE DOS PARECIS";1;1;3;-;-;1;2;2;2;2;-;-;14
"110050 NOVO HORIZONTE DO OESTE";-;-;-;-;1;-;-;-;-;-;-;-;1
"110060 CACAULANDIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"110070 CAMPO NOVO DE RONDONIA";-;-;-;1;1;-;-;1;-;1;-;-;4
"110080 CANDEIAS DO JAMARI";1;-;-;-;1;-;-;-;-;-;-;-;2
"110090 CASTANHEIRAS";-;1;-;-;-;1;-;-;-;-;-;-;2
"110092 CHUPINGUAIA";-;-;-;1;-;-;-;-;-;-;1;1;3
"110094 CUJUBIM";-;-;-;-;1;1;-;1;-;-;-;-;3
"110100 GOVERNADOR JORGE TEIXEIRA";1;1;1;-;-;1;1;-;-;1;-;-;6
"110110 ITAPUA DO OESTE";-;-;-;1;-;-;-;-;-;-;-;-;1
"110120 MINISTRO ANDREAZZA";-;-;-;-;1;-;-;-;1;-;-;-;2
"110130 MIRANTE DA SERRA";2;-;1;1;1;2;-;-;-;1;1;-;9
"110140 MONTE NEGRO";1;1;2;1;-;-;-;1;-;1;-;-;7
"110143 NOVA UNIAO";-;4;1;-;3;2;1;1;3;1;2;1;19
"110146 PIMENTEIRAS DO OESTE";-;-;-;-;-;-;-;-;1;-;-;-;1
"110148 SAO FELIPE D'OESTE";1;-;-;-;1;-;-;-;-;-;-;-;2
"110149 SAO FRANCISCO DO GUAPORE";-;-;-;-;-;-;1;-;-;2;1;-;4
"110150 SERINGUEIRAS";1;1;-;-;2;1;-;1;-;-;-;-;6
"110155 TEIXEIROPOLIS";-;-;1;-;1;-;1;-;-;-;-;-;3
"110160 THEOBROMA";-;4;3;3;1;-;-;1;1;1;-;1;15
"110170 URUPA";-;-;-;-;-;1;2;1;-;1;1;2;8
"110175 VALE DO ANARI";2;-;-;2;-;-;1;-;-;-;1;-;6
"110180 VALE DO PARAISO";2;-;2;1;1;-;-;1;-;-;1;1;9
"120035 MARECHAL THAUMATURGO";-;-;-;-;-;-;-;-;-;-;1;-;1
"120040 RIO BRANCO";-;-;1;-;-;-;1;-;1;-;-;-;3
