2010
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/varicelabr.def
Chickenpox
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";5;-;1;5;1;6;6;11;46;41;9;6;137
"110002 ARIQUEMES";-;1;-;1;2;-;-;2;1;1;3;1;12
"110003 CABIXI";-;-;-;-;-;-;3;1;1;3;1;-;9
"110004 CACOAL";1;1;-;-;1;2;-;3;1;3;1;1;14
"110006 COLORADO DO OESTE";-;-;-;-;-;-;-;-;-;-;1;-;1
"110007 CORUMBIARA";1;-;-;-;-;-;-;-;-;-;1;-;2
"110008 COSTA MARQUES";-;-;-;-;1;-;1;-;-;-;-;-;2
"110009 ESPIGAO D'OESTE";-;-;-;-;-;-;-;-;3;2;-;1;6
"110010 GUAJARA-MIRIM";-;3;-;-;1;3;4;3;21;15;2;9;61
"110011 JARU";1;-;1;-;2;-;3;8;14;12;2;3;46
"110012 JI-PARANA";23;6;6;5;6;6;14;9;6;8;5;4;98
"110013 MACHADINHO D'OESTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"110014 NOVA BRASILANDIA D'OESTE";1;-;1;-;-;-;-;-;-;-;-;-;2
"110015 OURO PRETO DO OESTE";2;2;1;-;-;1;5;2;3;4;2;5;27
"110018 PIMENTA BUENO";-;-;2;-;-;1;4;3;1;2;-;-;13
"110020 PORTO VELHO";25;6;20;10;23;24;84;85;152;52;56;39;576
"110025 PRESIDENTE MEDICI";1;-;-;-;-;-;-;-;-;-;-;-;1
"110028 ROLIM DE MOURA";2;-;1;-;5;4;4;1;25;9;12;11;74
"110029 SANTA LUZIA D'OESTE";-;-;-;-;-;2;-;-;-;-;-;-;2
"110030 VILHENA";7;7;6;6;5;9;24;74;141;89;42;19;429
"110032 SAO MIGUEL DO GUAPORE";-;-;-;-;-;-;-;-;-;1;1;-;2
"110033 NOVA MAMORE";1;-;-;-;-;1;-;-;3;-;-;-;5
"110034 ALVORADA D'OESTE";1;-;-;-;-;-;1;1;41;12;1;1;58
"110037 ALTO ALEGRE DOS PARECIS";-;3;-;-;-;6;-;3;17;5;10;-;44
"110040 ALTO PARAISO";-;-;1;-;-;-;1;1;-;-;-;-;3
"110045 BURITIS";-;-;-;-;-;-;1;1;1;-;-;-;3
"110050 NOVO HORIZONTE DO OESTE";-;-;-;-;-;-;-;-;-;-;1;1;2
"110060 CACAULANDIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110070 CAMPO NOVO DE RONDONIA";1;-;-;-;-;-;-;-;1;-;-;-;2
"110080 CANDEIAS DO JAMARI";-;1;2;4;-;2;4;5;6;-;2;3;29
"110090 CASTANHEIRAS";-;1;1;-;-;-;-;1;-;1;-;-;4
"110092 CHUPINGUAIA";-;-;-;-;-;-;-;-;1;-;-;-;1
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;-;-;-;2;-;-;1;1;-;4
"110110 ITAPUA DO OESTE";-;-;-;1;-;-;-;-;5;1;1;2;10
"110120 MINISTRO ANDREAZZA";-;1;-;-;-;-;-;-;-;1;-;-;2
"110130 MIRANTE DA SERRA";-;1;-;-;-;-;-;-;-;-;-;-;1
"110140 MONTE NEGRO";-;-;-;-;1;-;-;1;-;-;2;-;4
"110143 NOVA UNIAO";-;-;-;-;1;6;9;1;-;-;-;-;17
"110146 PIMENTEIRAS DO OESTE";1;-;-;-;-;-;-;-;-;-;-;-;1
"110147 PRIMAVERA DE RONDONIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"110148 SAO FELIPE D'OESTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"110149 SAO FRANCISCO DO GUAPORE";-;-;-;-;-;-;-;-;2;-;-;-;2
"110150 SERINGUEIRAS";-;-;-;1;-;-;-;-;-;-;-;-;1
"110160 THEOBROMA";-;-;-;-;-;-;-;-;1;-;-;-;1
"110170 URUPA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110175 VALE DO ANARI";-;-;-;-;-;-;-;-;2;-;-;-;2
"110180 VALE DO PARAISO";1;-;-;2;2;1;-;1;1;2;3;-;13
"120001 ACRELANDIA";-;-;-;-;1;-;-;-;-;1;-;-;2
"120005 ASSIS BRASIL";-;-;-;-;1;-;-;-;-;-;-;-;1
"120010 BRASILEIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"120013 BUJARI";-;-;-;-;-;-;-;-;-;6;-;-;6
"120017 CAPIXABA";-;-;-;-;-;2;-;-;-;1;-;-;3
"120020 CRUZEIRO DO SUL";-;-;-;-;-;-;2;2;-;1;1;1;7
"120025 EPITACIOLANDIA";-;1;-;-;-;-;1;1;2;1;2;-;8
"120030 FEIJO";-;-;-;-;-;1;-;-;-;-;-;-;1
"120032 JORDAO";-;-;-;3;-;1;-;-;-;-;-;-;4
"120033 MANCIO LIMA";1;1;-;-;-;-;-;3;1;1;3;-;10
"120034 MANOEL URBANO";1;2;1;-;-;-;4;3;3;8;4;-;26
"120035 MARECHAL THAUMATURGO";1;-;-;-;-;-;-;-;-;-;-;-;1
"120038 PLACIDO DE CASTRO";-;-;3;-;-;1;-;-;-;-;2;1;7
"120039 PORTO WALTER";1;-;1;-;2;1;-;-;-;-;-;2;7
"120040 RIO BRANCO";5;2;2;2;2;4;2;2;1;4;2;1;29
"120042 RODRIGUES ALVES";3;2;-;8;8;1;2;4;4;4;4;2;42
"120043 SANTA ROSA DO PURUS";3;-;-;-;-;-;-;-;-;-;-;-;3
"120045 SENADOR GUIOMARD";-;-;-;-;-;-;1;1;1;2;-;-;5
"120050 SENA MADUREIRA";-;-;-;-;-;-;-;-;8;1;5;6;20
"120060 TARAUACA";4;1;-;1;1;1;2;6;1;4;9;-;30
"120070 XAPURI";3;-;-;-;-;2;3;-;-;-;2;3;13
"120080 PORTO ACRE";1;-;1;1;-;1;-;6;1;4;1;2;18
"130002 ALVARAES";1;1;1;1;43;47;31;8;5;4;3;-;145
"130006 AMATURA";-;-;-;4;-;-;-;-;-;1;-;-;5
"130008 ANAMA";-;-;-;-;-;-;-;-;-;1;2;1;4
"130010 ANORI";-;2;1;2;2;1;-;-;-;1;-;-;9
"130014 APUI";1;-;-;-;-;-;-;1;-;-;-;-;2
"130020 ATALAIA DO NORTE";1;-;3;1;14;3;5;1;13;10;8;2;61
"130030 AUTAZES";-;-;2;1;-;4;4;24;7;28;10;7;87
"130040 BARCELOS";5;2;6;1;2;-;1;6;8;7;6;7;51
"130050 BARREIRINHA";1;-;1;2;10;9;13;11;2;1;1;-;51
"130060 BENJAMIN CONSTANT";5;9;1;8;10;3;6;18;11;9;15;16;111
"130063 BERURI";2;-;-;-;-;-;-;2;1;4;-;4;13
"130068 BOA VISTA DO RAMOS";-;-;-;-;-;-;3;10;4;-;-;-;17
"130080 BORBA";3;1;-;3;3;7;6;5;5;3;1;-;37
"130083 CAAPIRANGA";-;-;-;-;-;-;-;-;-;-;1;-;1
