2015
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/hepabr.def
Hepatitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";4;8;10;3;4;1;7;7;3;3;3;5;58
"110002 ARIQUEMES";23;19;25;25;26;22;33;29;26;25;29;14;296
"110003 CABIXI";2;1;1;1;-;-;-;-;-;1;-;-;6
"110004 CACOAL";16;17;13;22;15;13;16;22;22;20;22;12;210
"110005 CEREJEIRAS";2;2;2;7;1;3;3;2;2;6;3;-;33
"110006 COLORADO DO OESTE";4;2;1;3;1;-;-;2;1;2;6;1;23
"110007 CORUMBIARA";3;-;-;1;2;-;3;1;-;1;5;2;18
"110008 COSTA MARQUES";1;1;1;4;5;1;3;-;-;-;1;-;17
"110009 ESPIGAO D'OESTE";5;3;4;2;5;4;5;6;6;3;9;2;54
"110010 GUAJARA-MIRIM";17;8;13;10;10;11;37;17;19;21;20;16;199
"110011 JARU";21;18;25;16;19;23;21;24;16;23;13;13;232
"110012 JI-PARANA";23;28;28;25;29;23;44;50;33;33;32;27;375
"110013 MACHADINHO D'OESTE";16;15;19;12;13;14;21;25;18;14;14;7;188
"110014 NOVA BRASILANDIA D'OESTE";4;8;2;5;4;-;5;1;7;3;3;-;42
"110015 OURO PRETO DO OESTE";9;7;5;7;3;11;10;11;4;7;5;10;89
"110018 PIMENTA BUENO";12;3;8;3;6;12;6;9;10;10;10;5;94
"110020 PORTO VELHO";181;155;167;152;164;179;188;185;168;161;153;126;1979
"110025 PRESIDENTE MEDICI";2;3;4;2;3;6;3;3;8;3;2;2;41
"110026 RIO CRESPO";1;2;-;3;1;1;-;2;3;3;1;1;18
"110028 ROLIM DE MOURA";6;9;6;9;6;8;7;11;19;4;6;3;94
"110029 SANTA LUZIA D'OESTE";-;-;2;1;-;1;1;3;-;2;2;-;12
"110030 VILHENA";21;21;14;21;16;17;19;16;14;17;8;17;201
"110032 SAO MIGUEL DO GUAPORE";1;1;3;5;7;5;3;6;-;-;4;3;38
"110033 NOVA MAMORE";11;1;3;13;4;8;8;8;7;5;9;10;87
"110034 ALVORADA D'OESTE";1;1;1;1;-;1;-;4;1;1;2;1;14
"110037 ALTO ALEGRE DOS PARECIS";-;1;2;-;-;1;3;2;1;2;3;2;17
"110040 ALTO PARAISO";8;5;8;8;9;4;3;2;4;8;11;8;78
"110045 BURITIS";9;7;10;8;11;11;25;13;7;10;13;10;134
