2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/acbibr.def
Work Accident Exposure to Biologic Material
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";-;-;-;1;-;-;-;-;-;4;-;-;5
"110002 ARIQUEMES";2;5;3;1;1;3;3;12;8;5;4;-;47
"110004 CACOAL";4;5;5;3;7;5;2;4;2;-;4;1;42
"110005 CEREJEIRAS";-;-;-;1;-;1;-;-;-;-;2;-;4
"110006 COLORADO DO OESTE";-;-;-;-;-;-;2;-;-;-;-;-;2
"110007 CORUMBIARA";-;-;-;-;-;1;-;-;1;-;-;-;2
"110008 COSTA MARQUES";-;2;1;-;1;-;-;1;-;-;-;-;5
"110009 ESPIGAO D'OESTE";-;-;-;1;-;2;1;-;-;1;-;-;5
"110010 GUAJARA-MIRIM";-;-;-;-;1;-;-;-;-;-;-;-;1
"110011 JARU";-;1;-;-;1;1;-;1;3;-;2;2;11
"110012 JI-PARANA";5;3;3;2;2;1;1;5;1;1;1;-;25
"110013 MACHADINHO D'OESTE";2;1;2;-;-;1;1;-;1;2;1;-;11
"110014 NOVA BRASILANDIA D'OESTE";-;-;-;-;-;-;1;1;-;-;-;-;2
"110015 OURO PRETO DO OESTE";-;-;-;-;-;2;1;1;-;2;-;-;6
"110018 PIMENTA BUENO";-;-;1;-;-;-;1;-;1;-;-;1;4
"110020 PORTO VELHO";11;3;3;18;10;6;5;13;3;3;2;3;80
"110025 PRESIDENTE MEDICI";1;-;-;-;-;-;-;-;-;-;-;-;1
"110028 ROLIM DE MOURA";2;1;2;3;-;1;-;4;-;-;1;1;15
"110029 SANTA LUZIA D'OESTE";-;-;-;-;-;-;1;-;-;1;-;-;2
"110030 VILHENA";2;1;7;5;4;3;10;9;8;5;2;1;57
"110032 SAO MIGUEL DO GUAPORE";-;-;-;-;-;1;-;-;-;1;-;-;2
"110033 NOVA MAMORE";-;-;1;-;-;1;-;-;-;1;-;-;3
"110034 ALVORADA D'OESTE";-;-;-;1;1;-;1;2;-;-;-;-;5
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;-;-;2;-;-;-;-;-;-;2
"110040 ALTO PARAISO";-;-;2;-;-;1;-;-;-;-;-;-;3
"110045 BURITIS";-;1;2;-;1;-;-;-;-;-;-;-;4
"110050 NOVO HORIZONTE DO OESTE";-;-;-;-;-;-;1;2;-;1;-;-;4
"110060 CACAULANDIA";-;-;-;-;-;2;-;-;-;1;-;-;3
"110070 CAMPO NOVO DE RONDONIA";-;1;-;-;1;-;-;-;-;-;-;1;3
"110080 CANDEIAS DO JAMARI";-;-;-;-;-;-;-;-;-;1;-;-;1
"110090 CASTANHEIRAS";1;1;-;-;-;1;-;-;-;-;-;-;3
"110092 CHUPINGUAIA";-;1;-;1;1;-;-;-;-;-;-;-;3
"110094 CUJUBIM";-;-;-;2;-;-;1;-;-;-;-;-;3
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;-;1;-;1;-;-;-;-;-;2
"110120 MINISTRO ANDREAZZA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110130 MIRANTE DA SERRA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110140 MONTE NEGRO";2;-;1;-;-;-;2;-;1;-;-;-;6
"110146 PIMENTEIRAS DO OESTE";-;-;-;-;-;-;-;-;-;-;1;-;1
"110149 SAO FRANCISCO DO GUAPORE";3;1;1;-;-;-;-;1;1;2;-;-;9
"110150 SERINGUEIRAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"110155 TEIXEIROPOLIS";-;-;-;-;-;-;-;-;1;-;-;-;1
"110170 URUPA";-;-;1;-;-;-;1;-;1;-;-;-;3
"110175 VALE DO ANARI";-;-;-;-;-;-;3;-;-;-;-;-;3
"120001 ACRELANDIA";1;-;-;-;-;-;1;-;-;-;-;-;2
"120005 ASSIS BRASIL";-;-;1;1;-;1;-;-;1;-;1;-;5
"120010 BRASILEIA";1;1;1;1;1;1;-;3;-;1;1;-;11
"120020 CRUZEIRO DO SUL";4;4;2;7;-;2;7;3;4;1;3;2;39
"120025 EPITACIOLANDIA";-;1;-;1;-;-;-;-;-;-;-;-;2
"120030 FEIJO";-;1;-;-;-;-;1;-;-;-;-;1;3
"120032 JORDAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"120034 MANOEL URBANO";-;-;-;-;-;-;-;-;-;1;-;-;1
"120035 MARECHAL THAUMATURGO";2;-;-;1;-;2;1;-;-;-;-;-;6
"120038 PLACIDO DE CASTRO";-;-;-;-;1;-;-;3;-;-;-;1;5
"120039 PORTO WALTER";-;-;-;-;1;-;-;-;-;-;-;-;1
"120040 RIO BRANCO";10;8;11;13;6;7;10;13;8;8;11;1;106
"120042 RODRIGUES ALVES";-;-;-;-;-;-;-;-;1;-;-;-;1
"120043 SANTA ROSA DO PURUS";-;-;-;-;-;-;-;-;-;-;1;-;1
"120045 SENADOR GUIOMARD";1;-;-;1;1;-;-;-;-;2;-;-;5
"120050 SENA MADUREIRA";-;-;2;-;1;1;-;-;1;-;1;-;6
"120060 TARAUACA";-;-;-;-;-;-;-;-;1;1;-;-;2
"120070 XAPURI";-;-;1;2;1;-;1;2;-;1;-;-;8
"120080 PORTO ACRE";-;-;-;1;-;-;-;-;-;-;-;-;1
"130002 ALVARAES";-;-;-;-;-;2;1;-;-;1;-;-;4
"130006 AMATURA";-;1;-;-;1;-;-;-;-;-;-;-;2
"130010 ANORI";-;-;-;-;-;-;1;-;-;-;-;1;2
"130014 APUI";-;-;-;-;-;-;-;1;-;-;-;-;1
"130020 ATALAIA DO NORTE";2;1;1;-;2;-;1;2;-;-;1;-;10
"130030 AUTAZES";-;1;3;-;-;-;-;-;-;1;-;-;5
"130040 BARCELOS";-;-;-;-;1;-;1;-;-;1;1;-;4
"130050 BARREIRINHA";-;-;1;-;-;-;-;-;-;2;-;-;3
"130060 BENJAMIN CONSTANT";1;2;1;-;-;-;-;-;-;-;-;1;5
"130063 BERURI";-;-;2;-;1;-;-;-;1;-;-;-;4
