2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/Intoxbr.def
Exogenous Poisoning
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";22;20;29;26;33;28;36;17;30;26;31;27;325
"110002 ARIQUEMES";28;23;17;39;29;59;39;52;60;31;30;24;431
"110003 CABIXI";1;1;1;2;1;2;1;2;-;2;3;2;18
"110004 CACOAL";22;34;41;49;27;27;23;47;34;54;32;30;420
"110005 CEREJEIRAS";-;1;1;-;7;4;1;1;2;3;1;1;22
"110006 COLORADO DO OESTE";4;3;1;3;2;1;-;1;3;-;3;-;21
"110007 CORUMBIARA";-;-;1;-;1;1;-;1;2;1;-;2;9
"110008 COSTA MARQUES";4;2;-;4;2;1;-;1;-;4;3;1;22
"110009 ESPIGAO D'OESTE";3;4;4;5;4;3;4;9;3;3;4;-;46
"110010 GUAJARA-MIRIM";6;5;6;6;2;4;8;2;3;3;3;2;50
"110011 JARU";21;28;27;15;14;14;17;16;22;25;16;11;226
"110012 JI-PARANA";37;21;34;19;42;47;40;58;59;66;59;49;531
"110013 MACHADINHO D'OESTE";4;7;23;3;5;1;6;3;66;10;5;6;139
"110014 NOVA BRASILANDIA D'OESTE";13;18;9;7;7;17;5;6;11;9;11;13;126
"110015 OURO PRETO DO OESTE";1;2;3;-;3;7;6;5;5;2;13;11;58
"110018 PIMENTA BUENO";3;39;4;8;4;4;3;2;3;7;4;5;86
"110020 PORTO VELHO";70;57;56;61;61;68;61;91;117;93;78;68;881
"110025 PRESIDENTE MEDICI";1;4;4;1;12;-;4;10;5;1;5;5;52
"110026 RIO CRESPO";-;3;4;-;2;-;-;1;-;1;-;-;11
"110028 ROLIM DE MOURA";28;26;14;26;26;22;37;46;32;56;33;16;362
"110029 SANTA LUZIA D'OESTE";3;8;6;3;2;2;2;6;5;1;1;4;43
"110030 VILHENA";66;75;69;64;100;68;84;88;116;115;103;91;1039
"110032 SAO MIGUEL DO GUAPORE";9;6;10;16;1;3;2;9;16;14;17;12;115
"110033 NOVA MAMORE";4;13;13;7;8;8;1;10;6;2;4;3;79
"110034 ALVORADA D'OESTE";3;-;2;2;2;4;-;5;2;3;4;3;30
"110037 ALTO ALEGRE DOS PARECIS";4;-;4;1;4;3;2;7;8;1;3;1;38
"110040 ALTO PARAISO";3;3;4;2;3;2;3;5;5;4;3;3;40
"110045 BURITIS";23;9;16;7;15;12;12;7;14;14;25;16;170
"110050 NOVO HORIZONTE DO OESTE";1;-;-;2;1;2;3;1;1;1;-;3;15
"110060 CACAULANDIA";2;1;-;2;-;-;1;1;4;2;1;3;17
"110070 CAMPO NOVO DE RONDONIA";6;12;19;19;6;12;7;10;8;3;4;4;110
"110080 CANDEIAS DO JAMARI";4;3;1;1;3;1;1;2;3;2;1;-;22
"110090 CASTANHEIRAS";6;-;3;4;-;1;1;1;-;-;1;1;18
"110092 CHUPINGUAIA";1;8;2;3;5;2;5;-;6;5;2;3;42
"110094 CUJUBIM";8;14;13;6;9;9;6;4;10;12;12;3;106
"110100 GOVERNADOR JORGE TEIXEIRA";1;1;-;1;-;-;-;-;1;-;-;1;5
"110110 ITAPUA DO OESTE";2;-;-;2;2;-;2;1;3;1;2;-;15
"110120 MINISTRO ANDREAZZA";4;2;-;1;-;1;1;1;1;-;1;1;13
"110130 MIRANTE DA SERRA";10;12;4;6;12;4;7;8;17;5;16;7;108
"110140 MONTE NEGRO";10;20;12;15;9;15;13;14;11;26;22;14;181
