2022
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/leishvbr.def
Visceral Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110011 JARU";-;-;-;-;-;-;1;-;-;-;-;-;1
"140002 AMAJARI";-;-;-;-;-;1;-;-;-;-;-;-;1
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;1;-;-;1;-;2
"140010 BOA VISTA";-;1;-;-;-;1;-;-;-;-;-;-;2
"140017 CANTA";-;-;-;-;-;1;-;-;-;-;-;-;1
"140040 NORMANDIA";-;-;-;-;-;1;-;1;-;-;1;1;4
"140045 PACARAIMA";-;-;-;1;-;-;-;-;-;-;-;-;1
"140070 UIRAMUTA";-;-;1;1;1;-;-;-;1;-;-;1;5
"150010 ABAETETUBA";-;-;-;-;1;-;-;-;-;1;-;1;3
"150020 ACARA";-;1;1;-;-;-;-;-;-;-;-;-;2
"150034 AGUA AZUL DO NORTE";1;-;-;-;-;-;-;-;-;-;-;-;1
"150060 ALTAMIRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150085 ANAPU";-;-;1;-;-;-;-;-;-;-;-;-;1
"150120 BAIAO";-;-;1;-;-;-;-;-;-;-;-;-;1
"150140 BELEM";-;1;-;-;-;-;-;-;1;-;-;-;2
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;-;1;-;-;-;2
"150178 BREU BRANCO";-;-;1;-;-;-;-;-;-;-;-;-;1
"150180 BREVES";-;-;-;1;-;-;-;-;-;-;-;-;1
"150210 CAMETA";-;1;-;-;-;-;-;1;-;1;-;-;3
"150215 CANAA DOS CARAJAS";-;-;-;-;1;-;1;1;1;-;1;1;6
"150270 CONCEICAO DO ARAGUAIA";-;1;1;1;-;2;-;1;-;1;-;1;8
"150275 CONCORDIA DO PARA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150276 CUMARU DO NORTE";-;1;-;-;-;-;-;1;-;-;-;-;2
"150277 CURIONOPOLIS";-;-;-;-;-;-;-;-;1;1;-;-;2
"150293 DOM ELISEU";-;-;-;-;-;-;2;-;-;-;1;-;3
"150295 ELDORADO DOS CARAJAS";-;1;1;2;-;-;-;1;-;-;-;-;5
"150309 GOIANESIA DO PARA";1;-;-;-;-;-;-;-;-;-;-;1;2
"150330 IGARAPE-MIRI";1;-;-;-;-;-;-;-;-;-;-;-;1
"150340 INHANGAPI";-;-;-;-;-;-;-;-;-;-;-;1;1
"150370 ITUPIRANGA";-;-;-;-;-;-;-;-;-;1;-;-;1
"150400 LIMOEIRO DO AJURU";-;-;-;1;-;-;-;-;-;-;-;-;1
"150420 MARABA";1;3;2;-;1;5;1;2;-;1;2;2;20
"150480 MONTE ALEGRE";-;-;-;-;-;-;-;1;-;-;-;-;1
"150506 NOVO REPARTIMENTO";-;2;-;1;-;-;-;-;1;-;2;-;6
"150520 OEIRAS DO PARA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150543 OURILANDIA DO NORTE";-;-;2;1;-;-;-;1;-;-;-;1;5
"150548 PACAJA";-;1;-;-;-;-;-;-;-;-;-;-;1
"150549 PALESTINA DO PARA";-;1;-;1;-;-;-;-;-;-;-;1;3
"150553 PARAUAPEBAS";2;3;1;1;4;-;-;2;1;-;-;5;19
"150555 PAU D'ARCO";-;-;-;-;-;-;-;-;1;-;1;1;3
"150563 PICARRA";-;1;1;1;-;-;-;-;-;-;1;-;4
"150570 PONTA DE PEDRAS";-;1;-;-;-;-;-;-;-;-;-;-;1
"150613 REDENCAO";-;1;1;-;2;1;1;-;-;1;-;-;7
"150658 SANTA MARIA DAS BARREIRAS";1;-;-;-;-;-;-;-;-;-;-;-;1
"150670 SANTANA DO ARAGUAIA";-;1;1;1;1;-;1;1;-;-;-;-;6
"150680 SANTAREM";-;1;-;-;-;-;-;-;1;-;-;-;2
"150715 SAO DOMINGOS DO ARAGUAIA";-;-;-;-;-;-;-;-;1;-;-;-;1
"150730 SAO FELIX DO XINGU";-;-;-;-;-;-;1;-;-;-;-;-;1
"150745 SAO GERALDO DO ARAGUAIA";1;-;4;1;-;-;1;-;-;-;1;-;8
"150750 SAO JOAO DO ARAGUAIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"150775 SAPUCAIA";-;-;-;1;-;-;-;-;-;-;-;-;1
"150800 TOME-ACU";-;-;-;-;-;-;-;-;2;2;-;-;4
"150808 TUCUMA";2;-;-;1;-;-;1;1;-;-;-;-;5
"150810 TUCURUI";-;-;-;-;-;-;-;-;1;-;-;2;3
"150840 XINGUARA";-;-;2;1;-;-;-;-;-;-;-;-;3
"160030 MACAPA";-;-;-;-;-;-;-;-;-;1;-;-;1
"160060 SANTANA";-;-;-;1;-;-;-;-;-;-;-;-;1
"170030 AGUIARNOPOLIS";-;-;-;1;-;-;-;-;-;-;-;-;1
"170100 ANANAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"170105 ANGICO";-;-;-;1;-;-;-;-;-;-;-;-;1
"170110 APARECIDA DO RIO NEGRO";-;-;-;-;1;-;-;-;-;-;-;-;1
"170130 ARAGOMINAS";-;-;-;-;-;1;-;-;1;-;-;-;2
"170190 ARAGUACEMA";-;-;-;1;-;-;-;-;-;-;-;-;1
"170210 ARAGUAINA";-;1;2;2;1;1;-;-;-;2;1;1;11
"170220 ARAGUATINS";-;-;-;1;-;-;1;-;-;-;1;1;4
"170255 AUGUSTINOPOLIS";-;-;1;-;-;-;-;-;-;-;-;1;2
"170290 AXIXA DO TOCANTINS";-;1;-;-;-;-;-;-;-;-;-;-;1
"170300 BABACULANDIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"170307 BARRA DO OURO";-;-;-;-;-;-;-;-;-;-;1;-;1
"170360 BRASILANDIA DO TOCANTINS";-;-;-;-;-;1;1;-;-;-;-;-;2
"170390 CASEARA";-;-;-;1;-;-;-;-;-;-;-;-;1
"170460 CHAPADA DE AREIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"170550 COLINAS DO TOCANTINS";2;-;2;1;1;-;-;-;-;-;-;1;7
"170555 COMBINADO";-;-;-;-;-;-;-;-;-;1;-;-;1
"170600 COUTO MAGALHAES";-;-;-;-;1;-;-;-;-;-;-;1;2
"170700 DIANOPOLIS";-;-;1;-;-;-;-;-;-;-;-;-;1
"170710 DIVINOPOLIS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;1;1
"170720 DOIS IRMAOS DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;-;1;1
"170770 FILADELFIA";-;-;-;-;-;-;-;-;1;-;-;-;1
"170830 GOIANORTE";1;-;1;-;-;-;-;-;-;-;-;-;2
"170930 GUARAI";-;-;1;-;-;-;-;-;-;-;-;-;1
"170950 GURUPI";-;1;-;-;-;1;-;-;-;-;2;-;4
"171050 ITACAJA";-;1;-;-;-;-;1;-;-;-;-;-;2
"171070 ITAGUATINS";-;1;-;-;-;-;-;-;-;-;-;-;1
"171110 ITAPORA DO TOCANTINS";-;-;-;-;-;-;-;-;-;-;1;-;1
"171200 LAJEADO";-;-;1;-;-;-;-;-;-;-;-;-;1
"171245 LUZINOPOLIS";-;-;-;-;-;-;-;-;-;-;1;-;1
"171320 MIRACEMA DO TOCANTINS";-;-;2;1;-;-;-;-;-;-;-;1;4
"171330 MIRANORTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"171370 MONTE SANTO DO TOCANTINS";-;-;-;-;-;-;-;1;-;-;-;-;1
"171430 NAZARE";-;-;-;-;-;1;1;-;-;-;-;-;2
"171510 NOVO ACORDO";1;-;-;-;-;-;-;-;-;-;-;-;1
"171570 PALMEIRANTE";-;-;-;1;-;-;-;-;-;-;-;-;1
"171610 PARAISO DO TOCANTINS";-;-;-;2;1;-;-;-;-;-;-;-;3
"171620 PARANA";1;-;-;-;-;-;-;-;-;-;-;-;1
"171665 PEQUIZEIRO";-;-;-;-;-;-;-;1;-;1;-;-;2
"171670 COLMEIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"171700 PINDORAMA DO TOCANTINS";-;1;-;-;-;-;-;-;-;-;-;-;1
"171790 PONTE ALTA DO TOCANTINS";-;-;1;1;-;-;-;1;-;-;1;-;4
"171820 PORTO NACIONAL";-;-;1;1;1;-;-;-;1;1;-;1;6
"171840 PRESIDENTE KENNEDY";-;-;-;-;-;-;-;-;-;1;-;-;1
"171880 SAMPAIO";-;-;2;-;-;-;-;-;-;-;-;-;2
"172020 SAO MIGUEL DO TOCANTINS";-;-;2;-;-;-;-;1;-;-;-;-;3
"172080 SITIO NOVO DO TOCANTINS";1;1;-;-;-;-;-;-;-;-;-;-;2
"172090 TAGUATINGA";1;-;-;-;-;-;-;-;-;-;-;-;1
"172100 PALMAS";2;2;1;-;1;2;-;1;1;1;1;-;12
"172120 TOCANTINOPOLIS";-;-;1;2;-;-;-;-;-;1;-;-;4
"172210 XAMBIOA";-;-;1;1;-;-;-;-;1;-;-;-;3
