2009
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/hepabr.def
Hepatitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";9;11;13;6;6;7;9;7;7;7;12;8;102
"110002 ARIQUEMES";47;50;54;55;63;45;65;66;64;64;60;33;666
"110003 CABIXI";2;1;1;1;-;-;-;-;1;2;4;-;12
"110004 CACOAL";30;26;30;35;37;26;27;38;40;35;38;26;388
"110005 CEREJEIRAS";4;8;3;11;2;9;8;11;13;15;7;5;96
"110006 COLORADO DO OESTE";6;3;4;3;4;2;2;7;2;3;6;1;43
"110007 CORUMBIARA";3;-;1;4;3;1;4;2;2;3;5;2;30
"110008 COSTA MARQUES";3;1;2;4;5;2;4;-;1;1;3;-;26
"110009 ESPIGAO D'OESTE";10;8;11;4;8;10;10;17;18;9;13;4;122
"110010 GUAJARA-MIRIM";28;21;24;19;17;33;62;27;35;34;32;22;354
"110011 JARU";24;21;28;23;22;23;26;32;21;28;16;14;278
"110012 JI-PARANA";33;39;42;30;39;32;60;59;39;35;39;36;483
"110013 MACHADINHO D'OESTE";27;22;31;27;22;18;32;50;30;20;21;13;313
"110014 NOVA BRASILANDIA D'OESTE";9;15;9;9;11;4;7;9;14;10;7;2;106
"110015 OURO PRETO DO OESTE";19;12;10;11;11;16;25;18;11;10;11;20;174
"110018 PIMENTA BUENO";17;5;15;6;8;14;7;14;18;16;18;9;147
"110020 PORTO VELHO";233;212;232;213;240;238;257;274;273;259;214;186;2831
"110025 PRESIDENTE MEDICI";4;4;4;4;6;6;3;6;8;3;2;4;54
"110026 RIO CRESPO";2;3;-;5;1;2;1;3;6;5;1;3;32
"110028 ROLIM DE MOURA";10;13;15;16;10;11;15;19;25;13;11;10;168
"110029 SANTA LUZIA D'OESTE";-;2;2;2;1;2;1;3;-;2;3;-;18
"110030 VILHENA";37;37;40;41;34;33;45;45;34;30;32;30;438
"110032 SAO MIGUEL DO GUAPORE";2;4;9;7;24;10;12;10;3;-;7;4;92
"110033 NOVA MAMORE";12;2;9;17;6;9;12;15;9;11;11;10;123
"110034 ALVORADA D'OESTE";2;3;5;2;1;3;3;9;7;6;3;6;50
"110037 ALTO ALEGRE DOS PARECIS";1;5;7;4;2;1;5;6;2;6;5;4;48
"110040 ALTO PARAISO";9;9;10;10;11;4;5;3;7;9;13;9;99
"110045 BURITIS";21;22;20;12;16;17;28;20;11;17;14;14;212
"110050 NOVO HORIZONTE DO OESTE";-;2;2;-;-;3;2;2;4;3;1;1;20
"110060 CACAULANDIA";1;2;3;5;1;2;2;4;1;-;6;1;28
"110070 CAMPO NOVO DE RONDONIA";6;3;6;3;2;2;7;8;4;5;8;1;55
"110080 CANDEIAS DO JAMARI";12;12;14;8;13;10;12;4;6;10;13;10;124
"110090 CASTANHEIRAS";3;1;-;3;-;1;1;1;-;-;1;-;11
"110092 CHUPINGUAIA";2;1;2;1;1;1;1;2;2;2;2;6;23
"110094 CUJUBIM";6;2;9;5;2;6;4;5;3;3;1;2;48
