2012
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/malabr.def
Malaria
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
" MUNICIPIO IGNORADO - RO";-;-;-;-;-;-;-;-;1;-;-;-;1
"110001 ALTA FLORESTA D'OESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"110002 ARIQUEMES";2;1;2;-;-;-;1;-;1;2;-;2;11
"110004 CACOAL";1;-;1;-;2;1;2;-;1;-;1;1;10
"110009 ESPIGAO D'OESTE";-;-;-;-;1;-;-;-;-;-;-;1;2
"110010 GUAJARA-MIRIM";-;-;-;-;-;-;-;-;1;-;-;-;1
"110011 JARU";-;1;-;-;-;-;-;-;-;-;-;1;2
"110012 JI-PARANA";2;-;-;1;-;-;3;1;-;1;-;1;9
"110013 MACHADINHO D'OESTE";-;-;-;1;1;-;1;1;-;-;-;1;5
"110015 OURO PRETO DO OESTE";1;1;-;-;-;-;-;1;-;-;-;-;3
"110020 PORTO VELHO";20;9;2;3;3;-;9;7;4;7;11;18;93
"110028 ROLIM DE MOURA";2;-;-;-;-;-;-;-;-;1;-;-;3
"110030 VILHENA";-;-;-;-;-;-;-;1;-;-;-;1;2
"110045 BURITIS";-;-;-;-;-;-;-;1;-;-;-;-;1
"110070 CAMPO NOVO DE RONDONIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110080 CANDEIAS DO JAMARI";2;1;-;-;1;-;3;-;1;-;-;1;9
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;-;-;-;-;1;-;-;-;-;1
"110110 ITAPUA DO OESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"110175 VALE DO ANARI";-;-;2;-;-;-;-;-;-;-;-;-;2
"120020 CRUZEIRO DO SUL";-;1;-;-;1;-;-;-;1;-;-;3;6
"120042 RODRIGUES ALVES";-;-;-;-;-;1;-;-;-;-;-;-;1
"120080 PORTO ACRE";1;-;-;-;-;-;-;-;-;-;-;-;1
"130014 APUI";-;-;1;-;-;1;-;-;-;-;-;1;3
"130020 ATALAIA DO NORTE";1;-;-;-;-;-;-;-;-;-;-;1;2
"130040 BARCELOS";-;-;-;-;-;-;-;-;-;1;1;-;2
"130070 BOCA DO ACRE";1;-;2;-;-;-;-;-;-;-;-;-;3
"130090 CANUTAMA";-;-;-;-;-;-;-;-;-;-;1;-;1
"130100 CARAUARI";-;-;-;-;-;-;1;-;-;-;-;-;1
"130110 CAREIRO";1;-;-;-;-;-;-;-;-;-;-;-;1
"130120 COARI";1;-;-;1;-;-;-;1;-;-;-;-;3
"130170 HUMAITA";-;-;-;2;-;-;-;-;-;-;1;-;3
"130180 IPIXUNA";-;-;-;-;1;-;-;-;-;-;-;-;1
"130185 IRANDUBA";-;-;-;-;1;-;-;1;-;-;-;-;2
"130210 JAPURA";1;-;-;-;-;-;-;-;-;-;-;-;1
"130240 LABREA";-;2;-;-;-;-;-;-;-;-;-;-;2
"130250 MANACAPURU";-;-;-;-;-;-;1;-;-;-;-;1;2
"130260 MANAUS";10;3;2;6;2;4;5;4;8;4;4;5;57
"130270 MANICORE";1;-;-;-;-;-;-;-;-;-;-;1;2
"130350 PAUINI";1;4;-;-;-;-;-;-;-;-;-;2;7
"130356 RIO PRETO DA EVA";-;-;-;-;-;-;-;-;1;-;-;-;1
"130380 SAO GABRIEL DA CACHOEIRA";5;1;2;1;2;-;1;-;2;2;3;4;23
"130406 TABATINGA";-;-;-;-;-;-;-;-;-;-;-;1;1
"130420 TEFE";1;-;-;-;-;-;-;-;-;-;-;-;1
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;-;2;-;-;-;2
"140010 BOA VISTA";7;2;9;3;3;6;6;-;3;3;2;5;49
"140020 CARACARAI";-;-;-;-;-;-;-;1;-;-;-;-;1
"140045 PACARAIMA";-;1;-;-;-;-;-;-;-;-;-;-;1
"140047 RORAINOPOLIS";-;-;-;-;2;-;-;2;-;-;-;1;5
"140050 SAO JOAO DA BALIZA";-;-;-;-;-;-;-;-;-;-;-;1;1
"150050 ALMEIRIM";-;-;-;-;-;-;-;-;-;-;1;-;1
"150060 ALTAMIRA";-;1;-;-;-;-;-;-;-;-;-;-;1
"150085 ANAPU";1;-;-;-;-;-;-;-;-;-;-;-;1
"150140 BELEM";2;-;-;-;-;-;-;2;1;-;-;1;6
"150360 ITAITUBA";9;1;-;2;1;-;2;1;2;4;-;1;23
"150375 JACAREACANGA";-;-;-;-;-;-;-;1;-;-;-;-;1
"150420 MARABA";2;-;-;-;-;-;-;-;-;-;-;-;2
"150543 OURILANDIA DO NORTE";-;-;-;-;1;-;-;-;1;-;-;-;2
"150548 PACAJA";-;-;-;1;-;-;-;-;-;1;-;-;2
"150550 PARAGOMINAS";1;-;-;-;-;-;-;-;-;-;1;-;2
"150680 SANTAREM";2;-;-;-;-;-;-;-;-;-;-;2;4
"150805 TRAIRAO";-;-;-;-;-;-;-;-;-;1;-;-;1
"150810 TUCURUI";-;-;-;-;-;-;-;-;1;-;-;-;1
"150815 URUARA";-;-;-;-;-;-;-;-;-;-;-;1;1
"160005 SERRA DO NAVIO";1;-;1;-;-;-;-;-;-;-;-;-;2
"160010 AMAPA";1;-;-;-;-;-;1;-;-;-;-;-;2
"160015 PEDRA BRANCA DO AMAPARI";-;-;-;-;-;-;-;-;-;-;-;2;2
"160020 CALCOENE";-;-;-;-;-;-;-;-;-;2;-;-;2
"160030 MACAPA";1;-;-;1;-;2;-;-;2;1;7;6;20
"160050 OIAPOQUE";1;-;1;-;-;-;-;-;-;-;-;-;2
"160060 SANTANA";-;-;-;-;-;-;-;-;-;-;1;-;1
"170210 ARAGUAINA";-;-;-;-;-;-;-;-;-;-;-;2;2
"170820 FORMOSO DO ARAGUAIA";-;1;-;-;-;-;-;-;-;-;-;-;1
"171280 MAURILANDIA DO TOCANTINS";-;-;-;1;-;-;-;-;-;-;-;-;1
"171820 PORTO NACIONAL";-;-;-;-;-;-;-;-;-;-;-;1;1
"172100 PALMAS";1;-;-;-;-;-;-;-;-;-;-;-;1
"172210 XAMBIOA";-;-;-;-;-;-;-;-;1;-;-;-;1
" MUNICIPIO IGNORADO - MA";-;-;-;-;-;-;-;-;1;-;-;-;1
"210005 ACAILANDIA";-;1;-;-;-;-;-;-;-;-;-;-;1
"210043 ALTO ALEGRE DO MARANHAO";-;-;-;-;-;-;-;-;-;-;-;1;1
"210095 ARAME";-;-;-;-;-;-;1;-;-;-;-;1;2
