2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/malabr.def
Malaria
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
" MUNICIPIO IGNORADO - RO";-;-;-;-;-;-;-;-;1;-;-;-;1
"110002 ARIQUEMES";2;1;2;-;-;-;-;-;1;2;-;2;10
"110004 CACOAL";1;-;1;-;1;-;2;-;1;-;1;1;8
"110009 ESPIGAO D'OESTE";-;-;-;-;1;-;-;-;-;-;-;1;2
"110011 JARU";-;1;-;-;-;-;-;-;-;-;-;1;2
"110012 JI-PARANA";-;-;-;1;-;-;2;1;-;1;-;1;6
"110013 MACHADINHO D'OESTE";-;-;-;1;1;-;-;1;-;-;-;-;3
"110015 OURO PRETO DO OESTE";-;1;-;-;-;-;-;1;-;-;-;-;2
"110020 PORTO VELHO";14;7;2;2;3;-;6;7;3;5;10;16;75
"110028 ROLIM DE MOURA";2;-;-;-;-;-;-;-;-;1;-;-;3
"110030 VILHENA";-;-;-;-;-;-;-;-;-;-;-;1;1
"110070 CAMPO NOVO DE RONDONIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110080 CANDEIAS DO JAMARI";1;1;-;-;1;-;3;-;1;-;-;-;7
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;-;-;-;-;1;-;-;-;-;1
"110110 ITAPUA DO OESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"110175 VALE DO ANARI";-;-;2;-;-;-;-;-;-;-;-;-;2
"120020 CRUZEIRO DO SUL";-;1;-;-;1;-;-;-;1;-;-;3;6
"120042 RODRIGUES ALVES";-;-;-;-;-;1;-;-;-;-;-;-;1
"120080 PORTO ACRE";1;-;-;-;-;-;-;-;-;-;-;-;1
"130014 APUI";-;-;1;-;-;1;-;-;-;-;-;1;3
"130020 ATALAIA DO NORTE";1;-;-;-;-;-;-;-;-;-;-;1;2
"130040 BARCELOS";-;-;-;-;-;-;-;-;-;1;1;-;2
"130070 BOCA DO ACRE";1;-;2;-;-;-;-;-;-;-;-;-;3
"130090 CANUTAMA";-;-;-;-;-;-;-;-;-;-;1;-;1
"130100 CARAUARI";-;-;-;-;-;-;1;-;-;-;-;-;1
"130110 CAREIRO";1;-;-;-;-;-;-;-;-;-;-;-;1
"130120 COARI";1;-;-;1;-;-;-;1;-;-;-;-;3
"130170 HUMAITA";-;-;-;2;-;-;-;-;-;-;1;-;3
"130180 IPIXUNA";-;-;-;-;1;-;-;-;-;-;-;-;1
"130185 IRANDUBA";-;-;-;-;-;-;-;1;-;-;-;-;1
"130210 JAPURA";1;-;-;-;-;-;-;-;-;-;-;-;1
"130240 LABREA";-;2;-;-;-;-;-;-;-;-;-;-;2
"130250 MANACAPURU";-;-;-;-;-;-;1;-;-;-;-;1;2
"130260 MANAUS";9;3;2;5;2;3;4;3;8;4;3;3;49
"130270 MANICORE";1;-;-;-;-;-;-;-;-;-;-;1;2
"130350 PAUINI";1;4;-;-;-;-;-;-;-;-;-;2;7
"130356 RIO PRETO DA EVA";-;-;-;-;-;-;-;-;1;-;-;-;1
"130380 SAO GABRIEL DA CACHOEIRA";5;1;2;1;2;-;1;-;2;2;3;4;23
"130406 TABATINGA";-;-;-;-;-;-;-;-;-;-;-;1;1
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;-;2;-;-;-;2
"140010 BOA VISTA";7;2;8;3;3;6;6;-;3;3;1;5;47
"140020 CARACARAI";-;-;-;-;-;-;-;1;-;-;-;-;1
