2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/varicelabr.def
Chickenpox
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";1;-;-;3;-;1;1;-;1;3;-;-;10
"110002 ARIQUEMES";-;-;-;-;1;-;-;2;-;-;1;-;4
"110003 CABIXI";-;-;-;-;-;-;-;-;-;1;-;-;1
"110004 CACOAL";-;1;-;-;-;1;-;-;-;-;-;-;2
"110007 CORUMBIARA";1;-;-;-;-;-;-;-;-;-;1;-;2
"110008 COSTA MARQUES";-;-;-;-;1;-;-;-;-;-;-;-;1
"110010 GUAJARA-MIRIM";-;-;-;-;1;-;-;-;-;3;-;-;4
"110011 JARU";-;-;-;-;-;-;-;-;1;-;-;-;1
"110012 JI-PARANA";4;-;5;2;-;2;2;2;2;5;1;1;26
"110013 MACHADINHO D'OESTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"110014 NOVA BRASILANDIA D'OESTE";-;-;1;-;-;-;-;-;-;-;-;-;1
"110015 OURO PRETO DO OESTE";2;1;-;-;-;-;4;1;2;-;1;2;13
"110018 PIMENTA BUENO";-;-;2;-;-;-;3;1;-;-;-;-;6
"110020 PORTO VELHO";-;-;1;-;1;-;-;-;1;-;-;-;3
"110028 ROLIM DE MOURA";-;-;1;-;3;-;1;1;1;1;1;-;9
"110029 SANTA LUZIA D'OESTE";-;-;-;-;-;2;-;-;-;-;-;-;2
"110030 VILHENA";-;-;-;-;-;1;-;-;1;1;-;1;4
"110090 CASTANHEIRAS";-;1;1;-;-;-;-;-;-;-;-;-;2
"110120 MINISTRO ANDREAZZA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110130 MIRANTE DA SERRA";-;1;-;-;-;-;-;-;-;-;-;-;1
"110143 NOVA UNIAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"110147 PRIMAVERA DE RONDONIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"110180 VALE DO PARAISO";1;-;-;2;2;-;-;-;-;-;-;-;5
"120001 ACRELANDIA";-;-;-;-;1;-;-;-;-;1;-;-;2
"120005 ASSIS BRASIL";-;-;-;-;1;-;-;-;-;-;-;-;1
"120010 BRASILEIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"120020 CRUZEIRO DO SUL";-;-;-;-;-;-;2;-;-;-;1;1;4
"120025 EPITACIOLANDIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"120032 JORDAO";-;-;-;-;-;1;-;-;-;-;-;-;1
"120033 MANCIO LIMA";1;-;-;-;-;-;-;-;1;1;-;-;3
"120034 MANOEL URBANO";1;2;1;-;-;-;4;3;3;8;4;-;26
"120038 PLACIDO DE CASTRO";-;-;3;-;-;-;-;-;-;-;2;-;5
"120040 RIO BRANCO";3;2;2;1;2;4;1;2;-;2;2;-;21
"120042 RODRIGUES ALVES";-;-;-;-;1;-;-;1;-;1;3;-;6
"120050 SENA MADUREIRA";-;-;-;-;-;-;-;-;4;-;2;5;11
"120060 TARAUACA";4;1;-;1;1;1;1;2;-;3;7;-;21
"120070 XAPURI";3;-;-;-;-;1;2;-;-;-;1;2;9
"120080 PORTO ACRE";1;-;-;1;-;1;-;-;1;-;-;-;4
"130002 ALVARAES";1;-;-;-;32;33;5;-;-;-;-;-;71
"130010 ANORI";-;1;-;2;-;-;-;-;-;-;-;-;3
"130020 ATALAIA DO NORTE";1;-;2;1;9;2;3;1;13;10;8;2;52
"130040 BARCELOS";5;2;6;1;1;-;1;-;4;3;2;5;30
"130050 BARREIRINHA";1;-;-;-;3;2;1;2;1;-;-;-;10
"130060 BENJAMIN CONSTANT";-;-;-;2;3;1;-;4;5;7;3;1;26
"130068 BOA VISTA DO RAMOS";-;-;-;-;-;-;3;10;4;-;-;-;17
"130080 BORBA";-;-;-;-;-;1;-;-;1;1;1;-;4
