2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/toxogestacionalbr.def
Gestational Toxoplasmosis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";2;3;3;-;2;1;-;1;3;1;1;-;17
"110002 ARIQUEMES";5;10;1;2;4;-;2;3;4;3;2;5;41
"110003 CABIXI";-;-;-;1;-;-;-;-;-;-;-;-;1
"110004 CACOAL";7;7;7;6;2;2;2;4;3;5;1;-;46
"110005 CEREJEIRAS";-;-;1;-;1;2;1;-;1;1;-;1;8
"110006 COLORADO DO OESTE";-;-;2;2;1;-;-;2;1;-;-;-;8
"110007 CORUMBIARA";1;-;-;-;-;-;-;-;1;-;-;-;2
"110008 COSTA MARQUES";-;-;-;-;-;-;1;-;2;-;-;-;3
"110009 ESPIGAO D'OESTE";4;2;2;-;3;-;1;-;2;-;1;1;16
"110010 GUAJARA-MIRIM";3;2;3;3;4;8;4;3;6;2;2;4;44
"110011 JARU";2;2;3;8;1;3;2;4;3;3;3;1;35
"110012 JI-PARANA";6;5;4;5;7;13;8;5;1;4;7;9;74
"110013 MACHADINHO D'OESTE";3;-;2;4;2;5;2;-;1;2;-;2;23
"110014 NOVA BRASILANDIA D'OESTE";2;-;1;1;-;1;2;2;2;-;2;1;14
"110015 OURO PRETO DO OESTE";1;3;2;5;1;1;2;2;2;3;-;-;22
"110018 PIMENTA BUENO";1;1;-;2;1;-;1;1;2;1;-;-;10
"110020 PORTO VELHO";15;4;12;20;15;11;19;8;9;17;6;8;144
"110025 PRESIDENTE MEDICI";-;-;-;-;-;-;-;1;1;-;-;1;3
"110026 RIO CRESPO";-;-;-;-;1;-;1;-;-;-;-;-;2
"110028 ROLIM DE MOURA";4;2;-;5;1;3;2;-;1;3;3;-;24
"110029 SANTA LUZIA D'OESTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"110030 VILHENA";3;4;6;10;8;8;2;5;1;6;3;8;64
"110032 SAO MIGUEL DO GUAPORE";-;-;2;-;1;1;-;1;2;2;2;2;13
"110033 NOVA MAMORE";-;-;-;1;3;1;1;1;1;-;1;2;11
"110034 ALVORADA D'OESTE";1;1;1;1;3;3;1;2;1;3;1;1;19
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;2;-;-;-;1;1;-;1;-;5
"110040 ALTO PARAISO";1;1;2;2;1;2;2;1;-;2;2;1;17
"110045 BURITIS";5;5;5;7;6;9;4;6;3;3;4;-;57
"110050 NOVO HORIZONTE DO OESTE";-;3;-;-;-;-;2;-;-;1;-;-;6
"110060 CACAULANDIA";-;-;1;-;-;-;-;-;1;-;-;-;2
"110070 CAMPO NOVO DE RONDONIA";2;-;-;1;1;3;-;2;-;-;-;1;10
"110080 CANDEIAS DO JAMARI";1;3;1;4;2;1;-;4;-;4;2;-;22
"110090 CASTANHEIRAS";-;-;-;2;-;-;-;-;-;1;-;-;3
"110092 CHUPINGUAIA";-;-;1;1;-;2;-;2;1;-;-;1;8
"110094 CUJUBIM";2;4;4;-;2;3;1;2;3;4;1;-;26
"110100 GOVERNADOR JORGE TEIXEIRA";-;1;-;2;-;-;-;1;-;1;-;1;6
"110110 ITAPUA DO OESTE";-;-;1;1;-;-;-;-;1;-;-;-;3
"110120 MINISTRO ANDREAZZA";-;-;-;-;-;1;1;1;-;2;-;-;5
"110130 MIRANTE DA SERRA";1;-;-;1;-;-;2;1;-;-;2;-;7
"110140 MONTE NEGRO";1;2;2;2;4;2;-;2;2;-;1;-;18
"110143 NOVA UNIAO";-;-;-;1;-;1;1;-;-;-;-;-;3
"110145 PARECIS";-;1;-;-;1;-;-;-;-;-;-;-;2
"110147 PRIMAVERA DE RONDONIA";-;1;1;-;-;-;-;-;-;-;1;-;3
"110148 SAO FELIPE D'OESTE";-;-;3;2;1;-;-;1;-;-;-;-;7
"110149 SAO FRANCISCO DO GUAPORE";-;3;3;-;1;1;1;3;-;2;-;-;14
"110150 SERINGUEIRAS";-;-;1;1;-;-;-;-;-;-;-;-;2
"110155 TEIXEIROPOLIS";-;-;1;1;-;-;-;-;-;-;-;-;2
"110170 URUPA";-;2;-;-;1;3;3;1;2;1;-;-;13
"110175 VALE DO ANARI";-;-;-;-;1;-;-;1;-;-;1;-;3
"110180 VALE DO PARAISO";-;-;1;-;-;-;-;1;1;1;-;1;5
"120001 ACRELANDIA";1;1;1;4;1;-;1;-;2;-;1;1;13
"120005 ASSIS BRASIL";-;-;1;2;-;-;-;1;1;2;1;-;8
"120010 BRASILEIA";1;1;1;-;4;-;3;-;1;-;1;-;12
"120013 BUJARI";-;-;1;4;2;2;1;-;-;-;2;-;12
"120017 CAPIXABA";2;-;-;1;1;-;2;-;-;-;-;-;6
"120020 CRUZEIRO DO SUL";3;10;9;6;12;8;17;13;6;7;7;6;104
"120025 EPITACIOLANDIA";-;1;-;3;2;-;-;-;1;1;-;3;11
"120030 FEIJO";1;3;1;2;1;1;2;1;1;2;2;-;17
"120032 JORDAO";-;-;-;-;-;-;-;-;2;-;-;-;2
"120033 MANCIO LIMA";-;2;2;2;2;2;-;2;1;-;2;-;15
"120034 MANOEL URBANO";1;-;3;-;3;5;2;-;2;1;2;2;21
"120035 MARECHAL THAUMATURGO";-;6;8;-;1;-;1;-;1;-;-;1;18
"120038 PLACIDO DE CASTRO";1;2;-;1;1;1;1;1;-;-;1;1;10
"120039 PORTO WALTER";1;4;1;1;-;-;1;-;2;-;1;1;12
"120040 RIO BRANCO";9;7;12;9;16;30;23;22;8;9;6;8;159
"120042 RODRIGUES ALVES";2;3;12;8;2;1;8;16;1;2;-;1;56
"120043 SANTA ROSA DO PURUS";-;-;-;1;-;-;-;-;-;-;-;-;1
"120045 SENADOR GUIOMARD";-;1;1;-;1;-;-;-;-;-;-;-;3
"120050 SENA MADUREIRA";-;-;1;1;-;-;2;-;-;1;1;1;7
"120060 TARAUACA";6;3;7;4;5;5;2;3;2;-;1;6;44
"120070 XAPURI";3;2;-;2;-;3;3;-;2;-;4;-;19
"120080 PORTO ACRE";-;-;1;-;-;3;1;-;-;2;-;-;7
"130002 ALVARAES";-;-;-;-;-;-;-;-;1;-;-;-;1
"130010 ANORI";-;-;-;-;-;1;-;-;-;-;-;-;1
"130014 APUI";-;-;-;1;-;2;1;-;-;-;-;-;4
"130050 BARREIRINHA";-;-;-;-;-;-;1;1;2;-;2;-;6
"130063 BERURI";-;-;-;-;-;-;-;-;1;-;-;-;1
"130070 BOCA DO ACRE";-;-;-;-;-;-;-;1;-;-;-;-;1
"130080 BORBA";-;-;-;-;-;-;1;-;-;1;-;-;2
"130110 CAREIRO";-;1;-;-;-;-;-;2;-;-;1;1;5
"130140 EIRUNEPE";-;-;-;-;1;1;-;-;1;-;-;-;3
"130165 GUAJARA";2;-;1;1;3;3;1;2;3;3;-;-;19
"130170 HUMAITA";-;-;-;1;2;-;1;1;3;-;-;1;9
"130180 IPIXUNA";-;-;-;1;-;-;-;-;-;-;-;-;1
"130185 IRANDUBA";1;1;-;1;1;1;1;-;-;-;-;-;6
"130240 LABREA";1;-;1;-;-;-;-;1;1;-;1;-;5
"130250 MANACAPURU";1;1;-;-;-;-;-;1;-;-;-;-;3
"130255 MANAQUIRI";1;-;-;-;-;-;-;-;-;-;-;1;2
"130260 MANAUS";14;18;39;31;36;35;32;25;28;23;15;15;311
"130270 MANICORE";-;1;-;-;-;-;-;-;-;-;-;-;1
"130290 MAUES";-;-;-;-;-;-;-;-;-;-;-;1;1
"130340 PARINTINS";-;1;1;1;1;1;1;1;3;3;1;2;16
"130380 SAO GABRIEL DA CACHOEIRA";-;-;-;1;-;1;-;-;-;-;-;-;2
"130406 TABATINGA";-;-;-;1;-;-;-;-;-;-;-;-;1
"130410 TAPAUA";-;-;-;-;-;-;-;-;-;-;-;1;1
"130420 TEFE";-;1;-;-;-;-;-;-;-;-;-;-;1
"130426 UARINI";-;-;1;-;-;-;-;-;1;-;-;-;2
"130430 URUCARA";-;-;1;-;-;-;-;-;-;-;-;-;1
"130440 URUCURITUBA";-;-;-;1;-;-;-;-;-;-;-;-;1
"140002 AMAJARI";1;1;-;-;-;-;-;-;-;-;1;-;3
"140005 ALTO ALEGRE";-;1;4;1;-;1;1;1;-;-;-;1;10
"140010 BOA VISTA";21;24;37;20;27;26;19;35;23;29;30;32;323
"140015 BONFIM";-;-;1;2;3;1;-;1;2;2;-;-;12
"140017 CANTA";1;1;-;1;-;-;-;1;1;-;2;2;9
"140020 CARACARAI";-;1;-;-;-;1;-;-;1;-;2;-;5
"140023 CAROEBE";-;1;-;-;1;1;2;-;-;-;2;-;7
"140028 IRACEMA";2;-;-;-;-;1;-;1;-;1;-;1;6
"140030 MUCAJAI";-;1;3;-;2;2;2;3;1;1;1;1;17
"140040 NORMANDIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"140045 PACARAIMA";-;-;-;-;1;-;-;-;-;-;-;-;1
"140047 RORAINOPOLIS";2;3;1;-;-;4;2;1;1;1;4;3;22
"140050 SAO JOAO DA BALIZA";-;-;-;-;-;-;1;-;-;-;-;1;2
"150010 ABAETETUBA";1;-;4;4;4;2;1;2;2;-;2;3;25
"150013 ABEL FIGUEIREDO";-;-;-;-;-;-;-;1;-;-;-;-;1
"150020 ACARA";-;1;3;2;1;-;-;-;-;2;2;-;11
"150030 AFUA";-;-;-;2;-;-;-;-;-;-;1;-;3
"150034 AGUA AZUL DO NORTE";-;1;-;-;1;-;-;-;1;1;-;-;4
"150040 ALENQUER";-;-;-;1;-;-;-;-;-;-;-;-;1
"150050 ALMEIRIM";-;-;-;1;1;1;-;-;2;1;-;-;6
"150060 ALTAMIRA";3;3;2;4;2;2;4;1;3;2;2;1;29
"150080 ANANINDEUA";-;1;-;2;1;1;-;1;1;-;-;-;7
"150085 ANAPU";2;1;-;3;-;-;1;-;-;1;1;-;9
"150095 AURORA DO PARA";-;-;-;-;1;-;-;-;-;-;1;-;2
"150100 AVEIRO";1;-;-;-;-;-;-;-;-;-;-;-;1
"150110 BAGRE";-;-;-;-;-;-;-;1;-;-;-;-;1
"150120 BAIAO";-;-;-;-;1;-;-;1;-;-;-;-;2
"150125 BANNACH";-;1;-;-;-;-;-;-;-;-;-;-;1
"150130 BARCARENA";1;4;1;1;1;1;1;-;1;-;-;-;11
"150140 BELEM";1;2;2;1;9;1;-;-;-;-;1;-;17
"150145 BELTERRA";-;-;-;-;-;-;-;1;-;-;-;-;1
"150150 BENEVIDES";-;-;-;-;-;-;-;-;-;2;-;-;2
