2009
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/esquistobr.def
Schistosomiasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";-;-;-;-;1;1;-;1;-;-;-;1;4
"110002 ARIQUEMES";1;1;2;-;-;1;-;-;1;-;-;2;8
"110003 CABIXI";-;-;-;-;-;1;-;-;-;-;-;-;1
"110004 CACOAL";3;2;2;1;-;-;2;2;-;-;2;1;15
"110005 CEREJEIRAS";1;-;2;-;1;-;-;-;-;-;-;-;4
"110006 COLORADO DO OESTE";-;-;-;-;1;2;-;1;1;-;-;-;5
"110007 CORUMBIARA";-;2;1;-;1;1;-;-;-;2;1;-;8
"110009 ESPIGAO D'OESTE";-;3;-;-;1;-;-;-;-;-;-;1;5
"110010 GUAJARA-MIRIM";-;-;-;-;-;1;-;-;-;-;-;-;1
"110011 JARU";7;12;4;12;15;14;3;2;10;3;7;6;95
"110012 JI-PARANA";2;3;13;2;16;3;5;1;1;5;-;2;53
"110013 MACHADINHO D'OESTE";2;2;2;3;-;-;-;-;-;-;-;-;9
"110014 NOVA BRASILANDIA D'OESTE";1;1;1;-;1;1;1;-;1;-;-;-;7
"110015 OURO PRETO DO OESTE";14;11;13;8;21;11;15;22;11;16;11;8;161
"110018 PIMENTA BUENO";-;2;1;2;1;2;-;1;-;1;2;-;12
"110020 PORTO VELHO";2;5;-;1;1;-;2;4;-;1;-;-;16
"110025 PRESIDENTE MEDICI";3;-;-;-;1;-;6;5;4;1;2;1;23
"110028 ROLIM DE MOURA";1;1;1;1;3;2;1;3;-;2;-;-;15
"110029 SANTA LUZIA D'OESTE";-;1;-;-;2;1;-;2;-;2;-;-;8
"110030 VILHENA";-;1;1;2;1;1;3;1;-;-;1;-;11
"110032 SAO MIGUEL DO GUAPORE";-;1;1;-;2;1;1;1;2;1;1;-;11
"110033 NOVA MAMORE";-;-;1;-;1;-;-;-;-;-;-;-;2
