2009
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/tetacidbr.def
Tetnis Accidental
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";-;-;1;-;-;-;-;-;-;-;-;-;1
"110003 CABIXI";-;-;1;-;-;-;-;-;-;-;-;-;1
"110004 CACOAL";-;-;-;1;1;-;-;-;-;-;-;1;3
"110008 COSTA MARQUES";-;-;-;-;-;-;1;1;1;1;-;-;4
"110009 ESPIGAO D'OESTE";-;-;-;1;-;-;-;-;-;-;-;-;1
"110010 GUAJARA-MIRIM";-;-;-;-;1;-;-;-;-;-;-;-;1
"110011 JARU";1;-;1;-;-;-;-;-;-;-;-;-;2
"110012 JI-PARANA";-;-;-;-;1;1;2;1;2;-;-;-;7
"110013 MACHADINHO D'OESTE";-;-;-;-;-;-;-;-;-;-;-;1;1
"110015 OURO PRETO DO OESTE";-;-;-;-;-;1;-;-;-;1;-;-;2
"110018 PIMENTA BUENO";-;-;-;-;1;-;-;-;-;-;1;-;2
"110020 PORTO VELHO";-;-;1;-;-;-;3;1;2;-;-;-;7
"110025 PRESIDENTE MEDICI";1;-;-;-;-;-;-;-;-;-;-;-;1
"110028 ROLIM DE MOURA";-;-;-;-;1;-;-;-;-;-;-;-;1
"110029 SANTA LUZIA D'OESTE";-;-;-;-;1;-;-;-;-;-;-;-;1
"110030 VILHENA";-;1;-;-;1;1;1;-;1;-;-;-;5
"110032 SAO MIGUEL DO GUAPORE";-;-;-;-;1;-;-;-;-;-;-;-;1
"110033 NOVA MAMORE";1;-;-;-;-;-;-;-;-;1;-;-;2
"110037 ALTO ALEGRE DOS PARECIS";-;1;-;-;-;-;-;-;-;-;-;-;1
"110045 BURITIS";-;1;2;-;-;-;-;-;-;-;1;-;4
"110080 CANDEIAS DO JAMARI";-;-;-;-;-;-;-;-;-;1;-;-;1
"110090 CASTANHEIRAS";-;-;-;-;-;-;-;-;-;-;1;-;1
"110094 CUJUBIM";-;-;-;-;-;-;-;1;-;1;-;-;2
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110110 ITAPUA DO OESTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"110120 MINISTRO ANDREAZZA";-;-;-;1;-;-;-;-;-;-;-;-;1
"110140 MONTE NEGRO";-;-;-;-;-;-;1;-;-;-;-;-;1
"110143 NOVA UNIAO";-;-;-;-;-;-;-;-;-;1;-;-;1
"110150 SERINGUEIRAS";-;-;-;-;1;-;-;-;-;-;-;-;1
"110170 URUPA";-;-;1;-;-;-;-;-;-;-;-;-;1
"120001 ACRELANDIA";-;-;-;-;1;-;-;-;-;-;1;-;2
"120020 CRUZEIRO DO SUL";-;-;-;-;-;1;-;1;1;-;-;-;3
"120025 EPITACIOLANDIA";-;1;-;-;-;-;-;-;-;-;-;-;1
"120030 FEIJO";-;-;1;-;-;-;-;-;-;-;-;2;3
"120034 MANOEL URBANO";-;-;-;-;-;-;-;1;-;1;-;-;2
"120038 PLACIDO DE CASTRO";-;-;-;-;1;-;-;-;-;-;-;-;1
"120039 PORTO WALTER";-;-;-;-;-;-;-;-;1;-;-;-;1
"120040 RIO BRANCO";2;3;1;-;-;1;-;1;1;1;-;2;12
"120042 RODRIGUES ALVES";-;1;-;-;-;-;-;-;-;-;-;-;1
"120045 SENADOR GUIOMARD";-;-;-;-;-;-;-;-;-;-;1;-;1
"120050 SENA MADUREIRA";-;-;-;-;-;-;1;-;-;-;-;1;2
"120060 TARAUACA";-;-;-;-;-;-;-;-;1;1;-;2;4
"130002 ALVARAES";-;-;-;-;-;-;1;-;-;-;1;-;2
"130008 ANAMA";-;-;-;-;-;1;-;-;-;-;-;-;1
"130014 APUI";-;-;2;-;-;-;-;-;-;-;-;-;2
"130040 BARCELOS";-;-;-;-;-;-;-;-;-;1;-;-;1
"130050 BARREIRINHA";-;-;-;-;-;-;1;1;-;-;-;-;2
"130063 BERURI";-;1;-;-;-;-;-;-;-;-;-;-;1
"130070 BOCA DO ACRE";-;-;1;1;2;-;1;1;-;-;-;-;6
"130090 CANUTAMA";-;-;-;-;-;-;1;2;-;-;-;-;3
"130100 CARAUARI";1;-;-;-;-;-;-;-;-;-;-;-;1
"130120 COARI";-;1;-;-;-;1;-;2;-;-;1;-;5
"130140 EIRUNEPE";-;-;1;-;-;-;-;-;-;3;-;-;4
"130150 ENVIRA";-;-;-;-;-;-;-;-;1;-;-;-;1
"130160 FONTE BOA";-;1;-;-;-;-;-;-;-;-;-;-;1
"130165 GUAJARA";-;-;-;1;-;-;-;1;1;-;-;-;3
"130180 IPIXUNA";-;-;-;-;-;-;-;-;-;-;-;1;1
"130185 IRANDUBA";-;-;-;-;-;-;-;-;2;-;-;-;2
"130190 ITACOATIARA";1;-;-;1;-;-;-;-;-;-;-;-;2
"130210 JAPURA";-;-;-;-;-;-;-;-;1;-;-;-;1
"130230 JUTAI";1;-;-;-;-;-;-;-;-;-;-;-;1
"130240 LABREA";-;-;-;-;-;1;-;-;-;1;-;-;2
"130250 MANACAPURU";1;-;1;2;-;-;2;-;2;-;1;-;9
"130260 MANAUS";3;3;1;5;1;4;2;9;4;3;-;1;36
"130290 MAUES";-;-;-;-;-;-;-;-;2;-;-;-;2
"130320 NOVO AIRAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"130330 NOVO ARIPUANA";-;-;-;-;1;-;-;-;-;-;-;1;2
"130340 PARINTINS";-;1;-;-;-;-;1;-;-;-;-;-;2
"130350 PAUINI";-;-;-;-;-;-;-;-;1;-;-;-;1
"130370 SANTO ANTONIO DO ICA";-;-;-;-;1;-;-;-;-;-;-;-;1
"130380 SAO GABRIEL DA CACHOEIRA";-;-;-;-;-;-;-;-;-;-;1;-;1
"130390 SAO PAULO DE OLIVENCA";-;-;-;-;-;-;1;-;-;-;-;-;1
"130406 TABATINGA";-;-;-;-;-;-;-;-;1;-;-;-;1
"130410 TAPAUA";-;-;-;-;1;-;-;-;-;-;-;-;1
"130420 TEFE";-;-;-;-;-;-;1;1;1;-;-;-;3
"130440 URUCURITUBA";-;-;-;-;1;-;-;-;-;-;-;-;1
"140010 BOA VISTA";-;-;1;-;-;-;-;-;-;2;-;-;3
"140020 CARACARAI";-;-;-;-;-;-;1;-;-;-;-;-;1
"140028 IRACEMA";-;-;-;-;-;-;-;1;-;-;-;-;1
"150010 ABAETETUBA";-;-;-;1;-;1;1;-;-;-;-;-;3
"150020 ACARA";-;-;-;-;-;-;-;-;-;-;-;1;1
"150030 AFUA";-;-;-;-;-;-;-;2;-;2;2;-;6
"150034 AGUA AZUL DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"150040 ALENQUER";-;-;-;-;-;-;-;-;-;-;1;-;1
"150060 ALTAMIRA";-;-;-;-;1;-;1;-;1;-;-;-;3
"150070 ANAJAS";-;-;-;-;-;-;1;-;1;-;-;-;2
"150080 ANANINDEUA";-;1;1;-;-;1;1;-;2;-;-;1;7
"150085 ANAPU";-;-;-;-;-;-;-;-;-;-;1;-;1
"150090 AUGUSTO CORREA";-;-;-;-;-;-;-;-;-;1;-;1;2
"150100 AVEIRO";-;-;-;-;-;-;-;1;-;-;-;-;1
"150110 BAGRE";-;-;-;-;-;-;1;-;-;-;-;-;1
"150140 BELEM";7;5;2;-;3;1;6;4;7;2;3;2;42
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;1;-;-;-;-;-;-;-;1
"150170 BRAGANCA";1;-;-;1;-;-;-;1;-;1;-;1;5
"150172 BRASIL NOVO";-;-;-;-;-;-;1;-;-;-;-;-;1
"150178 BREU BRANCO";-;-;-;-;-;-;-;-;-;1;-;-;1
"150180 BREVES";-;-;1;1;-;1;-;-;-;-;-;-;3
"150190 BUJARU";1;-;-;-;1;-;-;-;-;1;-;-;3
"150195 CACHOEIRA DO PIRIA";2;-;-;-;-;-;-;-;-;1;-;-;3
"150200 CACHOEIRA DO ARARI";-;-;-;-;-;-;-;-;1;-;-;-;1
"150210 CAMETA";-;-;-;-;-;2;-;-;-;-;-;-;2
"150220 CAPANEMA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150230 CAPITAO POCO";-;-;-;1;-;-;1;-;-;-;-;1;3
"150240 CASTANHAL";-;-;-;-;1;2;-;-;-;-;1;1;5
"150250 CHAVES";-;-;1;-;-;-;1;-;-;-;-;-;2
"150270 CONCEICAO DO ARAGUAIA";-;-;-;-;-;-;-;1;-;-;-;-;1
"150280 CURRALINHO";-;-;-;-;-;2;-;-;-;1;-;3;6
"150285 CURUA";-;-;-;-;-;1;-;-;-;-;-;-;1
"150290 CURUCA";-;-;-;-;-;-;-;-;-;-;2;-;2
"150293 DOM ELISEU";-;-;-;-;1;1;-;-;-;-;-;-;2
"150307 GARRAFAO DO NORTE";-;1;-;-;-;-;-;-;-;-;4;-;5
"150330 IGARAPE-MIRI";-;-;-;-;1;-;-;-;-;-;1;-;2
"150340 INHANGAPI";-;-;-;1;-;-;-;-;-;-;-;-;1
"150345 IPIXUNA DO PARA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150360 ITAITUBA";-;-;-;-;-;-;-;-;-;-;-;1;1
"150370 ITUPIRANGA";-;-;-;-;-;-;-;-;1;-;-;-;1
"150375 JACAREACANGA";-;-;-;-;-;-;-;-;-;-;-;1;1
"150400 LIMOEIRO DO AJURU";-;-;-;-;-;-;-;-;-;-;-;1;1
"150420 MARABA";-;-;-;-;1;1;-;-;-;-;-;-;2
"150430 MARACANA";-;-;-;-;-;-;1;-;-;-;-;-;1
"150440 MARAPANIM";-;-;-;-;-;-;-;-;1;-;-;-;1
"150445 MEDICILANDIA";-;-;-;-;-;-;-;-;1;1;-;1;3
"150460 MOCAJUBA";-;-;-;-;-;1;-;1;-;-;-;1;3
"150470 MOJU";-;-;-;-;-;-;-;1;-;-;-;-;1
"150480 MONTE ALEGRE";-;-;-;-;-;-;-;-;-;-;1;-;1
"150490 MUANA";-;-;-;-;-;-;-;-;-;-;2;-;2
"150495 NOVA ESPERANCA DO PIRIA";-;-;-;-;-;-;-;1;-;-;-;-;1
"150497 NOVA IPIXUNA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150506 NOVO REPARTIMENTO";-;-;-;-;-;2;-;1;-;1;-;1;5
"150510 OBIDOS";1;-;-;-;-;-;-;-;-;-;-;-;1
"150530 ORIXIMINA";-;-;1;-;-;-;-;-;2;-;-;-;3
"150543 OURILANDIA DO NORTE";-;-;-;-;2;-;-;-;1;1;-;-;4
"150548 PACAJA";-;-;-;-;-;-;-;-;-;1;-;-;1
"150550 PARAGOMINAS";-;1;-;-;2;-;-;-;-;-;-;3;6
"150553 PARAUAPEBAS";-;-;1;-;-;-;-;-;-;-;3;-;4
"150580 PORTEL";-;-;-;-;1;-;1;-;-;-;1;-;3
"150600 PRAINHA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150610 PRIMAVERA";-;-;-;1;-;-;-;-;-;-;-;-;1
"150613 REDENCAO";2;-;1;-;1;1;1;1;-;1;-;-;8
"150616 RIO MARIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150618 RONDON DO PARA";-;-;-;-;-;-;-;-;1;-;2;-;3
"150620 SALINOPOLIS";-;-;-;-;-;1;-;-;-;-;-;1;2
"150650 SANTA IZABEL DO PARA";-;-;-;-;-;-;-;-;-;1;-;-;1
"150658 SANTA MARIA DAS BARREIRAS";-;-;-;1;-;-;-;-;-;-;-;-;1
"150670 SANTANA DO ARAGUAIA";-;-;-;-;-;-;-;2;-;-;-;-;2
"150680 SANTAREM";-;1;-;1;1;1;-;-;1;-;-;-;5
"150690 SANTAREM NOVO";-;-;-;-;-;-;-;1;-;-;-;-;1
"150715 SAO DOMINGOS DO ARAGUAIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150730 SAO FELIX DO XINGU";1;-;-;-;1;-;1;-;-;1;-;-;4
"150745 SAO GERALDO DO ARAGUAIA";-;-;-;1;-;-;-;-;-;-;-;-;1
"150750 SAO JOAO DO ARAGUAIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"150760 SAO MIGUEL DO GUAMA";-;1;-;-;-;-;-;-;-;-;-;1;2
"150770 SAO SEBASTIAO DA BOA VISTA";-;-;-;-;-;-;3;-;-;-;-;-;3
"150780 SENADOR JOSE PORFIRIO";-;-;-;-;-;-;-;-;-;-;1;-;1
"150795 TAILANDIA";-;-;-;-;-;-;-;-;-;-;-;1;1
"150796 TERRA ALTA";-;3;-;-;-;-;-;-;-;-;-;-;3
"150800 TOME-ACU";-;-;-;1;1;-;-;-;-;-;-;-;2
"150810 TUCURUI";1;1;1;3;1;-;-;-;-;-;-;1;8
"150815 URUARA";-;-;-;1;-;-;1;-;-;1;-;-;3
"150820 VIGIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150830 VISEU";-;1;1;1;-;-;-;-;-;-;-;-;3
"160015 PEDRA BRANCA DO AMAPARI";-;-;-;-;-;1;1;-;-;-;-;-;2
"160030 MACAPA";3;2;-;-;-;2;-;-;1;1;1;1;11
"160050 OIAPOQUE";-;-;-;-;-;-;-;-;-;-;-;1;1
"160060 SANTANA";1;-;-;-;-;-;-;1;-;-;-;1;3
"170210 ARAGUAINA";-;-;-;1;-;-;-;-;-;-;-;-;1
"170240 ARRAIAS";-;-;-;-;-;-;-;-;-;1;-;-;1
"170310 BARROLANDIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"170740 ESPERANTINA";-;-;-;-;-;1;-;-;-;-;-;-;1
"170820 FORMOSO DO ARAGUAIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"170930 GUARAI";-;-;-;-;-;-;-;-;-;-;-;1;1
"171610 PARAISO DO TOCANTINS";-;-;-;-;1;-;-;-;-;-;-;1;2
"171790 PONTE ALTA DO TOCANTINS";-;-;-;-;-;1;-;-;-;-;-;-;1
"171884 SANDOLANDIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"210005 ACAILANDIA";-;-;-;1;-;-;-;-;-;-;-;1;2
"210015 AGUA DOCE DO MARANHAO";1;-;-;-;-;-;-;-;-;-;1;-;2
"210030 ALDEIAS ALTAS";-;-;-;-;-;-;-;-;-;-;-;1;1
