2023
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/zikabr.def
Zika Virus
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";5;4;-;-;-;-;-;-;-;-;-;-;9
"110002 ARIQUEMES";82;3;10;16;36;10;6;6;1;1;5;20;196
"110003 CABIXI";-;-;-;2;-;-;-;-;-;-;-;-;2
"110004 CACOAL";16;72;40;34;12;6;-;2;-;1;2;3;188
"110005 CEREJEIRAS";2;24;28;4;2;-;-;-;-;-;-;-;60
"110009 ESPIGAO D'OESTE";-;-;8;4;-;-;-;-;-;-;-;-;12
"110010 GUAJARA-MIRIM";2;-;2;1;2;-;3;-;1;-;-;-;11
"110012 JI-PARANA";-;10;2;2;-;-;-;-;1;1;-;-;16
"110013 MACHADINHO D'OESTE";1;1;-;-;-;2;-;-;-;-;-;-;4
"110014 NOVA BRASILANDIA D'OESTE";-;-;-;-;2;-;-;-;-;-;-;-;2
"110015 OURO PRETO DO OESTE";-;-;2;2;8;-;-;-;-;-;-;-;12
"110018 PIMENTA BUENO";-;-;-;-;2;2;-;-;1;-;-;-;5
"110020 PORTO VELHO";28;20;10;22;14;32;25;15;14;14;24;51;269
"110025 PRESIDENTE MEDICI";1;4;10;20;8;2;-;-;-;-;-;2;47
"110026 RIO CRESPO";-;1;-;-;-;-;-;-;-;-;-;-;1
"110028 ROLIM DE MOURA";-;-;8;2;-;-;-;-;-;-;1;-;11
"110029 SANTA LUZIA D'OESTE";-;-;4;2;-;-;-;-;-;-;-;-;6
"110030 VILHENA";2;4;2;-;-;-;-;-;-;-;-;-;8
"110032 SAO MIGUEL DO GUAPORE";-;2;-;-;2;2;-;-;-;-;-;-;6
"110033 NOVA MAMORE";-;-;-;-;-;2;-;-;-;-;-;-;2
"110034 ALVORADA D'OESTE";-;2;2;2;-;-;-;-;1;-;-;-;7
"110040 ALTO PARAISO";-;2;12;-;-;-;-;-;1;-;-;-;15
"110045 BURITIS";-;1;-;-;-;-;-;-;-;-;-;-;1
"110050 NOVO HORIZONTE DO OESTE";-;-;-;-;-;-;2;-;-;-;-;-;2
"110060 CACAULANDIA";1;-;-;-;-;2;1;-;-;-;1;2;7
"110070 CAMPO NOVO DE RONDONIA";-;-;-;-;2;-;-;-;-;-;-;-;2
"110080 CANDEIAS DO JAMARI";1;-;-;-;-;-;2;2;1;-;-;-;6
"110092 CHUPINGUAIA";-;1;-;-;-;-;-;3;-;-;-;-;4
"110094 CUJUBIM";-;-;2;-;2;-;-;-;-;-;-;-;4
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;2;-;-;-;-;-;-;-;-;2
"110120 MINISTRO ANDREAZZA";-;-;2;-;-;-;-;-;-;-;-;-;2
"110130 MIRANTE DA SERRA";-;-;-;-;-;-;-;-;-;-;-;1;1
"110140 MONTE NEGRO";-;-;-;4;-;-;-;-;-;-;-;-;4
"110143 NOVA UNIAO";-;2;-;-;-;-;-;-;-;-;-;-;2
"110145 PARECIS";-;4;16;20;-;-;-;-;-;1;-;-;41
"110147 PRIMAVERA DE RONDONIA";-;-;-;2;-;-;-;-;-;-;-;-;2
"110148 SAO FELIPE D'OESTE";2;-;-;-;-;-;-;-;-;-;-;-;2
"110149 SAO FRANCISCO DO GUAPORE";2;-;2;-;-;-;-;-;-;-;-;-;4
"110150 SERINGUEIRAS";-;1;-;2;8;17;14;4;2;1;-;-;49
"110155 TEIXEIROPOLIS";-;-;-;2;-;-;-;-;-;-;-;-;2
"110170 URUPA";-;-;2;-;-;-;-;-;-;-;-;-;2
"110175 VALE DO ANARI";-;-;1;-;-;-;-;-;-;-;-;-;1
"120001 ACRELANDIA";-;-;2;2;-;-;-;-;-;-;-;1;5
"120005 ASSIS BRASIL";-;-;4;2;-;2;-;-;-;-;-;-;8
"120010 BRASILEIA";-;-;2;-;-;-;2;-;1;1;-;-;6
"120013 BUJARI";4;1;10;4;-;-;2;-;-;-;-;-;21
"120017 CAPIXABA";-;-;-;-;-;-;-;-;-;-;-;1;1
"120020 CRUZEIRO DO SUL";24;26;54;43;72;2;27;16;10;21;19;22;336
"120025 EPITACIOLANDIA";-;1;-;-;-;-;-;-;-;-;-;-;1
"120030 FEIJO";1;-;6;2;4;-;-;-;-;-;-;-;13
"120032 JORDAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"120033 MANCIO LIMA";-;2;2;-;-;-;-;-;-;-;-;1;5
"120034 MANOEL URBANO";-;-;-;-;-;-;-;-;-;37;5;-;42
"120035 MARECHAL THAUMATURGO";-;-;-;2;-;-;1;-;1;-;-;1;5
"120038 PLACIDO DE CASTRO";1;-;4;-;-;-;-;-;-;-;-;-;5
"120039 PORTO WALTER";-;-;2;-;-;-;-;-;-;-;-;1;3
"120040 RIO BRANCO";67;51;656;124;52;14;14;9;3;3;18;76;1087
"120042 RODRIGUES ALVES";3;2;4;-;8;-;-;-;-;1;-;-;18
"120043 SANTA ROSA DO PURUS";-;-;-;2;-;-;-;-;-;-;-;-;2
"120045 SENADOR GUIOMARD";-;-;10;-;2;-;2;-;-;-;-;-;14
"120050 SENA MADUREIRA";-;-;-;-;2;-;-;-;-;1;-;-;3
"120060 TARAUACA";-;4;8;6;3;2;-;-;-;-;1;-;24
"120070 XAPURI";-;-;2;-;-;-;-;-;-;-;-;2;4
"120080 PORTO ACRE";2;3;20;-;-;-;-;-;-;1;-;-;26
"130002 ALVARAES";-;-;2;4;2;-;-;-;-;-;-;-;8
"130030 AUTAZES";-;-;-;-;-;-;-;2;-;-;-;-;2
"130063 BERURI";-;1;1;-;-;-;-;-;-;-;-;-;2
"130070 BOCA DO ACRE";-;2;4;-;-;-;2;-;1;-;-;-;9
"130080 BORBA";28;26;24;-;22;2;-;6;3;4;4;-;119
"130100 CARAUARI";5;-;-;2;-;2;6;6;-;1;1;-;23
"130120 COARI";2;3;-;-;5;14;17;3;-;3;-;3;50
"130165 GUAJARA";-;-;-;-;2;-;-;-;1;-;-;-;3
