2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/varicelabr.def
Chickenpox
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";5;-;1;5;1;6;6;10;46;41;7;6;134
"110002 ARIQUEMES";-;1;-;-;2;-;-;2;-;-;3;1;9
"110003 CABIXI";-;-;-;-;-;-;3;-;1;1;-;-;5
"110004 CACOAL";1;1;-;-;1;2;-;1;-;1;1;1;9
"110007 CORUMBIARA";1;-;-;-;-;-;-;-;-;-;1;-;2
"110008 COSTA MARQUES";-;-;-;-;1;-;1;-;-;-;-;-;2
"110009 ESPIGAO D'OESTE";-;-;-;-;-;-;-;-;-;-;-;1;1
"110010 GUAJARA-MIRIM";-;3;-;-;1;3;3;3;21;15;1;9;59
"110011 JARU";1;-;1;-;1;-;-;2;1;-;-;-;6
"110012 JI-PARANA";23;6;6;2;5;6;13;8;5;6;5;4;89
"110013 MACHADINHO D'OESTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"110014 NOVA BRASILANDIA D'OESTE";1;-;1;-;-;-;-;-;-;-;-;-;2
"110015 OURO PRETO DO OESTE";2;1;-;-;-;-;5;1;2;3;1;4;19
"110018 PIMENTA BUENO";-;-;2;-;-;1;4;1;-;2;-;-;10
"110020 PORTO VELHO";12;3;4;5;9;9;7;7;7;7;4;10;84
"110025 PRESIDENTE MEDICI";1;-;-;-;-;-;-;-;-;-;-;-;1
"110028 ROLIM DE MOURA";2;-;1;-;5;3;4;1;23;6;12;11;68
"110029 SANTA LUZIA D'OESTE";-;-;-;-;-;2;-;-;-;-;-;-;2
"110030 VILHENA";-;-;-;-;-;1;-;-;2;2;1;1;7
"110033 NOVA MAMORE";-;-;-;-;-;-;-;-;2;-;-;-;2
"110034 ALVORADA D'OESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;-;-;-;-;1;-;3;8;-;12
"110040 ALTO PARAISO";-;-;1;-;-;-;1;1;-;-;-;-;3
"110045 BURITIS";-;-;-;-;-;-;1;1;1;-;-;-;3
"110050 NOVO HORIZONTE DO OESTE";-;-;-;-;-;-;-;-;-;-;1;-;1
"110060 CACAULANDIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110070 CAMPO NOVO DE RONDONIA";-;-;-;-;-;-;-;-;1;-;-;-;1
