2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/hepabr.def
Hepatitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110002 ARIQUEMES";1;-;1;2;5;2;4;1;4;3;6;2;31
"110003 CABIXI";1;-;-;1;-;-;-;-;-;-;-;-;2
"110004 CACOAL";-;1;-;-;-;1;-;1;2;1;-;3;9
"110005 CEREJEIRAS";-;-;-;-;-;-;-;-;-;-;1;-;1
"110006 COLORADO DO OESTE";1;1;-;-;-;-;-;-;-;1;1;1;5
"110007 CORUMBIARA";-;-;-;-;-;-;-;-;-;-;2;-;2
"110009 ESPIGAO D'OESTE";1;-;-;-;-;-;-;-;2;1;-;-;4
"110010 GUAJARA-MIRIM";2;-;2;-;-;1;1;2;-;-;1;3;12
"110011 JARU";1;3;-;-;-;1;-;1;3;2;-;1;12
"110012 JI-PARANA";2;4;6;2;1;-;5;1;4;2;6;4;37
"110013 MACHADINHO D'OESTE";2;3;2;1;-;-;1;1;2;-;1;-;13
"110014 NOVA BRASILANDIA D'OESTE";-;1;-;-;1;-;-;-;-;1;-;-;3
"110015 OURO PRETO DO OESTE";-;-;1;2;-;1;-;1;1;1;1;2;10
"110018 PIMENTA BUENO";1;-;-;-;-;-;-;-;-;-;-;-;1
"110020 PORTO VELHO";18;9;7;3;2;4;8;9;8;7;8;6;89
"110025 PRESIDENTE MEDICI";-;-;-;-;-;-;1;-;-;-;-;-;1
"110026 RIO CRESPO";-;-;-;1;-;-;-;-;1;-;-;-;2
"110029 SANTA LUZIA D'OESTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"110030 VILHENA";3;2;3;4;2;1;-;3;1;4;-;1;24
"110032 SAO MIGUEL DO GUAPORE";-;-;-;-;-;-;-;-;-;-;1;-;1
"110033 NOVA MAMORE";-;-;1;-;-;-;-;-;-;1;-;1;3
"110034 ALVORADA D'OESTE";-;-;1;-;-;1;-;-;-;-;1;-;3
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;-;-;-;-;-;1;1;-;-;2
"110040 ALTO PARAISO";1;-;3;-;1;-;1;-;1;-;1;2;10
"110045 BURITIS";1;1;-;-;-;-;-;-;1;-;-;-;3
"110070 CAMPO NOVO DE RONDONIA";-;-;1;-;-;-;-;1;-;-;-;-;2
"110080 CANDEIAS DO JAMARI";1;-;-;-;-;-;-;-;1;1;-;1;4
"110092 CHUPINGUAIA";-;-;1;-;-;-;-;1;1;1;-;4;8
"110094 CUJUBIM";1;-;-;1;-;-;2;-;-;1;-;-;5
"110100 GOVERNADOR JORGE TEIXEIRA";1;-;-;-;-;-;-;-;1;-;1;-;3
"110110 ITAPUA DO OESTE";2;-;-;-;-;-;-;-;-;-;2;-;4
"110120 MINISTRO ANDREAZZA";1;1;-;-;-;-;-;-;-;-;-;1;3
"110130 MIRANTE DA SERRA";1;-;-;-;-;-;-;-;-;-;-;-;1
"110140 MONTE NEGRO";2;-;3;-;-;1;2;-;-;4;1;-;13
"110148 SAO FELIPE D'OESTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"110149 SAO FRANCISCO DO GUAPORE";-;-;-;1;-;-;1;1;-;1;-;-;4
"110150 SERINGUEIRAS";-;1;-;-;-;1;-;-;-;-;-;-;2
"110155 TEIXEIROPOLIS";1;-;-;-;-;-;-;-;-;-;1;-;2
"110160 THEOBROMA";-;-;-;-;-;-;-;-;1;-;-;-;1
"110175 VALE DO ANARI";-;-;-;-;-;-;1;-;-;-;-;1;2
"110180 VALE DO PARAISO";1;1;-;-;-;-;-;-;2;-;-;1;5
"120001 ACRELANDIA";-;1;1;-;-;-;-;-;-;-;-;-;2
"120010 BRASILEIA";-;-;1;-;-;-;-;-;-;-;-;-;1
"120013 BUJARI";-;-;-;-;-;-;-;-;-;1;-;-;1
"120020 CRUZEIRO DO SUL";1;3;2;-;-;-;5;1;-;-;-;3;15
"120030 FEIJO";1;1;-;-;-;-;-;-;-;-;1;1;4
"120033 MANCIO LIMA";-;-;2;-;-;-;-;-;-;-;1;-;3
"120038 PLACIDO DE CASTRO";1;-;-;-;-;1;-;-;-;-;-;-;2
