2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/varicelabr.def
Chickenpox
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";1;-;-;3;-;1;1;-;1;3;-;-;10
"110002 ARIQUEMES";-;-;-;-;2;-;-;2;-;-;1;-;5
"110003 CABIXI";-;-;-;-;-;-;-;-;-;1;-;-;1
"110004 CACOAL";-;1;-;-;1;1;-;1;-;1;1;1;7
"110007 CORUMBIARA";1;-;-;-;-;-;-;-;-;-;1;-;2
"110008 COSTA MARQUES";-;-;-;-;1;-;-;-;-;-;-;-;1
"110009 ESPIGAO D'OESTE";-;-;-;-;-;-;-;-;-;-;-;1;1
"110010 GUAJARA-MIRIM";-;-;-;-;1;-;-;-;-;3;-;-;4
"110011 JARU";-;-;-;-;-;-;-;-;1;-;-;-;1
"110012 JI-PARANA";4;-;5;2;1;6;10;7;5;5;5;3;53
"110013 MACHADINHO D'OESTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"110014 NOVA BRASILANDIA D'OESTE";-;-;1;-;-;-;-;-;-;-;-;-;1
"110015 OURO PRETO DO OESTE";2;1;-;-;-;-;4;1;2;2;1;2;15
"110018 PIMENTA BUENO";-;-;2;-;-;-;3;1;-;-;-;-;6
"110020 PORTO VELHO";-;-;1;1;3;-;-;-;1;1;-;1;8
"110028 ROLIM DE MOURA";-;-;1;-;5;-;2;1;1;1;1;-;12
"110029 SANTA LUZIA D'OESTE";-;-;-;-;-;2;-;-;-;-;-;-;2
"110030 VILHENA";-;-;-;-;-;1;-;-;1;1;-;1;4
"110034 ALVORADA D'OESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"110090 CASTANHEIRAS";-;1;1;-;-;-;-;1;-;-;-;-;3
"110120 MINISTRO ANDREAZZA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110130 MIRANTE DA SERRA";-;1;-;-;-;-;-;-;-;-;-;-;1
"110140 MONTE NEGRO";-;-;-;-;1;-;-;-;-;-;-;-;1
"110143 NOVA UNIAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"110147 PRIMAVERA DE RONDONIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"110149 SAO FRANCISCO DO GUAPORE";-;-;-;-;-;-;-;-;1;-;-;-;1
"110180 VALE DO PARAISO";1;-;-;2;2;-;-;-;1;2;3;-;11
"120001 ACRELANDIA";-;-;-;-;1;-;-;-;-;1;-;-;2
"120005 ASSIS BRASIL";-;-;-;-;1;-;-;-;-;-;-;-;1
"120010 BRASILEIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"120020 CRUZEIRO DO SUL";-;-;-;-;-;-;2;-;-;-;1;1;4
"120025 EPITACIOLANDIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"120032 JORDAO";-;-;-;-;-;1;-;-;-;-;-;-;1
"120033 MANCIO LIMA";1;-;-;-;-;-;-;-;1;1;-;-;3
"120034 MANOEL URBANO";1;2;1;-;-;-;4;3;3;8;4;-;26
"120035 MARECHAL THAUMATURGO";1;-;-;-;-;-;-;-;-;-;-;-;1
"120038 PLACIDO DE CASTRO";-;-;3;-;-;-;-;-;-;-;2;-;5
