2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/zikabr.def
Zika Virus
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";5;4;-;-;-;-;-;-;-;-;-;-;9
"110002 ARIQUEMES";83;5;10;17;36;11;6;6;1;3;9;24;211
"110003 CABIXI";-;-;-;3;-;-;-;-;-;-;-;-;3
"110004 CACOAL";19;76;45;39;15;6;3;4;-;2;3;3;215
"110005 CEREJEIRAS";2;24;28;4;11;2;1;-;-;-;1;1;74
"110006 COLORADO DO OESTE";-;-;-;-;2;1;1;-;-;-;-;1;5
"110009 ESPIGAO D'OESTE";-;-;8;4;-;-;-;-;-;-;-;-;12
"110010 GUAJARA-MIRIM";2;-;2;2;2;-;3;-;1;-;-;-;12
"110011 JARU";-;-;1;-;1;-;-;-;-;-;-;2;4
"110012 JI-PARANA";3;11;10;36;59;6;1;16;10;3;2;-;157
"110013 MACHADINHO D'OESTE";1;1;-;-;-;2;-;1;1;1;-;-;7
"110014 NOVA BRASILANDIA D'OESTE";1;-;-;-;2;-;-;-;-;-;1;1;5
"110015 OURO PRETO DO OESTE";1;-;3;3;10;-;1;1;-;-;-;-;19
"110018 PIMENTA BUENO";-;-;-;-;2;3;-;-;1;-;-;-;6
"110020 PORTO VELHO";38;30;19;38;24;34;29;24;20;16;29;55;356
"110025 PRESIDENTE MEDICI";28;19;69;51;15;10;9;9;4;5;12;12;243
"110026 RIO CRESPO";-;1;-;-;-;-;-;-;-;-;-;-;1
"110028 ROLIM DE MOURA";-;1;9;3;-;-;-;-;-;-;1;-;14
"110029 SANTA LUZIA D'OESTE";-;-;4;2;-;-;-;-;-;-;-;-;6
"110030 VILHENA";4;9;4;3;1;1;-;1;-;2;6;1;32
"110032 SAO MIGUEL DO GUAPORE";-;2;-;-;2;2;-;-;-;-;-;-;6
"110033 NOVA MAMORE";-;-;-;-;-;2;-;-;-;-;-;-;2
"110034 ALVORADA D'OESTE";-;2;2;2;-;-;-;-;2;-;1;1;10
"110040 ALTO PARAISO";-;2;12;-;-;-;-;-;1;-;-;-;15
"110045 BURITIS";-;1;-;-;-;-;-;-;-;-;-;-;1
"110050 NOVO HORIZONTE DO OESTE";-;-;-;-;-;-;2;-;-;-;-;-;2
"110060 CACAULANDIA";1;-;-;-;-;2;1;-;-;-;1;2;7
"110070 CAMPO NOVO DE RONDONIA";-;-;-;-;2;-;-;-;-;-;-;-;2
"110080 CANDEIAS DO JAMARI";1;-;-;-;-;1;2;2;1;-;-;-;7
"110092 CHUPINGUAIA";-;1;-;-;-;-;-;3;-;-;-;-;4
"110094 CUJUBIM";-;-;2;-;2;-;-;-;-;-;-;-;4
"110100 GOVERNADOR JORGE TEIXEIRA";-;-;-;2;-;-;-;-;-;-;-;-;2
"110120 MINISTRO ANDREAZZA";-;-;2;-;-;-;-;-;-;-;-;-;2
"110130 MIRANTE DA SERRA";-;-;-;-;-;-;-;-;-;-;-;1;1
"110140 MONTE NEGRO";-;-;-;4;-;-;-;-;-;-;-;-;4
"110143 NOVA UNIAO";-;2;-;-;-;-;-;-;-;-;-;-;2
"110145 PARECIS";4;36;34;29;2;-;-;1;-;3;-;-;109
"110147 PRIMAVERA DE RONDONIA";-;-;-;2;-;-;-;-;-;-;-;-;2
"110148 SAO FELIPE D'OESTE";2;-;-;-;-;-;-;-;-;-;-;-;2
"110149 SAO FRANCISCO DO GUAPORE";2;-;2;1;-;-;-;-;-;-;-;-;5
"110150 SERINGUEIRAS";-;1;-;2;8;17;14;4;2;1;-;-;49
"110155 TEIXEIROPOLIS";-;-;-;2;-;-;-;-;-;-;-;-;2
"110160 THEOBROMA";-;1;-;-;-;-;-;-;-;-;-;-;1
"110170 URUPA";-;-;2;1;-;1;-;-;-;-;-;2;6
"110175 VALE DO ANARI";-;-;1;1;-;-;-;-;-;-;-;-;2
"120001 ACRELANDIA";-;-;2;2;-;-;-;1;-;-;-;1;6
"120005 ASSIS BRASIL";-;-;4;3;-;2;-;-;-;-;1;-;10
"120010 BRASILEIA";3;-;2;-;-;-;2;-;2;1;-;-;10
"120013 BUJARI";5;1;10;4;-;-;3;1;-;1;1;-;26
"120017 CAPIXABA";-;-;-;-;-;-;-;-;1;-;-;1;2
"120020 CRUZEIRO DO SUL";95;37;73;55;101;37;74;53;32;46;49;32;684
"120025 EPITACIOLANDIA";-;2;-;-;-;-;-;-;-;-;1;1;4
"120030 FEIJO";3;5;9;4;4;1;-;-;-;4;-;-;30
"120032 JORDAO";-;-;1;-;2;-;-;1;-;-;-;-;4
