2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/meninbr.def
Meningitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";1;1;1;-;-;-;-;2;-;-;1;-;6
"110002 ARIQUEMES";-;2;1;1;-;1;2;-;2;2;-;1;12
"110004 CACOAL";5;4;2;3;2;2;3;-;2;3;-;4;30
"110005 CEREJEIRAS";1;1;-;1;1;-;-;-;-;-;1;-;5
"110006 COLORADO DO OESTE";-;-;-;-;-;-;-;-;-;-;-;1;1
"110007 CORUMBIARA";-;-;-;-;-;1;-;-;-;-;-;-;1
"110008 COSTA MARQUES";-;-;-;-;1;1;-;-;-;-;-;-;2
"110009 ESPIGAO D'OESTE";2;-;3;1;-;-;1;-;-;1;-;-;8
"110010 GUAJARA-MIRIM";2;-;-;3;-;1;1;-;2;-;-;1;10
"110011 JARU";-;-;1;-;-;1;-;-;1;1;-;-;4
"110012 JI-PARANA";3;1;1;1;1;1;-;-;-;5;-;-;13
"110013 MACHADINHO D'OESTE";-;2;2;-;1;-;-;2;-;-;-;-;7
"110014 NOVA BRASILANDIA D'OESTE";-;-;-;-;-;-;1;-;-;1;-;-;2
"110015 OURO PRETO DO OESTE";-;-;1;-;1;-;-;-;1;1;1;2;7
"110018 PIMENTA BUENO";1;-;-;-;-;-;-;1;-;-;2;-;4
"110020 PORTO VELHO";8;11;11;13;10;10;9;6;9;10;10;5;112
"110025 PRESIDENTE MEDICI";-;-;-;-;-;1;-;-;-;-;-;1;2
"110026 RIO CRESPO";1;-;1;-;-;-;-;-;-;-;-;-;2
"110028 ROLIM DE MOURA";1;2;-;3;1;5;-;-;3;-;-;1;16
"110029 SANTA LUZIA D'OESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"110030 VILHENA";5;2;1;-;1;1;1;2;-;1;2;1;17
"110032 SAO MIGUEL DO GUAPORE";-;1;-;-;-;-;-;1;-;-;-;-;2
