2020
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 Alta Floresta D'Oeste";1;1;-;2;3;6;6;9;9;10;4;2;53
"110037 Alto Alegre dos Parecis";2;2;1;-;-;1;2;4;2;2;3;1;20
"110040 Alto Paraíso";1;1;2;3;1;2;4;4;1;2;2;2;25
"110034 Alvorada D'Oeste";1;1;1;1;-;-;1;-;-;1;1;2;9
"110002 Ariquemes";2;1;7;2;4;10;7;9;5;9;6;7;69
"110045 Buritis";1;2;5;1;5;2;1;7;7;6;4;6;47
"110003 Cabixi";5;1;3;1;1;-;1;1;1;2;4;1;21
"110060 Cacaulândia";3;-;1;3;1;1;-;2;3;3;-;2;19
"110004 Cacoal";2;6;10;9;10;12;20;11;9;8;12;7;116
"110070 Campo Novo de Rondônia";1;1;-;-;1;9;5;2;2;3;8;1;33
"110080 Candeias do Jamari";-;-;1;1;1;-;5;2;3;1;2;-;16
"110090 Castanheiras";1;1;-;-;2;-;2;-;-;1;-;1;8
"110005 Cerejeiras";1;2;4;-;1;2;1;3;4;2;2;2;24
"110092 Chupinguaia";1;2;3;5;7;5;12;14;8;4;6;2;69
"110006 Colorado do Oeste";1;4;2;4;1;2;2;4;-;3;6;4;33
"110007 Corumbiara";2;1;2;1;1;3;1;2;2;1;2;1;19
"110008 Costa Marques";1;-;-;1;2;2;11;3;2;3;4;2;31
"110094 Cujubim";8;4;3;3;-;6;6;6;3;5;1;9;54
"110009 Espigão D'Oeste";8;10;3;10;8;7;13;26;21;24;19;5;154
"110100 Governador Jorge Teixeira";3;3;3;-;1;3;2;2;-;2;2;2;23
"110010 Guajará-Mirim";1;1;2;3;3;2;7;12;3;6;1;1;42
"110110 Itapuã do Oeste";-;-;-;-;1;-;1;-;-;-;1;-;3
"110011 Jaru";5;3;5;2;2;2;8;4;5;2;8;6;52
"110012 Ji-Paraná";12;9;8;8;9;14;6;7;24;4;8;4;113
"110013 Machadinho D'Oeste";4;5;11;10;2;4;21;12;9;18;13;9;118
"110120 Ministro Andreazza";1;1;-;1;1;-;2;-;-;1;2;-;9
"110130 Mirante da Serra";1;-;-;-;1;2;3;6;2;-;-;-;15
"110140 Monte Negro";-;3;-;-;1;1;-;3;2;5;2;1;18
"110014 Nova Brasilândia D'Oeste";1;5;4;1;4;2;2;4;2;4;1;7;37
"110033 Nova Mamoré";9;1;3;2;6;10;8;11;7;3;6;4;70
"110143 Nova União";2;-;-;-;-;-;1;-;1;-;-;1;5
"110050 Novo Horizonte do Oeste";1;-;-;-;-;1;-;1;2;2;4;1;12
"110015 Ouro Preto do Oeste";3;4;1;1;-;1;3;4;3;1;-;2;23
"110145 Parecis";-;3;-;3;2;2;6;6;3;4;7;-;36
"110018 Pimenta Bueno";-;1;7;2;4;7;7;8;6;3;10;-;55
"110146 Pimenteiras do Oeste";-;1;-;-;1;-;1;1;-;-;-;-;4
"110020 Porto Velho";13;13;21;16;33;27;40;40;33;27;25;22;310
"110025 Presidente Médici";-;1;1;1;-;2;-;1;1;1;3;1;12
"110147 Primavera de Rondônia";2;-;-;1;1;1;-;2;1;4;-;-;12
"110026 Rio Crespo";1;1;1;-;2;1;1;2;1;1;1;-;12
"110028 Rolim de Moura";-;4;2;7;2;3;1;3;1;9;4;1;37
"110029 Santa Luzia D'Oeste";1;-;1;-;-;-;-;3;1;-;-;1;7
"110148 São Felipe D'Oeste";3;1;-;3;-;-;-;1;-;1;2;-;11
"110149 São Francisco do Guaporé";1;6;9;7;8;4;16;5;12;8;6;3;85
"110032 São Miguel do Guaporé";2;5;2;4;2;1;2;5;3;4;2;2;34
"110150 Seringueiras";1;2;-;-;-;1;2;2;4;4;3;-;19
"110155 Teixeirópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"110160 Theobroma";-;2;1;1;5;4;3;1;3;-;1;-;21
"110170 Urupá";1;1;-;-;-;-;-;2;1;1;1;1;8
"110175 Vale do Anari";2;1;4;1;3;6;5;3;2;-;1;4;32
"110180 Vale do Paraíso";-;2;-;-;1;-;-;1;-;3;-;2;9
"110030 Vilhena";12;14;13;30;23;24;50;50;41;17;18;20;312
"120001 Acrelândia";6;3;4;-;3;5;3;6;4;2;3;4;43
"120005 Assis Brasil";18;16;16;4;17;7;12;22;15;29;18;10;184
"120010 Brasiléia";17;20;20;13;19;16;23;19;18;19;20;8;212
"120013 Bujari";3;7;7;3;3;8;2;8;7;5;10;-;63
"120017 Capixaba";10;7;7;4;7;18;15;9;8;7;8;1;101
"120020 Cruzeiro do Sul";2;3;9;7;14;8;6;15;12;9;6;9;100
"120025 Epitaciolândia";6;16;16;14;17;14;21;25;8;22;9;13;181
"120030 Feijó";20;13;12;12;23;11;14;12;15;16;11;17;176
"120032 Jordão";-;2;3;-;3;5;2;6;-;2;1;5;29
"120033 Mâncio Lima";16;5;15;10;6;10;7;15;8;8;10;4;114
"120034 Manoel Urbano";10;4;11;5;7;2;2;6;4;9;5;3;68
"120035 Marechal Thaumaturgo";6;7;21;31;20;15;19;18;16;14;8;10;185
"120038 Plácido de Castro";7;3;6;7;10;12;10;7;11;6;7;2;88
"120080 Porto Acre";2;3;8;5;7;4;2;9;13;1;7;3;64
"120039 Porto Walter";1;10;8;9;6;4;2;3;3;3;9;-;58
"120040 Rio Branco";37;32;40;45;23;27;30;69;67;47;53;36;506
"120042 Rodrigues Alves";4;1;1;2;5;2;4;4;1;1;1;-;26
"120043 Santa Rosa do Purus";5;10;9;4;8;3;9;6;5;5;13;3;80
"120050 Sena Madureira";28;22;20;21;29;26;22;29;34;25;30;27;313
"120045 Senador Guiomard";5;5;4;-;2;2;-;3;4;2;2;1;30
"120060 Tarauacá";3;3;1;6;6;3;9;8;3;8;5;5;60
"120070 Xapuri";21;25;37;23;23;37;35;36;46;29;23;16;351
"130002 Alvarães";-;-;-;-;-;-;-;1;-;-;-;1;2
"130006 Amaturá";-;1;-;1;-;-;-;1;1;-;-;-;4
"130008 Anamã";1;-;-;-;-;-;1;1;-;2;1;-;6
"130010 Anori";-;1;-;-;-;-;-;-;-;-;-;-;1
"130014 Apuí";5;2;9;8;9;8;6;9;5;2;6;3;72
"130020 Atalaia do Norte";7;2;2;1;2;6;3;4;1;4;-;2;34
"130030 Autazes";3;1;-;1;1;3;1;2;-;1;1;2;16
"130040 Barcelos";5;1;4;5;3;6;6;5;3;7;5;3;53
"130050 Barreirinha";1;1;-;-;1;2;4;5;2;2;2;5;25
"130060 Benjamin Constant";-;-;1;-;2;2;1;-;1;-;2;2;11
"130063 Beruri";-;-;-;-;-;-;-;-;-;-;-;1;1
"130068 Boa Vista do Ramos";1;-;-;-;-;3;-;2;-;-;1;-;7
"130070 Boca do Acre";12;15;16;20;34;26;14;26;17;20;18;12;230
"130080 Borba";-;2;2;1;4;4;7;5;8;1;1;-;35
"130083 Caapiranga";1;1;2;1;1;1;2;1;2;-;-;-;12
"130090 Canutama";-;3;5;1;4;1;1;-;4;1;-;-;20
"130100 Carauari";-;-;3;1;1;1;-;1;1;-;2;1;11
"130110 Careiro";-;-;-;-;-;-;1;2;1;-;-;1;5
"130115 Careiro da Várzea";-;1;-;-;-;-;-;-;-;-;2;-;3
"130120 Coari";-;1;-;-;-;1;1;-;1;-;-;-;4
"130130 Codajás";1;-;-;2;-;-;-;-;-;-;-;-;3
"130140 Eirunepé";5;3;11;11;9;11;5;12;4;6;9;4;90
"130150 Envira";10;11;7;8;8;5;8;9;5;8;9;3;91
"130160 Fonte Boa";2;1;1;-;1;2;-;1;-;-;2;1;11
"130165 Guajará";1;-;5;1;-;1;1;3;4;5;3;2;26
"130170 Humaitá";8;5;11;15;18;17;22;20;15;6;3;13;153
"130180 Ipixuna";3;2;7;9;3;1;4;5;10;2;4;1;51
"130185 Iranduba";2;1;1;-;-;-;1;-;-;-;-;-;5
"130190 Itacoatiara";46;48;35;15;14;14;12;8;8;15;40;44;299
"130195 Itamarati";-;4;3;3;1;2;-;1;1;3;-;1;19
"130200 Itapiranga";2;5;3;2;5;2;2;-;-;3;2;6;32
"130210 Japurá";3;2;1;2;1;3;5;1;4;-;2;1;25
"130220 Juruá";-;-;-;2;1;-;-;-;-;-;-;-;3
"130240 Lábrea";4;5;6;8;20;12;18;13;5;3;4;4;102
"130250 Manacapuru";2;8;7;8;6;3;2;7;2;-;1;8;54
"130255 Manaquiri";1;-;-;-;-;1;-;-;-;-;-;-;2
"130260 Manaus";147;140;87;42;67;52;65;24;30;71;74;118;917
"130270 Manicoré";2;4;5;10;13;8;12;9;2;3;1;-;69
"130280 Maraã";-;-;-;-;-;-;-;-;-;-;-;1;1
"130290 Maués";4;1;4;3;10;5;5;9;5;3;3;3;55
"130300 Nhamundá";3;3;2;2;2;2;2;2;3;5;7;10;43
"130310 Nova Olinda do Norte";2;1;2;2;2;2;2;-;1;1;-;2;17
"130320 Novo Airão";4;2;3;5;5;4;5;2;2;-;2;1;35
"130330 Novo Aripuanã";5;3;5;12;4;10;4;2;1;1;3;5;55
"130340 Parintins";2;1;4;1;2;3;4;2;1;3;5;7;35
"130350 Pauini";7;2;8;5;3;10;10;3;2;7;8;4;69
"130353 Presidente Figueiredo";61;43;34;18;27;43;27;12;8;26;26;37;362
"130356 Rio Preto da Eva";71;55;36;16;24;45;17;4;9;25;42;54;398
"130360 Santa Isabel do Rio Negro";1;-;2;4;7;4;4;3;1;1;2;-;29
"130370 Santo Antônio do Içá";-;-;-;-;-;1;-;-;-;-;-;-;1
"130380 São Gabriel da Cachoeira";1;6;5;9;7;13;11;7;5;5;7;9;85
"130390 São Paulo de Olivença";1;-;3;-;-;-;1;-;-;-;-;2;7
"130395 São Sebastião do Uatumã";2;1;-;1;1;-;2;2;-;-;-;1;10
"130400 Silves";8;5;3;4;3;4;5;2;1;4;6;3;48
"130406 Tabatinga";1;1;1;-;1;3;-;2;-;-;2;-;11
"130410 Tapauá";5;-;1;4;6;8;2;5;1;2;1;2;37
"130420 Tefé";-;-;-;1;-;1;3;1;-;-;2;1;9
"130423 Tonantins";-;-;2;-;-;-;2;-;1;1;-;-;6
"130426 Uarini";2;1;4;1;1;-;-;-;1;-;-;1;11
"130430 Urucará";-;2;1;-;-;-;-;-;-;1;-;-;4
"130440 Urucurituba";-;2;1;-;-;-;-;-;-;-;-;-;3
"140005 Alto Alegre";3;1;6;5;5;9;8;3;5;1;8;8;62
"140002 Amajari";5;3;2;5;3;6;2;5;5;3;4;-;43
"140010 Boa Vista";43;42;63;51;68;53;51;47;41;23;29;36;547
"140015 Bonfim";-;-;1;-;1;-;-;1;1;1;-;-;5
"140017 Cantá";2;2;-;5;5;1;7;1;5;1;2;4;35
"140020 Caracaraí";3;4;3;7;8;5;5;3;3;3;1;3;48
"140023 Caroebe";8;6;10;13;11;8;10;6;9;10;10;7;108
"140028 Iracema";2;1;-;3;1;4;2;1;1;2;-;1;18
"140030 Mucajaí";6;2;6;13;7;8;4;2;1;-;1;1;51
"140040 Normandia";-;-;-;1;-;-;1;-;-;1;1;-;4
"140045 Pacaraima";7;5;13;6;6;16;10;4;7;11;12;17;114
"140047 Rorainópolis";9;8;9;9;9;13;6;3;7;5;5;8;91
"140050 São João da Baliza";1;-;3;4;3;6;1;2;2;2;1;2;27
"140060 São Luiz";-;-;5;-;-;1;3;2;-;-;1;1;13
"140070 Uiramutã";-;1;-;1;8;1;3;3;1;5;3;-;26
"150010 Abaetetuba";1;-;1;-;2;-;-;-;1;-;1;1;7
"150013 Abel Figueiredo";2;5;2;4;4;1;-;3;7;1;2;2;33
"150020 Acará";2;2;1;1;3;3;-;-;1;1;3;1;18
"150030 Afuá";-;2;-;1;2;-;2;-;1;-;-;2;10
"150034 Água Azul do Norte";4;2;3;3;2;3;1;5;1;3;6;3;36
"150040 Alenquer";25;23;11;15;14;9;18;12;9;9;21;16;182
"150050 Almeirim";21;23;26;31;32;22;24;14;16;19;18;15;261
"150060 Altamira";50;22;40;29;19;12;9;17;16;20;18;29;281
"150070 Anajás";1;-;-;1;-;2;-;-;2;-;-;-;6
"150080 Ananindeua";-;2;-;-;1;-;-;-;1;-;-;-;4
"150085 Anapu";29;36;38;18;11;6;12;9;15;13;13;14;214
"150090 Augusto Corrêa";-;1;1;1;3;-;4;1;-;-;-;1;12
"150095 Aurora do Pará";3;-;1;2;-;-;1;-;-;1;-;1;9
"150100 Aveiro";1;3;5;1;1;3;6;6;2;1;-;-;29
"150110 Bagre";5;4;11;13;8;9;9;8;4;-;7;10;88
"150120 Baião";9;10;8;4;8;4;3;6;2;5;8;-;67
