2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/leptobr.def
Leptospirosis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 Alta Floresta D'Oeste";-;-;1;1;-;-;-;-;-;-;-;-;2
"110002 Ariquemes";-;-;2;-;1;1;-;-;-;-;-;1;5
"110045 Buritis";-;-;-;-;-;-;-;-;-;1;-;-;1
"110004 Cacoal";3;1;1;3;-;-;-;1;-;-;-;-;9
"110070 Campo Novo de Rondônia";-;-;-;1;1;-;-;-;1;1;-;-;4
"110080 Candeias do Jamari";-;-;1;-;-;-;-;-;-;-;-;-;1
"110005 Cerejeiras";1;1;-;-;-;-;-;-;-;-;-;-;2
"110006 Colorado do Oeste";-;-;-;-;-;-;-;-;-;-;-;1;1
"110008 Costa Marques";-;1;-;-;-;-;-;-;-;-;-;-;1
"110094 Cujubim";1;-;-;-;-;-;-;-;-;-;-;-;1
"110009 Espigão D'Oeste";-;-;-;1;1;-;-;1;-;-;-;-;3
"110110 Itapuã do Oeste";-;-;-;-;1;-;-;-;-;-;-;-;1
"110011 Jaru";-;2;-;1;-;-;-;-;-;-;-;-;3
"110012 Ji-Paraná";1;1;1;3;-;-;1;-;1;-;-;-;8
"110013 Machadinho D'Oeste";-;2;1;2;1;-;-;1;1;1;-;-;9
"110140 Monte Negro";-;-;-;-;1;-;-;-;-;-;-;-;1
"110014 Nova Brasilândia D'Oeste";-;-;-;-;-;-;-;-;-;1;-;-;1
"110143 Nova União";-;-;1;-;-;-;-;-;-;-;-;-;1
"110050 Novo Horizonte do Oeste";-;-;-;1;-;-;-;-;-;-;-;-;1
"110015 Ouro Preto do Oeste";-;1;2;2;1;-;-;1;-;1;-;1;9
"110018 Pimenta Bueno";1;-;-;-;-;-;1;-;-;-;-;-;2
"110020 Porto Velho";4;4;2;1;3;1;2;2;-;1;-;1;21
"110147 Primavera de Rondônia";-;-;-;-;1;-;-;-;-;-;-;-;1
