2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/leptobr.def
Leptospirosis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 Alta Floresta D'Oeste";-;-;1;1;-;-;-;-;-;-;-;-;2
"110002 Ariquemes";-;-;2;-;1;-;-;-;-;-;-;-;3
"110045 Buritis";-;-;-;-;-;-;-;-;-;1;-;-;1
"110004 Cacoal";3;-;1;1;-;-;-;1;-;-;-;-;6
"110070 Campo Novo de Rondônia";-;-;-;1;1;-;-;-;1;-;-;-;3
"110080 Candeias do Jamari";-;-;1;-;-;-;-;-;-;-;-;-;1
"110005 Cerejeiras";1;1;-;-;-;-;-;-;-;-;-;-;2
"110006 Colorado do Oeste";-;-;-;-;-;-;-;-;-;-;-;1;1
"110094 Cujubim";1;-;-;-;-;-;-;-;-;-;-;-;1
"110009 Espigão D'Oeste";-;-;-;1;1;-;-;1;-;-;-;-;3
"110110 Itapuã do Oeste";-;-;-;-;1;-;-;-;-;-;-;-;1
"110011 Jaru";-;1;-;1;-;-;-;-;-;-;-;-;2
"110012 Ji-Paraná";-;1;1;-;-;-;1;-;1;-;-;-;4
"110013 Machadinho D'Oeste";-;1;1;1;1;-;-;-;1;1;-;-;6
"110140 Monte Negro";-;-;-;-;1;-;-;-;-;-;-;-;1
"110014 Nova Brasilândia D'Oeste";-;-;-;-;-;-;-;-;-;1;-;-;1
"110143 Nova União";-;-;1;-;-;-;-;-;-;-;-;-;1
"110050 Novo Horizonte do Oeste";-;-;-;1;-;-;-;-;-;-;-;-;1
"110015 Ouro Preto do Oeste";-;-;1;2;-;-;-;-;-;1;-;1;5
"110018 Pimenta Bueno";1;-;-;-;-;-;1;-;-;-;-;-;2
"110020 Porto Velho";3;3;2;-;2;1;2;2;-;1;-;1;17
"110147 Primavera de Rondônia";-;-;-;-;1;-;-;-;-;-;-;-;1
"110028 Rolim de Moura";-;1;-;-;-;-;-;-;-;-;-;1;2
"110155 Teixeirópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"110170 Urupá";-;-;-;1;-;1;-;-;-;-;-;-;2
"110180 Vale do Paraíso";-;-;-;1;-;-;-;-;-;-;-;-;1
"120001 Acrelândia";-;2;-;-;1;1;1;-;-;-;-;1;6
"120005 Assis Brasil";-;-;1;2;1;-;-;-;-;-;-;-;4
"120010 Brasiléia";-;-;-;-;1;1;1;-;-;-;-;1;4
"120013 Bujari";-;-;-;-;2;-;-;2;-;-;-;-;4
"120017 Capixaba";-;1;-;-;-;-;-;-;-;-;-;-;1
"120020 Cruzeiro do Sul";34;27;18;9;12;9;11;13;11;17;26;23;210
"120025 Epitaciolândia";-;-;2;1;-;-;-;-;-;-;-;-;3
"120030 Feijó";-;1;1;1;-;-;2;2;1;1;1;1;11
"120032 Jordão";-;-;-;-;-;-;-;-;2;-;-;-;2
"120033 Mâncio Lima";1;2;2;1;3;6;2;1;2;-;3;4;27
"120034 Manoel Urbano";-;-;-;-;-;1;-;-;-;-;-;-;1
"120035 Marechal Thaumaturgo";-;1;2;1;3;1;1;-;2;-;2;1;14
"120038 Plácido de Castro";1;1;-;-;-;-;-;-;-;1;-;-;3
"120080 Porto Acre";2;2;-;1;-;1;-;1;1;-;1;-;9
"120039 Porto Walter";2;2;1;1;-;-;-;-;-;1;-;-;7
"120040 Rio Branco";33;30;28;9;15;12;16;10;7;15;19;31;225
"120042 Rodrigues Alves";1;-;1;-;1;-;1;1;-;-;1;-;6
"120043 Santa Rosa do Purus";-;-;-;-;1;-;-;-;-;-;-;-;1
"120050 Sena Madureira";-;-;1;-;-;1;-;-;2;-;-;-;4
"120045 Senador Guiomard";-;1;-;-;2;-;-;-;1;-;-;-;4
"120060 Tarauacá";1;1;5;2;1;2;4;1;-;1;-;-;18
"120070 Xapuri";-;2;1;1;1;-;-;-;1;-;2;-;8
"130002 Alvarães";-;-;1;-;-;-;-;-;-;-;-;-;1
"130010 Anori";-;-;-;-;-;3;-;-;-;-;-;-;3
"130060 Benjamin Constant";-;1;-;-;-;-;-;-;-;-;-;-;1
"130063 Beruri";1;-;-;-;-;-;-;-;-;-;-;-;1
"130070 Boca do Acre";1;2;-;-;1;-;-;-;-;1;-;-;5
"130120 Coari";-;-;-;-;-;2;1;-;-;-;-;-;3
"130130 Codajás";-;1;1;-;1;-;-;-;-;-;-;-;3
"130160 Fonte Boa";1;-;-;1;-;-;-;-;-;1;-;-;3
"130165 Guajará";2;1;-;1;1;1;-;-;-;-;1;3;10
"130180 Ipixuna";-;-;1;-;-;-;-;-;-;-;-;-;1
"130185 Iranduba";1;-;1;-;-;-;-;-;-;-;-;-;2
"130190 Itacoatiara";-;-;-;-;-;-;1;-;1;-;1;-;3
"130250 Manacapuru";-;-;-;1;-;-;-;-;-;-;-;1;2
"130255 Manaquiri";-;-;1;-;-;-;-;-;-;-;-;-;1
"130260 Manaus";8;14;13;9;14;11;8;2;4;9;10;11;113
"130270 Manicoré";-;-;-;-;-;-;1;-;-;-;-;-;1
"130290 Maués";-;1;-;-;-;-;-;-;-;-;-;-;1
"130300 Nhamundá";-;-;-;1;-;-;-;-;1;-;-;-;2
"130340 Parintins";-;-;1;-;1;1;-;-;-;1;1;-;5
"130350 Pauini";-;-;-;-;1;-;-;-;-;-;-;-;1
"130353 Presidente Figueiredo";-;-;-;-;-;-;-;-;-;-;1;-;1
"130370 Santo Antônio do Içá";-;-;-;-;-;-;-;-;-;1;-;-;1
"130406 Tabatinga";-;-;-;-;-;-;-;1;2;-;-;2;5
"130420 Tefé";-;-;-;-;-;-;2;-;-;1;-;1;4
