2008
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisgestantebr.def
Syphilis in Pregnant Women
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"120080 PORTO ACRE";-;8;9;15;9;18;13;21;12;10;11;11;12;149
"130002 ALVARAES";-;3;2;1;6;-;7;1;2;2;3;-;5;32
"130006 AMATURA";-;1;1;2;-;-;1;1;1;1;-;1;2;11
"130008 ANAMA";-;1;2;1;3;-;1;2;1;4;1;3;2;21
"130010 ANORI";-;1;6;7;3;4;3;4;3;1;3;2;5;42
"130014 APUI";-;1;2;-;3;2;3;1;1;1;2;2;-;18
"130020 ATALAIA DO NORTE";-;1;1;-;1;3;-;-;-;-;2;-;1;9
"130030 AUTAZES";-;8;5;6;13;8;9;2;5;7;9;2;2;76
"130040 BARCELOS";-;1;5;3;3;4;1;2;1;5;-;2;3;30
"130050 BARREIRINHA";-;6;4;-;6;3;3;9;8;2;7;3;1;52
"130060 BENJAMIN CONSTANT";-;5;5;5;11;9;8;9;5;4;6;9;7;83
"130063 BERURI";-;3;1;3;1;4;8;5;-;-;3;3;-;31
"130068 BOA VISTA DO RAMOS";-;-;-;5;6;1;1;1;-;-;3;4;2;23
"130070 BOCA DO ACRE";-;9;5;8;3;7;3;2;7;8;6;6;3;67
"130080 BORBA";-;9;8;8;3;12;9;8;15;7;9;4;9;101
"130083 CAAPIRANGA";-;2;1;3;-;1;2;-;2;1;-;1;-;13
"130090 CANUTAMA";-;1;2;1;2;-;1;1;5;2;2;4;-;21
"130100 CARAUARI";-;9;6;12;12;15;11;5;10;12;9;9;7;117
"130110 CAREIRO";-;8;5;14;3;6;9;8;9;2;9;7;12;92
"130115 CAREIRO DA VARZEA";-;1;4;3;2;-;1;1;1;-;3;1;1;18
"130120 COARI";-;23;15;21;17;16;26;19;14;16;16;21;15;219
"130130 CODAJAS";-;5;2;3;5;1;3;4;3;1;3;1;1;32
"130140 EIRUNEPE";-;8;12;8;11;7;9;13;9;12;6;6;9;110
"130150 ENVIRA";-;8;10;9;10;3;7;11;9;6;7;5;9;94
"130160 FONTE BOA";-;-;-;2;3;-;1;1;-;1;1;-;-;9
"130165 GUAJARA";-;3;2;9;2;4;2;2;2;6;4;4;4;44
"130170 HUMAITA";-;10;18;15;15;20;18;17;17;15;19;14;10;188
"130180 IPIXUNA";-;3;1;3;2;2;2;-;1;-;-;2;1;17
"130185 IRANDUBA";-;15;13;13;8;14;12;10;16;10;7;11;12;141
"130190 ITACOATIARA";-;26;17;26;24;25;20;17;17;20;15;16;20;243
"130195 ITAMARATI";-;-;-;4;-;-;-;-;3;-;-;-;1;8
"130200 ITAPIRANGA";-;1;5;1;3;1;1;1;-;2;2;1;2;20
"130210 JAPURA";-;-;-;1;2;2;1;4;-;5;-;1;2;18
"130220 JURUA";-;2;-;-;2;1;-;1;1;-;-;1;-;8
"130230 JUTAI";-;1;1;5;5;-;2;4;6;2;2;7;2;37
"130240 LABREA";-;8;8;11;8;7;9;15;5;13;11;7;10;112
"130250 MANACAPURU";-;13;19;22;11;27;27;19;24;14;13;8;18;215
"130255 MANAQUIRI";-;1;3;4;3;-;2;4;1;3;2;3;4;30
"130260 MANAUS";-;989;1008;1136;993;1178;1080;1015;996;905;940;881;947;12068
"130270 MANICORE";-;7;12;20;8;17;11;9;15;5;8;8;11;131
"130280 MARAA";-;3;2;1;5;7;4;3;6;2;3;5;1;42
"130290 MAUES";-;10;6;10;10;12;8;7;9;10;7;7;3;99
"130300 NHAMUNDA";-;-;2;2;1;2;1;1;-;1;-;-;2;12
"130310 NOVA OLINDA DO NORTE";-;10;8;17;17;9;3;9;4;6;11;6;8;108
"130320 NOVO AIRAO";-;3;4;5;3;2;4;5;5;2;1;1;-;35
"130330 NOVO ARIPUANA";-;11;8;1;2;1;7;5;3;4;4;1;2;49
"130340 PARINTINS";-;30;26;30;25;23;28;25;34;26;31;15;20;313
"130350 PAUINI";-;5;5;4;5;9;1;8;6;1;7;3;8;62
"130353 PRESIDENTE FIGUEIREDO";-;7;7;4;6;3;10;3;4;7;7;6;4;68
"130356 RIO PRETO DA EVA";-;5;9;5;4;8;4;9;5;6;5;4;4;68
"130360 SANTA ISABEL DO RIO NEGRO";-;3;2;3;4;3;3;1;-;2;2;-;1;24
"130370 SANTO ANTONIO DO ICA";-;2;6;6;5;2;4;3;4;4;4;4;2;46
"130380 SAO GABRIEL DA CACHOEIRA";-;2;5;5;3;5;3;6;4;2;4;3;2;44
"130390 SAO PAULO DE OLIVENCA";-;6;7;6;4;5;4;11;6;7;1;6;3;66
"130395 SAO SEBASTIAO DO UATUMA";-;2;-;-;-;5;-;1;-;3;4;-;1;16
"130400 SILVES";-;-;-;2;1;1;2;2;1;1;-;1;-;11
"130406 TABATINGA";-;17;18;11;15;19;22;19;21;17;28;24;11;222
"130410 TAPAUA";-;2;1;1;-;4;4;3;-;1;-;-;1;17
"130420 TEFE";-;17;27;22;21;30;17;21;16;12;8;15;11;217
"130423 TONANTINS";-;3;-;2;-;-;-;-;-;1;1;-;-;7
"130426 UARINI";-;1;2;3;-;1;1;2;1;1;3;3;1;19
"130430 URUCARA";-;1;2;2;-;1;3;2;1;-;4;2;-;18
"130440 URUCURITUBA";-;4;-;2;3;3;3;2;5;3;5;2;2;34
"140002 AMAJARI";-;4;3;1;1;2;-;2;1;1;2;2;-;19
"140005 ALTO ALEGRE";-;5;5;2;1;1;4;6;5;2;3;-;4;38
"140010 BOA VISTA";-;168;145;198;148;158;143;165;151;142;142;143;133;1836
"140015 BONFIM";-;3;5;5;5;1;4;1;3;1;2;1;1;32
"140017 CANTA";-;4;5;12;4;5;4;7;4;1;4;6;1;57
"140020 CARACARAI";-;16;14;16;12;8;9;14;9;4;11;1;8;122
"140023 CAROEBE";-;4;4;2;5;2;1;4;-;4;-;-;-;26
"140028 IRACEMA";-;3;2;2;1;2;4;-;-;2;3;1;-;20
"140030 MUCAJAI";-;3;1;6;4;8;9;7;7;6;7;8;6;72
"140040 NORMANDIA";-;1;4;3;3;-;-;2;2;1;3;2;-;21
"140045 PACARAIMA";-;13;6;8;11;9;12;9;13;5;10;5;13;114
"140047 RORAINOPOLIS";-;10;6;16;12;14;14;2;8;5;5;5;7;104
"140050 SAO JOAO DA BALIZA";-;1;2;2;1;1;-;-;1;2;-;2;1;13
"140060 SAO LUIZ";-;1;2;-;4;1;2;-;3;3;3;1;1;21
"140070 UIRAMUTA";-;-;2;3;-;2;-;-;-;2;5;1;-;15
"150010 ABAETETUBA";-;15;17;18;18;17;26;18;12;14;19;25;24;223
"150013 ABEL FIGUEIREDO";-;-;3;4;-;2;-;1;1;3;-;1;-;15
"150020 ACARA";-;19;21;9;12;14;22;9;12;11;6;7;9;151
"150030 AFUA";-;7;16;11;12;8;16;13;12;16;14;9;8;142
"150034 AGUA AZUL DO NORTE";-;-;6;7;3;4;4;1;2;2;-;-;1;30
"150040 ALENQUER";-;11;13;20;11;14;7;20;8;11;13;11;5;144
"150050 ALMEIRIM";-;3;-;2;1;4;2;7;6;2;4;1;1;33
"150060 ALTAMIRA";-;48;40;49;46;33;47;45;41;46;55;46;32;528
"150070 ANAJAS";-;6;6;10;9;4;11;13;4;4;8;4;6;85
"150080 ANANINDEUA";-;130;119;111;96;115;107;96;105;111;100;102;103;1295
"150085 ANAPU";-;13;10;16;16;15;10;6;6;16;7;15;5;135
"150090 AUGUSTO CORREA";-;15;10;6;15;12;18;15;8;19;12;17;6;153
"150095 AURORA DO PARA";-;3;4;5;8;8;1;5;4;4;6;5;-;53
"150100 AVEIRO";-;4;-;3;5;2;3;4;-;4;1;3;1;30
"150110 BAGRE";-;3;4;2;6;9;2;4;2;2;4;3;3;44
"150120 BAIAO";-;11;13;8;5;9;14;9;4;6;5;4;3;91
"150125 BANNACH";-;1;2;-;1;-;1;1;-;-;-;-;-;6
"150130 BARCARENA";-;40;39;48;41;42;42;29;27;24;34;28;24;418
"150140 BELEM";-;334;295;322;319;344;272;229;256;219;229;244;241;3304
"150145 BELTERRA";-;4;2;4;1;2;3;2;2;5;-;1;1;27
"150150 BENEVIDES";-;20;19;23;26;24;20;13;24;18;16;15;14;232
"150157 BOM JESUS DO TOCANTINS";-;1;-;8;6;9;3;1;3;2;2;5;1;41
"150160 BONITO";-;-;2;1;4;3;4;2;-;1;3;3;-;23
"150170 BRAGANCA";-;25;22;21;14;23;22;24;30;12;17;16;14;240
"150172 BRASIL NOVO";-;6;6;4;7;7;2;5;6;4;-;2;2;51
"150175 BREJO GRANDE DO ARAGUAIA";-;1;2;1;3;4;1;1;-;5;1;2;-;21
"150178 BREU BRANCO";-;9;9;12;10;10;9;8;6;8;9;5;5;100
"150180 BREVES";-;28;36;43;33;38;29;38;42;24;22;34;24;391
"150190 BUJARU";-;5;3;7;9;3;6;5;2;3;8;3;4;58
"150195 CACHOEIRA DO PIRIA";-;5;3;3;1;2;4;5;5;-;2;3;-;33
"150200 CACHOEIRA DO ARARI";-;4;1;2;3;2;3;6;1;1;3;4;3;33
"150210 CAMETA";-;29;33;34;29;27;29;22;24;19;24;19;18;307
"150215 CANAA DOS CARAJAS";-;19;22;22;20;19;21;19;22;23;12;28;20;247
"150220 CAPANEMA";-;8;6;12;9;11;10;8;9;7;8;9;6;103
"150230 CAPITAO POCO";-;6;3;3;3;5;3;6;5;2;2;3;5;46
"150240 CASTANHAL";-;34;32;30;27;35;41;32;32;43;34;33;32;405
"150250 CHAVES";-;3;2;2;6;2;5;1;1;1;2;1;1;27
"150260 COLARES";-;5;2;4;5;1;6;2;5;2;6;1;1;40
"150270 CONCEICAO DO ARAGUAIA";-;5;12;7;8;7;3;2;7;7;9;4;6;77
"150275 CONCORDIA DO PARA";-;7;7;10;8;5;5;2;5;7;3;3;4;66
"150276 CUMARU DO NORTE";-;1;1;-;-;1;-;2;1;1;-;-;2;9
"150277 CURIONOPOLIS";-;11;5;8;13;4;8;7;9;10;14;7;7;103
"150280 CURRALINHO";-;5;6;8;7;2;2;-;1;2;2;7;1;43
"150285 CURUA";-;-;-;3;2;1;1;1;-;1;5;1;-;15
"150290 CURUCA";-;3;4;11;4;6;10;6;9;5;8;7;12;85
"150293 DOM ELISEU";-;6;14;6;6;8;12;8;14;8;9;17;7;115
"150295 ELDORADO DOS CARAJAS";-;9;6;6;10;15;7;12;19;10;9;14;3;120
"150300 FARO";-;1;1;1;1;2;-;1;2;3;-;2;1;15
"150304 FLORESTA DO ARAGUAIA";-;6;6;8;4;5;4;2;6;5;3;3;3;55
"150307 GARRAFAO DO NORTE";-;1;3;-;1;3;4;3;3;4;5;2;-;29
"150309 GOIANESIA DO PARA";-;5;6;2;3;6;9;6;1;4;7;4;8;61
"150310 GURUPA";-;2;4;2;7;2;4;5;6;3;3;3;3;44
"150320 IGARAPE-ACU";-;10;10;8;9;4;6;11;9;10;10;4;3;94
"150330 IGARAPE-MIRI";-;11;7;10;7;10;5;4;2;11;9;9;5;90
"150340 INHANGAPI";-;1;2;1;2;3;1;1;1;3;2;2;1;20
"150345 IPIXUNA DO PARA";-;8;8;6;7;6;7;5;14;10;7;8;6;92
"150350 IRITUIA";-;13;5;6;5;9;10;11;10;7;9;5;6;96
"150360 ITAITUBA";-;96;93;98;97;92;88;91;83;81;84;94;79;1076
"150370 ITUPIRANGA";-;25;28;24;21;21;14;20;21;30;26;24;15;269
"150375 JACAREACANGA";-;14;7;10;12;9;6;7;9;15;9;8;8;114
"150380 JACUNDA";-;18;16;17;19;15;18;8;14;17;9;10;8;169
"150390 JURUTI";-;19;14;10;10;17;13;10;11;6;5;9;3;127
"150400 LIMOEIRO DO AJURU";-;4;4;6;11;5;4;3;6;4;9;9;4;69
"150405 MAE DO RIO";-;8;6;9;6;5;4;7;9;5;3;3;3;68
"150410 MAGALHAES BARATA";-;4;3;2;6;2;2;3;2;2;1;1;1;29
"150420 MARABA";-;216;158;169;154;199;200;182;216;171;210;176;121;2172
"150430 MARACANA";-;13;1;3;3;7;16;2;9;7;4;2;6;73
"150440 MARAPANIM";-;13;12;3;4;3;9;6;10;11;11;10;4;96
"150442 MARITUBA";-;47;39;53;44;47;42;38;43;46;42;43;35;519
"150445 MEDICILANDIA";-;7;8;11;7;8;9;9;4;2;2;7;1;75
"150450 MELGACO";-;4;-;3;5;2;1;1;5;2;3;1;3;30
"150460 MOCAJUBA";-;8;4;10;3;1;11;6;5;8;8;11;5;80
"150470 MOJU";-;42;18;23;27;37;39;28;19;28;25;34;30;350
"150475 MOJUI DOS CAMPOS";-;1;1;3;2;-;1;-;2;-;3;2;2;17
"150480 MONTE ALEGRE";-;11;10;30;12;12;12;11;17;9;10;12;9;155
"150490 MUANA";-;9;5;13;16;12;12;10;11;14;6;7;7;122
"150495 NOVA ESPERANCA DO PIRIA";-;2;3;3;5;2;-;7;5;2;1;2;3;35
"150497 NOVA IPIXUNA";-;5;6;7;6;5;4;4;6;3;6;2;4;58
"150500 NOVA TIMBOTEUA";-;2;1;1;-;-;-;1;2;1;1;-;1;10
"150503 NOVO PROGRESSO";-;19;26;24;21;28;15;27;19;30;21;13;20;263
"150506 NOVO REPARTIMENTO";-;10;11;19;11;17;11;8;8;6;6;7;8;122
"150510 OBIDOS";-;18;11;12;14;21;15;19;13;20;11;7;7;168
"150520 OEIRAS DO PARA";-;7;14;12;8;12;16;15;11;8;19;8;10;140
"150530 ORIXIMINA";-;16;21;20;19;14;18;26;18;20;23;21;12;228
"150540 OUREM";-;6;3;1;2;1;3;-;1;4;-;1;-;22
"150543 OURILANDIA DO NORTE";-;6;6;7;5;7;8;2;4;2;6;5;5;63
"150548 PACAJA";-;4;10;2;5;8;6;5;8;8;9;8;4;77
"150549 PALESTINA DO PARA";-;1;1;-;1;1;-;1;-;-;1;3;1;10
"150550 PARAGOMINAS";-;37;22;38;24;29;37;24;28;43;23;36;19;360
"150553 PARAUAPEBAS";-;112;119;135;124;117;107;100;92;117;96;105;82;1306
"150555 PAU D'ARCO";-;1;4;1;4;2;5;2;2;1;2;-;-;24
"150560 PEIXE-BOI";-;1;-;-;1;-;-;1;2;-;-;1;-;6
"150563 PICARRA";-;-;3;3;3;3;3;1;4;5;2;-;-;27
"150565 PLACAS";-;3;3;4;5;3;-;3;-;3;2;2;-;28
"150570 PONTA DE PEDRAS";-;11;8;3;5;8;7;3;3;6;5;6;7;72
"150580 PORTEL";-;16;16;27;18;23;17;17;13;7;24;17;11;206
"150590 PORTO DE MOZ";-;7;1;3;5;2;2;4;10;6;6;10;2;58
"150600 PRAINHA";-;6;9;10;9;11;4;9;12;12;13;9;6;110
"150610 PRIMAVERA";-;1;2;1;1;3;1;2;3;1;1;3;-;19
"150611 QUATIPURU";-;4;7;4;3;3;1;3;5;2;5;5;1;43
"150613 REDENCAO";-;16;13;24;10;23;23;23;23;25;23;15;18;236
"150616 RIO MARIA";-;3;5;5;12;5;2;1;6;7;7;5;2;60
"150618 RONDON DO PARA";-;6;6;7;3;5;7;7;2;6;5;6;6;66
"150619 RUROPOLIS";-;8;14;9;6;11;9;7;6;3;13;6;5;97
"150620 SALINOPOLIS";-;17;9;12;8;18;10;7;7;9;9;8;11;125
"150630 SALVATERRA";-;4;4;3;6;14;6;3;1;6;3;3;1;54
"150635 SANTA BARBARA DO PARA";-;7;4;4;4;9;6;7;4;6;3;4;3;61
"150640 SANTA CRUZ DO ARARI";-;2;1;2;-;1;2;3;-;-;1;-;-;12
"150650 SANTA IZABEL DO PARA";-;21;18;16;17;26;13;14;15;15;13;15;16;199
"150655 SANTA LUZIA DO PARA";-;4;4;1;2;7;6;8;5;6;6;5;3;57
"150658 SANTA MARIA DAS BARREIRAS";-;2;-;3;1;2;-;-;-;1;-;1;-;10
"150660 SANTA MARIA DO PARA";-;1;2;2;4;4;1;3;4;3;3;4;2;33
"150670 SANTANA DO ARAGUAIA";-;14;12;20;15;17;19;10;15;13;10;11;5;161
"150680 SANTAREM";-;111;85;98;92;91;95;89;109;100;76;87;90;1123
"150690 SANTAREM NOVO";-;-;-;1;2;4;1;-;-;1;1;1;-;11
"150700 SANTO ANTONIO DO TAUA";-;1;6;6;2;7;4;6;6;5;3;2;4;52
"150710 SAO CAETANO DE ODIVELAS";-;4;4;7;8;6;3;4;3;7;5;3;2;56
"150715 SAO DOMINGOS DO ARAGUAIA";-;3;7;5;6;5;3;5;5;7;6;6;4;62
"150720 SAO DOMINGOS DO CAPIM";-;6;5;3;6;8;11;4;3;11;9;3;9;78
"150730 SAO FELIX DO XINGU";-;39;18;29;25;29;18;19;34;15;31;29;19;305
"150740 SAO FRANCISCO DO PARA";-;-;1;2;3;3;4;5;2;3;4;2;4;33
"150745 SAO GERALDO DO ARAGUAIA";-;7;8;5;7;6;10;4;3;4;10;6;8;78
"150746 SAO JOAO DA PONTA";-;3;1;1;-;1;-;2;-;1;-;2;-;11
"150747 SAO JOAO DE PIRABAS";-;7;2;8;7;10;7;7;12;14;9;7;4;94
"150750 SAO JOAO DO ARAGUAIA";-;4;3;5;2;3;4;6;7;7;4;8;1;54
"150760 SAO MIGUEL DO GUAMA";-;12;13;13;16;11;18;11;13;7;10;13;7;144
"150770 SAO SEBASTIAO DA BOA VISTA";-;6;12;10;7;11;9;7;10;9;7;4;6;98
"150775 SAPUCAIA";-;3;5;4;5;2;4;3;3;2;1;-;4;36
"150780 SENADOR JOSE PORFIRIO";-;5;3;4;3;1;4;5;6;4;4;3;3;45
"150790 SOURE";-;14;19;4;9;8;3;6;7;5;2;-;7;84
"150795 TAILANDIA";-;42;62;55;46;58;42;45;55;54;50;37;38;584
"150796 TERRA ALTA";-;3;1;3;2;1;4;5;2;1;2;2;3;29
"150797 TERRA SANTA";-;6;3;5;8;9;9;6;6;5;3;7;3;70
"150800 TOME-ACU";-;18;20;28;14;26;34;22;36;29;20;16;19;282
"150803 TRACUATEUA";-;7;3;3;6;2;6;4;4;3;4;2;2;46
"150805 TRAIRAO";-;9;6;4;3;5;6;9;14;6;4;9;3;78
"150808 TUCUMA";-;14;7;10;7;10;11;6;4;12;10;5;7;103
"150810 TUCURUI";-;30;23;25;31;33;38;21;39;32;19;23;21;335
"150812 ULIANOPOLIS";-;5;11;9;9;14;7;8;4;8;7;5;5;92
"150815 URUARA";-;12;12;8;12;6;12;15;14;4;2;3;5;105
"150820 VIGIA";-;12;9;15;16;9;6;17;14;8;15;12;12;145
"150830 VISEU";-;3;6;7;5;4;9;7;3;13;4;6;5;72
"150835 VITORIA DO XINGU";-;4;6;7;5;11;8;2;9;10;9;5;4;80
"150840 XINGUARA";-;11;6;5;9;11;9;8;12;11;9;11;7;109
"160005 SERRA DO NAVIO";-;1;1;4;2;2;3;1;-;3;1;2;2;22
"160010 AMAPA";-;4;1;3;1;7;3;4;2;3;5;8;2;43
"160015 PEDRA BRANCA DO AMAPARI";-;2;3;3;3;1;3;5;2;-;3;2;2;29
"160020 CALCOENE";-;4;3;3;5;2;8;6;2;4;5;2;10;54
"160021 CUTIAS";-;2;-;1;1;2;2;1;-;-;1;1;1;12
"160023 FERREIRA GOMES";-;6;3;2;2;1;4;1;3;2;3;3;-;30
"160025 ITAUBAL";-;1;2;2;1;1;2;-;-;-;1;2;2;14
"160027 LARANJAL DO JARI";-;20;15;16;11;11;14;12;13;16;15;17;8;168
"160030 MACAPA";-;262;208;243;241;247;222;171;197;186;201;192;188;2558
"160040 MAZAGAO";-;7;11;5;7;5;6;6;5;11;5;2;3;73
"160050 OIAPOQUE";-;5;9;6;6;2;5;2;2;4;9;4;4;58
"160053 PORTO GRANDE";-;6;15;7;10;9;12;7;12;6;8;8;4;104
"160055 PRACUUBA";-;1;3;-;-;1;-;-;1;-;-;-;2;8
"160060 SANTANA";-;43;26;36;32;32;36;18;27;31;36;24;17;358
"160070 TARTARUGALZINHO";-;3;8;5;6;6;2;5;3;4;2;3;3;50
"160080 VITORIA DO JARI";-;5;2;5;-;7;3;2;4;5;11;3;1;48
"170025 ABREULANDIA";-;-;-;1;-;1;-;1;-;-;-;-;-;3
"170030 AGUIARNOPOLIS";-;2;-;1;1;-;1;1;-;-;1;5;-;12
"170035 ALIANCA DO TOCANTINS";-;-;2;1;-;-;1;1;1;1;-;1;1;9
"170040 ALMAS";-;-;-;1;-;1;-;1;1;1;-;1;-;6
"170070 ALVORADA";-;1;1;1;2;4;1;2;1;1;2;-;3;19
"170100 ANANAS";-;3;8;7;3;7;4;8;9;1;5;1;4;60
"170105 ANGICO";-;1;-;-;-;1;2;1;-;-;-;-;-;5
"170110 APARECIDA DO RIO NEGRO";-;1;2;4;2;2;1;1;1;2;3;3;1;23
"170130 ARAGOMINAS";-;2;1;-;-;-;-;2;2;3;-;2;2;14
"170190 ARAGUACEMA";-;-;-;2;2;-;2;1;3;2;-;2;2;16
"170200 ARAGUACU";-;2;-;-;2;4;2;-;3;1;-;3;-;17
"170210 ARAGUAINA";-;82;68;84;63;67;57;40;57;63;62;75;65;783
"170215 ARAGUANA";-;-;-;1;1;1;-;2;1;2;2;1;-;11
