2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/leishvbr.def
Visceral Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110011 JARU";-;-;-;-;-;-;1;-;-;-;-;-;1
"110160 THEOBROMA";-;-;-;-;1;-;-;-;-;-;-;-;1
"130260 MANAUS";-;-;-;-;-;-;1;-;-;-;-;1;2
"130310 NOVA OLINDA DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"140002 AMAJARI";-;-;-;-;-;3;1;-;-;-;-;-;4
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;1;-;-;1;-;2
"140010 BOA VISTA";1;2;2;1;-;1;-;-;-;1;-;-;8
"140015 BONFIM";-;-;-;-;-;-;-;-;1;-;-;-;1
"140017 CANTA";-;-;-;-;-;1;-;-;-;-;-;-;1
"140020 CARACARAI";-;-;-;-;-;-;-;1;-;-;-;-;1
"140040 NORMANDIA";-;1;-;-;-;1;-;1;2;-;1;3;9
"140045 PACARAIMA";-;-;-;1;-;1;-;3;1;1;1;1;9
"140070 UIRAMUTA";2;3;2;1;4;4;2;2;6;2;1;2;31
"150010 ABAETETUBA";-;1;-;2;1;1;2;-;3;3;1;3;17
"150020 ACARA";1;3;1;2;1;1;-;1;2;1;-;-;13
"150034 AGUA AZUL DO NORTE";1;-;-;-;1;-;-;-;-;1;-;-;3
"150040 ALENQUER";-;-;-;-;-;1;2;1;-;1;-;-;5
"150060 ALTAMIRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150080 ANANINDEUA";-;2;1;-;-;-;-;-;-;-;-;-;3
"150085 ANAPU";-;1;1;-;-;-;-;-;-;-;-;-;2
"150095 AURORA DO PARA";-;-;1;2;-;-;-;-;-;-;-;-;3
"150110 BAGRE";-;-;-;-;-;-;-;-;1;-;-;-;1
"150120 BAIAO";-;-;1;-;1;-;-;-;-;-;2;-;4
"150125 BANNACH";-;-;-;-;-;-;-;-;1;-;-;-;1
"150130 BARCARENA";-;1;-;-;-;-;-;-;-;-;1;1;3
"150140 BELEM";-;1;-;-;2;1;2;-;2;-;2;-;10
"150145 BELTERRA";-;-;-;2;-;1;-;-;-;-;-;-;3
"150157 BOM JESUS DO TOCANTINS";-;-;-;1;-;2;-;-;1;-;-;1;5
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"150178 BREU BRANCO";-;-;2;-;-;-;-;2;-;-;-;-;4
"150180 BREVES";-;-;1;1;-;-;-;-;-;-;-;-;2
"150190 BUJARU";-;1;-;-;-;-;-;-;2;2;1;-;6
"150200 CACHOEIRA DO ARARI";-;-;-;-;-;-;1;-;-;-;-;-;1
"150210 CAMETA";1;5;1;3;-;-;2;3;4;1;1;2;23
"150215 CANAA DOS CARAJAS";8;5;5;6;4;4;9;3;1;1;3;5;54
"150240 CASTANHAL";-;-;-;-;-;-;-;-;1;-;-;-;1
"150270 CONCEICAO DO ARAGUAIA";2;2;2;2;-;2;1;5;1;1;2;1;21
"150275 CONCORDIA DO PARA";3;1;1;-;-;1;-;-;-;1;-;-;7
"150276 CUMARU DO NORTE";-;1;-;1;1;-;1;1;-;-;-;-;5
"150277 CURIONOPOLIS";1;4;3;3;4;1;-;1;1;1;-;-;19
"150290 CURUCA";-;-;-;-;-;1;-;-;-;-;-;-;1
"150293 DOM ELISEU";-;1;1;-;-;2;2;4;-;-;3;1;14
"150295 ELDORADO DOS CARAJAS";2;3;4;7;3;2;-;1;-;-;1;2;25
"150304 FLORESTA DO ARAGUAIA";1;1;2;2;1;1;1;-;-;-;-;-;9
"150307 GARRAFAO DO NORTE";-;-;-;-;-;-;-;-;1;-;-;-;1
"150309 GOIANESIA DO PARA";1;-;-;1;-;-;-;1;-;1;-;1;5
"150320 IGARAPE-ACU";1;-;-;-;-;-;1;-;-;-;-;-;2
"150330 IGARAPE-MIRI";2;-;1;1;-;2;1;2;-;-;1;-;10
"150340 INHANGAPI";-;-;-;1;-;-;-;-;-;-;-;1;2
"150345 IPIXUNA DO PARA";-;-;1;-;-;1;-;-;-;-;-;-;2
"150350 IRITUIA";-;-;-;-;-;-;-;-;-;1;1;-;2
"150370 ITUPIRANGA";1;-;1;2;1;1;-;1;-;1;-;1;9
"150380 JACUNDA";-;-;-;-;-;-;-;3;1;-;-;1;5
"150390 JURUTI";-;-;-;-;-;-;1;1;-;-;-;-;2
"150400 LIMOEIRO DO AJURU";-;1;-;1;-;-;-;-;1;-;-;-;3
"150405 MAE DO RIO";-;-;-;-;-;-;1;-;-;1;1;-;3
"150420 MARABA";15;12;9;2;7;12;12;10;6;1;7;9;102
"150442 MARITUBA";-;-;-;-;-;-;-;-;1;-;-;-;1
"150460 MOCAJUBA";-;-;-;-;-;2;1;-;-;-;1;-;4
"150470 MOJU";1;1;1;2;2;-;1;1;2;2;2;1;16
"150480 MONTE ALEGRE";1;-;-;-;-;1;-;1;-;-;-;-;3
"150497 NOVA IPIXUNA";-;-;-;-;-;1;-;-;-;-;-;-;1
"150503 NOVO PROGRESSO";-;-;1;-;-;-;-;-;-;-;-;-;1
"150506 NOVO REPARTIMENTO";-;5;4;7;2;2;1;2;5;1;2;2;33
"150520 OEIRAS DO PARA";-;2;1;1;1;3;3;3;-;2;1;1;18
"150543 OURILANDIA DO NORTE";4;6;3;3;-;1;1;3;1;3;1;3;29
"150548 PACAJA";-;1;1;1;-;-;-;-;-;-;-;-;3
"150549 PALESTINA DO PARA";2;2;-;1;3;-;2;1;-;1;1;1;14
"150550 PARAGOMINAS";2;-;-;1;-;-;-;-;-;-;-;1;4
"150553 PARAUAPEBAS";10;9;17;14;15;13;4;9;5;4;4;16;120
