2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/sifilisadquiridabr.def
Acquired Syphilis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";11;3;11;2;5;9;2;3;5;4;-;2;57
"110002 ARIQUEMES";35;26;31;32;39;32;15;27;19;20;23;26;325
"110003 CABIXI";-;1;-;-;-;-;-;-;-;-;1;-;2
"110004 CACOAL";35;46;53;51;56;36;43;32;38;30;24;26;470
"110005 CEREJEIRAS";-;1;1;3;2;2;2;2;1;5;5;4;28
"110006 COLORADO DO OESTE";1;2;5;2;1;3;-;-;5;6;5;1;31
"110007 CORUMBIARA";2;-;-;1;-;1;-;-;2;1;2;1;10
"110008 COSTA MARQUES";1;2;4;-;3;3;3;4;1;1;2;1;25
"110009 ESPIGAO D'OESTE";10;4;12;8;9;3;9;11;2;6;5;2;81
"110010 GUAJARA-MIRIM";7;23;13;13;7;12;10;13;12;18;8;14;150
"110011 JARU";10;12;17;18;15;15;17;7;13;13;10;7;154
"110012 JI-PARANA";32;30;32;31;45;58;38;56;52;34;40;31;479
"110013 MACHADINHO D'OESTE";8;4;10;9;3;8;9;6;2;6;6;6;77
"110014 NOVA BRASILANDIA D'OESTE";1;2;4;3;10;2;3;3;1;4;4;4;41
"110015 OURO PRETO DO OESTE";4;10;5;4;6;1;4;1;3;-;3;2;43
"110018 PIMENTA BUENO";2;2;2;1;1;3;4;5;1;1;2;1;25
"110020 PORTO VELHO";168;158;228;199;243;176;137;147;166;172;126;118;2038
"110025 PRESIDENTE MEDICI";1;4;2;3;5;7;3;1;3;3;4;3;39
"110026 RIO CRESPO";2;3;3;4;-;-;4;2;1;4;1;2;26
"110028 ROLIM DE MOURA";4;10;21;16;14;14;18;17;11;11;6;7;149
"110029 SANTA LUZIA D'OESTE";-;-;1;-;1;2;-;1;-;-;1;-;6
"110030 VILHENA";25;42;51;40;53;24;39;40;35;37;27;32;445
"110032 SAO MIGUEL DO GUAPORE";2;3;4;-;3;2;1;2;1;3;-;-;21
"110033 NOVA MAMORE";10;7;6;8;14;8;5;8;5;10;12;10;103
