2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/leishvbr.def
Visceral Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110011 JARU";-;-;-;-;-;-;1;-;-;-;-;-;1
"110160 THEOBROMA";-;-;-;-;1;-;-;-;-;-;-;-;1
"130020 ATALAIA DO NORTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"130260 MANAUS";-;-;-;-;-;-;1;1;-;-;-;1;3
"130310 NOVA OLINDA DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"140002 AMAJARI";-;-;-;-;-;3;1;-;1;-;-;-;5
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;1;-;-;1;-;2
"140010 BOA VISTA";2;2;2;1;-;1;-;-;-;1;-;-;9
"140015 BONFIM";-;-;-;1;-;-;-;-;2;-;-;-;3
"140017 CANTA";-;-;-;-;-;1;-;-;-;-;-;-;1
"140020 CARACARAI";-;-;-;-;-;-;-;1;-;-;-;-;1
"140028 IRACEMA";1;-;-;-;-;-;-;-;-;-;-;-;1
"140040 NORMANDIA";-;1;-;-;-;2;-;1;2;-;1;3;10
"140045 PACARAIMA";1;-;-;2;-;1;1;3;1;2;2;2;15
"140070 UIRAMUTA";2;3;4;1;4;4;2;3;6;2;2;5;38
"150010 ABAETETUBA";-;1;-;2;2;2;3;1;4;3;2;5;25
"150020 ACARA";3;3;1;2;2;3;2;3;5;1;2;3;30
"150034 AGUA AZUL DO NORTE";1;-;-;-;1;-;-;-;-;1;-;-;3
"150040 ALENQUER";-;-;-;-;-;1;2;1;-;1;-;-;5
"150060 ALTAMIRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150080 ANANINDEUA";1;2;1;-;-;-;-;-;-;-;-;-;4
"150085 ANAPU";-;1;1;-;-;-;-;-;-;-;-;-;2
"150090 AUGUSTO CORREA";-;-;-;1;-;-;-;-;-;-;-;-;1
"150095 AURORA DO PARA";-;-;1;2;-;-;-;1;-;-;-;-;4
"150110 BAGRE";-;-;-;-;-;-;-;-;1;-;-;-;1
"150120 BAIAO";-;-;2;1;2;-;1;1;-;-;2;1;10
"150125 BANNACH";-;-;-;-;-;-;-;-;1;-;-;-;1
"150130 BARCARENA";1;3;-;1;-;-;-;2;-;1;1;3;12
"150140 BELEM";1;2;1;-;2;2;2;-;3;-;3;1;17
"150145 BELTERRA";-;-;-;2;-;2;1;-;-;-;-;-;5
"150157 BOM JESUS DO TOCANTINS";-;-;-;1;-;2;-;-;1;2;-;3;9
"150175 BREJO GRANDE DO ARAGUAIA";-;-;1;-;1;-;-;-;1;-;-;1;4
"150178 BREU BRANCO";-;-;3;-;-;-;-;2;1;-;-;-;6
"150180 BREVES";-;-;1;1;-;-;-;-;-;-;-;-;2
"150190 BUJARU";1;1;-;-;-;-;1;-;2;2;1;-;8
"150200 CACHOEIRA DO ARARI";-;-;-;-;-;-;1;-;-;-;-;-;1
"150210 CAMETA";3;6;2;5;3;2;5;5;6;1;4;3;45
"150215 CANAA DOS CARAJAS";8;8;6;15;17;9;14;6;5;4;5;9;106
"150240 CASTANHAL";1;-;1;-;-;-;-;-;1;-;-;-;3
"150270 CONCEICAO DO ARAGUAIA";6;4;2;4;1;3;2;6;4;5;2;2;41
"150275 CONCORDIA DO PARA";3;2;1;-;1;3;1;-;-;1;-;1;13
"150276 CUMARU DO NORTE";1;2;-;1;1;-;1;1;-;-;-;-;7
"150277 CURIONOPOLIS";4;6;7;7;4;2;2;1;2;1;-;-;36
"150290 CURUCA";-;-;-;-;-;1;-;-;-;-;-;-;1
"150293 DOM ELISEU";1;1;2;1;1;2;2;4;-;-;4;1;19
"150295 ELDORADO DOS CARAJAS";7;8;9;16;13;6;5;4;-;2;3;2;75
"150304 FLORESTA DO ARAGUAIA";2;1;4;4;4;4;2;2;2;-;-;-;25
"150307 GARRAFAO DO NORTE";1;-;-;1;1;-;-;2;1;-;-;-;6
"150309 GOIANESIA DO PARA";1;-;-;1;1;-;-;1;-;1;-;1;6
"150320 IGARAPE-ACU";1;-;-;-;-;-;1;-;-;-;-;-;2
"150330 IGARAPE-MIRI";4;-;1;1;-;2;2;2;-;-;1;1;14
"150340 INHANGAPI";-;-;-;1;-;-;-;-;-;-;-;1;2
"150345 IPIXUNA DO PARA";-;-;1;-;-;1;1;1;-;-;-;-;4
"150350 IRITUIA";-;-;-;-;-;-;-;-;-;1;1;-;2
"150370 ITUPIRANGA";2;1;1;2;1;1;1;1;-;2;-;1;13
"150380 JACUNDA";-;-;-;-;-;-;-;4;1;-;-;1;6
"150390 JURUTI";-;-;-;-;-;-;2;1;-;-;-;-;3
"150400 LIMOEIRO DO AJURU";-;2;-;1;-;-;-;1;1;-;-;-;5
"150405 MAE DO RIO";-;-;-;-;1;-;1;-;-;1;1;-;4
"150410 MAGALHAES BARATA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150420 MARABA";18;18;11;5;10;16;18;12;8;3;7;11;137
"150442 MARITUBA";-;-;-;-;-;-;-;-;2;-;-;-;2
"150460 MOCAJUBA";-;-;-;-;-;2;1;-;-;-;1;1;5
"150470 MOJU";1;1;4;3;2;1;3;3;4;2;2;2;28
"150480 MONTE ALEGRE";1;1;-;-;-;2;-;1;-;-;-;-;5
"150497 NOVA IPIXUNA";-;-;-;-;-;1;1;-;1;-;-;-;3
"150503 NOVO PROGRESSO";-;-;1;-;-;-;-;-;-;-;-;-;1
"150506 NOVO REPARTIMENTO";-;5;5;7;2;3;2;2;5;2;2;3;38
"150520 OEIRAS DO PARA";-;2;1;1;3;4;7;4;4;2;2;1;31
"150543 OURILANDIA DO NORTE";4;6;3;4;-;1;1;3;1;3;1;3;30
