2012
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/meninbr.def
Meningitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";1;1;2;-;1;-;2;2;2;-;1;1;13
"110002 ARIQUEMES";2;2;2;1;1;4;3;1;2;2;1;2;23
"110003 CABIXI";-;-;-;-;-;-;1;-;-;-;1;-;2
"110004 CACOAL";8;5;6;12;3;8;5;5;8;6;4;10;80
"110005 CEREJEIRAS";1;1;-;1;1;1;-;-;-;-;1;-;6
"110006 COLORADO DO OESTE";-;-;-;1;-;-;-;-;-;-;-;1;2
"110007 CORUMBIARA";-;-;-;-;-;1;-;-;-;-;-;-;1
"110008 COSTA MARQUES";-;-;-;-;1;1;-;-;-;1;-;-;3
"110009 ESPIGAO D'OESTE";2;-;5;13;6;1;1;2;-;1;3;-;34
"110010 GUAJARA-MIRIM";2;-;-;3;1;1;2;1;3;-;-;1;14
"110011 JARU";1;1;1;1;1;1;-;1;1;2;-;2;12
"110012 JI-PARANA";4;2;5;3;7;2;3;1;-;6;3;-;36
"110013 MACHADINHO D'OESTE";-;2;2;-;3;-;-;2;-;1;-;-;10
"110014 NOVA BRASILANDIA D'OESTE";-;-;-;1;1;-;2;-;-;3;-;-;7
"110015 OURO PRETO DO OESTE";-;-;3;2;2;2;1;1;1;1;2;2;17
"110018 PIMENTA BUENO";1;1;1;2;1;2;1;3;-;2;2;2;18
"110020 PORTO VELHO";23;23;22;22;24;20;26;14;19;17;17;11;238
"110025 PRESIDENTE MEDICI";1;-;-;-;-;1;-;-;-;-;1;1;4
"110026 RIO CRESPO";1;-;1;-;-;-;-;-;-;-;-;-;2
"110028 ROLIM DE MOURA";4;3;4;3;2;5;2;2;3;-;1;1;30
"110029 SANTA LUZIA D'OESTE";-;1;-;-;-;-;1;-;2;1;-;1;6
"110030 VILHENA";5;2;1;-;1;2;2;2;1;2;4;1;23
"110032 SAO MIGUEL DO GUAPORE";-;1;1;1;-;-;-;2;-;2;-;-;7
"110033 NOVA MAMORE";1;-;-;2;-;2;4;2;-;1;1;-;13
"110034 ALVORADA D'OESTE";-;1;-;-;1;-;-;-;-;-;-;-;2
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;-;1;-;1;-;-;-;-;-;2
"110040 ALTO PARAISO";-;-;-;-;-;-;-;2;-;-;1;-;3
"110045 BURITIS";-;-;-;2;1;-;-;1;1;1;-;2;8
"110050 NOVO HORIZONTE DO OESTE";4;-;-;-;-;1;-;-;-;-;-;1;6
"110060 CACAULANDIA";-;-;-;1;-;-;-;-;-;-;-;-;1
"110070 CAMPO NOVO DE RONDONIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110080 CANDEIAS DO JAMARI";2;-;-;1;3;-;-;-;1;2;1;-;10
"110090 CASTANHEIRAS";-;-;-;-;1;-;-;-;-;-;-;-;1
"110092 CHUPINGUAIA";-;-;1;-;-;-;-;-;1;-;-;-;2
"110094 CUJUBIM";1;1;-;2;-;3;-;-;-;-;-;-;7
"110100 GOVERNADOR JORGE TEIXEIRA";-;1;-;1;1;-;-;-;1;-;1;-;5
"110110 ITAPUA DO OESTE";1;-;1;-;-;-;1;-;-;-;-;-;3
"110120 MINISTRO ANDREAZZA";1;-;2;-;-;-;-;-;-;2;-;1;6
