2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/leishvbr.def
Visceral Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110011 JARU";-;-;-;-;-;-;1;-;-;-;-;-;1
"140002 AMAJARI";-;-;-;-;-;3;-;-;-;-;-;-;3
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;1;-;-;1;-;2
"140010 BOA VISTA";1;2;2;-;-;1;-;-;-;-;-;-;6
"140017 CANTA";-;-;-;-;-;1;-;-;-;-;-;-;1
"140020 CARACARAI";-;-;-;-;-;-;-;1;-;-;-;-;1
"140040 NORMANDIA";-;-;-;-;-;1;-;1;1;-;1;1;5
"140045 PACARAIMA";-;-;-;1;-;-;-;1;-;-;-;-;2
"140070 UIRAMUTA";1;1;1;1;3;2;1;-;4;-;1;2;17
"150010 ABAETETUBA";-;1;-;1;1;-;-;-;1;2;-;1;7
"150020 ACARA";-;1;1;-;-;-;-;-;-;1;-;-;3
"150034 AGUA AZUL DO NORTE";1;-;-;-;-;-;-;-;-;-;-;-;1
"150040 ALENQUER";-;-;-;-;-;1;2;-;-;-;-;-;3
"150060 ALTAMIRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150080 ANANINDEUA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150085 ANAPU";-;-;1;-;-;-;-;-;-;-;-;-;1
"150120 BAIAO";-;-;1;-;-;-;-;-;-;-;-;-;1
"150140 BELEM";-;1;-;-;-;1;1;-;1;-;-;-;4
"150157 BOM JESUS DO TOCANTINS";-;-;-;-;-;1;-;-;1;-;-;-;2
"150175 BREJO GRANDE DO ARAGUAIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"150178 BREU BRANCO";-;-;2;-;-;-;-;-;-;-;-;-;2
"150180 BREVES";-;-;-;1;-;-;-;-;-;-;-;-;1
"150210 CAMETA";-;1;-;-;-;-;1;2;-;1;-;1;6
"150215 CANAA DOS CARAJAS";3;-;1;-;2;-;4;2;1;-;1;3;17
"150270 CONCEICAO DO ARAGUAIA";-;2;2;1;-;2;-;3;-;1;-;1;12
"150275 CONCORDIA DO PARA";1;-;-;-;-;-;-;-;-;-;-;-;1
"150276 CUMARU DO NORTE";-;1;-;-;-;-;1;1;-;-;-;-;3
"150277 CURIONOPOLIS";-;2;1;2;1;1;-;1;1;1;-;-;10
"150293 DOM ELISEU";-;-;1;-;-;-;2;2;-;-;1;-;6
"150295 ELDORADO DOS CARAJAS";-;1;1;2;-;-;-;1;-;-;-;-;5
"150304 FLORESTA DO ARAGUAIA";-;-;2;-;-;-;-;-;-;-;-;-;2
"150309 GOIANESIA DO PARA";1;-;-;-;-;-;-;1;-;-;-;1;3
"150330 IGARAPE-MIRI";1;-;-;-;-;-;-;-;-;-;-;-;1
"150340 INHANGAPI";-;-;-;1;-;-;-;-;-;-;-;1;2
"150370 ITUPIRANGA";-;-;-;-;1;1;-;-;-;1;-;1;4
"150380 JACUNDA";-;-;-;-;-;-;-;1;-;-;-;1;2
"150400 LIMOEIRO DO AJURU";-;-;-;1;-;-;-;-;-;-;-;-;1
"150420 MARABA";5;7;3;1;3;6;2;3;-;1;3;3;37
"150442 MARITUBA";-;-;-;-;-;-;-;-;1;-;-;-;1
"150470 MOJU";-;-;-;-;1;-;-;-;-;1;-;-;2
"150480 MONTE ALEGRE";-;-;-;-;-;-;-;1;-;-;-;-;1
"150506 NOVO REPARTIMENTO";-;2;1;2;-;-;-;-;3;1;2;-;11
"150520 OEIRAS DO PARA";-;1;1;-;-;2;-;-;-;-;-;-;4
"150543 OURILANDIA DO NORTE";-;2;2;3;-;-;-;2;-;-;-;1;10
"150548 PACAJA";-;1;-;-;-;-;-;-;-;-;-;-;1
"150549 PALESTINA DO PARA";1;1;-;1;1;-;1;1;-;-;-;1;7
"150553 PARAUAPEBAS";3;4;3;3;8;2;1;3;1;-;2;7;37
"150555 PAU D'ARCO";-;-;-;-;-;-;-;-;1;-;1;1;3
"150563 PICARRA";-;2;1;1;1;-;-;-;-;-;1;-;6
"150570 PONTA DE PEDRAS";-;1;-;1;-;-;-;-;-;-;-;-;2
"150613 REDENCAO";2;1;2;-;3;1;1;1;-;1;1;2;15
"150616 RIO MARIA";-;-;-;1;2;-;-;-;-;-;-;1;4
"150618 RONDON DO PARA";1;-;-;-;-;-;-;-;-;1;-;-;2
"150655 SANTA LUZIA DO PARA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150658 SANTA MARIA DAS BARREIRAS";1;-;-;-;-;-;1;1;-;-;-;-;3
"150670 SANTANA DO ARAGUAIA";1;2;1;3;1;3;3;1;1;-;-;2;18
"150680 SANTAREM";1;2;-;-;1;-;-;-;1;1;1;-;7
