2009
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/meninbr.def
Meningitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";2;1;2;3;4;-;3;3;2;6;2;1;29
"110002 ARIQUEMES";3;2;3;1;2;6;6;1;3;2;3;4;36
"110003 CABIXI";-;-;-;-;-;-;1;-;-;-;1;-;2
"110004 CACOAL";11;7;8;13;8;11;8;7;8;8;8;10;107
"110005 CEREJEIRAS";1;1;-;1;2;1;-;-;-;-;1;-;7
"110006 COLORADO DO OESTE";-;-;-;1;-;1;-;-;-;-;-;1;3
"110007 CORUMBIARA";-;-;-;-;-;1;-;-;-;-;-;-;1
"110008 COSTA MARQUES";-;-;-;-;1;1;-;-;-;1;-;-;3
"110009 ESPIGAO D'OESTE";2;-;5;13;7;1;1;2;-;1;4;2;38
"110010 GUAJARA-MIRIM";2;-;-;3;1;1;2;1;3;-;-;2;15
"110011 JARU";1;1;1;1;1;1;1;2;2;2;-;3;16
"110012 JI-PARANA";5;2;5;5;9;2;3;1;1;7;4;-;44
"110013 MACHADINHO D'OESTE";-;2;2;-;3;-;-;2;-;1;1;-;11
"110014 NOVA BRASILANDIA D'OESTE";-;-;-;1;2;-;2;-;-;3;-;-;8
"110015 OURO PRETO DO OESTE";1;-;3;4;4;3;1;1;1;2;3;5;28
"110018 PIMENTA BUENO";3;2;1;4;1;2;3;3;1;2;3;2;27
"110020 PORTO VELHO";34;25;30;28;33;24;31;17;24;20;24;21;311
"110025 PRESIDENTE MEDICI";1;-;-;-;-;1;-;1;-;-;1;1;5
"110026 RIO CRESPO";1;-;1;-;-;-;-;-;-;-;-;-;2
"110028 ROLIM DE MOURA";4;3;4;3;4;5;3;2;3;-;1;3;35
"110029 SANTA LUZIA D'OESTE";-;1;-;-;2;-;1;-;2;1;-;1;8
"110030 VILHENA";5;2;2;1;3;2;2;2;1;2;4;1;27
"110032 SAO MIGUEL DO GUAPORE";-;1;2;1;-;-;-;2;-;2;-;-;8
"110033 NOVA MAMORE";1;-;-;2;-;2;4;2;1;1;1;-;14
"110034 ALVORADA D'OESTE";-;1;-;-;1;1;-;1;-;-;-;-;4
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;-;1;-;1;-;-;-;-;-;2
"110040 ALTO PARAISO";-;-;1;-;-;-;-;2;-;-;1;-;4
"110045 BURITIS";-;2;-;2;1;-;-;1;1;2;-;2;11
"110050 NOVO HORIZONTE DO OESTE";4;-;-;-;-;1;-;-;-;-;-;1;6
"110060 CACAULANDIA";-;-;-;1;-;-;-;-;-;-;-;-;1
"110070 CAMPO NOVO DE RONDONIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"110080 CANDEIAS DO JAMARI";2;-;-;1;3;-;-;1;1;4;1;1;14
"110090 CASTANHEIRAS";-;-;-;-;1;-;-;-;-;-;-;-;1
"110092 CHUPINGUAIA";-;-;1;2;-;-;-;-;1;-;3;-;7
"110094 CUJUBIM";1;1;-;2;2;3;-;-;-;-;-;-;9
"110100 GOVERNADOR JORGE TEIXEIRA";-;1;-;1;1;-;-;-;1;-;1;-;5
"110110 ITAPUA DO OESTE";1;-;1;-;-;-;1;-;-;-;-;-;3
"110120 MINISTRO ANDREAZZA";1;-;2;-;1;-;-;-;-;2;-;1;7
"110130 MIRANTE DA SERRA";-;1;1;2;1;-;-;-;-;-;1;-;6
"110140 MONTE NEGRO";1;-;-;-;-;1;-;1;-;-;-;-;3
"110143 NOVA UNIAO";-;-;-;-;-;1;-;1;-;-;-;-;2
"110145 PARECIS";-;1;-;-;2;-;2;-;-;1;-;-;6
"110147 PRIMAVERA DE RONDONIA";-;-;-;-;-;-;-;-;-;-;2;-;2
"110148 SAO FELIPE D'OESTE";-;-;-;1;-;1;-;-;-;-;1;-;3
"110149 SAO FRANCISCO DO GUAPORE";-;1;-;-;-;1;-;-;-;1;1;-;4
"110150 SERINGUEIRAS";-;-;-;-;-;-;1;-;2;1;-;-;4
"110155 TEIXEIROPOLIS";1;1;-;-;-;-;-;-;-;-;-;-;2
"110160 THEOBROMA";-;-;-;1;-;-;1;-;1;-;-;-;3
"110170 URUPA";1;-;1;-;-;1;1;-;-;2;-;-;6
"110180 VALE DO PARAISO";1;-;-;-;-;1;-;-;-;1;-;1;4
"120001 ACRELANDIA";-;-;-;-;1;-;2;-;1;-;-;-;4
"120005 ASSIS BRASIL";-;-;-;1;-;-;-;-;-;2;-;-;3
"120010 BRASILEIA";1;-;1;-;-;-;-;-;1;1;-;-;4
"120013 BUJARI";1;-;-;-;2;-;-;-;-;1;-;1;5
"120017 CAPIXABA";-;-;-;-;-;1;-;1;-;-;-;-;2
"120020 CRUZEIRO DO SUL";2;2;3;2;1;1;3;4;2;2;3;1;26
"120025 EPITACIOLANDIA";1;1;-;1;-;-;-;1;2;1;-;-;7
"120030 FEIJO";-;1;3;1;3;3;2;-;-;2;3;2;20
"120032 JORDAO";-;-;-;-;-;-;-;-;-;-;1;1;2
"120033 MANCIO LIMA";-;-;-;1;-;-;2;-;2;-;-;-;5
"120034 MANOEL URBANO";-;-;-;-;-;-;1;-;-;-;-;-;1
"120035 MARECHAL THAUMATURGO";-;-;-;-;1;-;-;-;-;-;-;1;2
"120038 PLACIDO DE CASTRO";1;-;-;-;-;-;-;-;-;-;2;-;3
"120039 PORTO WALTER";-;-;-;-;1;-;-;-;-;1;1;1;4
"120040 RIO BRANCO";6;11;15;15;8;11;14;13;12;14;11;14;144
"120042 RODRIGUES ALVES";-;5;1;-;-;-;-;-;-;-;-;-;6
"120043 SANTA ROSA DO PURUS";-;-;1;-;1;-;-;1;1;-;-;1;5
"120045 SENADOR GUIOMARD";-;1;2;-;3;1;-;-;2;-;1;3;13
"120050 SENA MADUREIRA";-;1;2;-;-;1;-;2;-;-;-;1;7
"120060 TARAUACA";-;1;-;2;2;2;1;1;3;3;-;2;17
"120070 XAPURI";-;-;-;-;-;-;-;-;1;1;-;-;2
"120080 PORTO ACRE";-;-;-;-;1;-;-;-;1;-;1;1;4
"130002 ALVARAES";2;-;2;-;-;-;-;-;-;-;1;-;5
"130006 AMATURA";1;-;-;-;-;-;-;-;-;-;-;-;1
"130008 ANAMA";-;1;1;-;-;-;-;1;-;-;-;-;3
"130010 ANORI";-;-;1;-;-;-;1;1;1;-;-;1;5
"130014 APUI";-;-;-;-;-;-;1;1;-;-;-;-;2
"130030 AUTAZES";1;-;1;4;2;1;-;2;1;-;-;1;13
"130040 BARCELOS";1;1;-;1;3;1;1;-;-;1;-;-;9
"130050 BARREIRINHA";-;-;-;1;-;2;-;3;-;1;1;1;9
"130060 BENJAMIN CONSTANT";-;-;4;-;2;2;4;-;-;-;-;-;12
"130063 BERURI";-;-;1;-;-;-;-;-;-;-;1;-;2
"130068 BOA VISTA DO RAMOS";1;1;-;-;-;1;1;-;-;-;1;1;6
"130070 BOCA DO ACRE";-;1;1;2;1;1;1;1;1;3;-;1;13
"130080 BORBA";1;1;2;1;-;-;2;2;2;1;-;1;13
"130083 CAAPIRANGA";-;-;-;-;-;-;-;-;-;1;-;-;1
"130090 CANUTAMA";-;-;-;-;-;1;1;-;1;-;-;-;3
"130100 CARAUARI";1;-;-;-;1;-;-;-;-;-;-;-;2
"130110 CAREIRO";1;-;1;-;1;1;4;2;2;1;2;-;15
"130115 CAREIRO DA VARZEA";-;1;2;1;1;2;-;-;-;1;1;1;10
"130120 COARI";2;-;1;-;1;2;2;-;1;1;2;2;14
"130130 CODAJAS";1;-;-;1;-;1;-;-;3;-;1;2;9
"130140 EIRUNEPE";-;-;1;1;2;1;4;1;-;1;-;-;11
"130150 ENVIRA";-;-;-;1;-;1;3;-;-;-;-;-;5
"130160 FONTE BOA";-;1;-;1;-;-;2;-;-;-;-;-;4
"130165 GUAJARA";-;1;-;1;2;1;2;1;-;-;-;-;8
"130170 HUMAITA";1;1;4;1;-;1;6;1;2;2;-;5;24
"130180 IPIXUNA";1;1;-;-;-;1;-;-;-;-;2;-;5
"130185 IRANDUBA";3;2;2;3;2;4;4;5;1;2;-;2;30
"130190 ITACOATIARA";2;3;2;2;3;1;1;3;4;3;2;5;31
"130195 ITAMARATI";-;-;1;-;-;-;-;-;-;-;-;-;1
"130210 JAPURA";1;-;-;-;1;-;-;-;-;-;-;-;2
"130220 JURUA";-;-;-;-;1;-;-;-;-;-;1;-;2
"130230 JUTAI";1;-;1;-;-;-;-;-;-;-;-;-;2
"130240 LABREA";-;-;2;-;3;1;3;-;3;-;1;1;14
"130250 MANACAPURU";-;5;8;3;3;2;3;4;4;6;4;4;46
"130255 MANAQUIRI";-;1;-;-;1;1;-;-;-;1;1;-;5
"130260 MANAUS";154;115;180;173;146;137;179;150;130;137;129;128;1758
"130270 MANICORE";2;-;-;-;1;1;-;-;-;-;1;-;5
