2017
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/leishvbr.def
Visceral Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110011 JARU";-;-;-;-;-;-;1;-;-;-;-;-;1
"110160 THEOBROMA";-;-;-;-;1;-;-;-;-;-;-;-;1
"130020 ATALAIA DO NORTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"130260 MANAUS";-;-;-;-;-;-;1;1;-;-;-;1;3
"130310 NOVA OLINDA DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"140002 AMAJARI";-;-;-;-;-;3;1;-;2;-;-;-;6
"140005 ALTO ALEGRE";-;-;-;-;-;-;-;1;-;-;1;-;2
"140010 BOA VISTA";2;2;2;1;1;1;-;-;-;1;-;-;10
"140015 BONFIM";-;1;-;1;-;-;-;1;2;-;-;-;5
"140017 CANTA";-;-;-;-;-;1;-;-;-;-;-;-;1
"140020 CARACARAI";-;-;-;-;-;-;-;1;-;-;-;-;1
"140028 IRACEMA";1;1;-;-;-;-;-;-;-;-;-;-;2
"140030 MUCAJAI";-;-;-;-;-;-;-;1;-;-;-;-;1
"140040 NORMANDIA";1;2;1;-;-;2;2;1;2;1;1;3;16
"140045 PACARAIMA";2;-;-;3;-;1;2;3;2;2;2;2;19
"140047 RORAINOPOLIS";-;-;-;-;-;-;-;-;-;1;-;-;1
"140070 UIRAMUTA";3;4;5;3;4;7;4;6;8;4;3;6;57
"150010 ABAETETUBA";-;1;-;3;2;3;4;1;4;4;4;7;33
"150013 ABEL FIGUEIREDO";-;1;-;-;-;-;-;-;-;-;-;-;1
"150020 ACARA";5;4;2;3;3;4;4;3;5;2;3;3;41
"150034 AGUA AZUL DO NORTE";1;-;-;-;1;-;-;-;-;1;-;-;3
"150040 ALENQUER";-;-;-;-;-;1;2;1;-;1;-;-;5
"150060 ALTAMIRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150080 ANANINDEUA";1;2;2;-;-;1;-;-;-;-;-;-;6
"150085 ANAPU";-;1;1;-;-;-;-;-;-;-;-;-;2
"150090 AUGUSTO CORREA";-;-;-;1;-;-;-;-;-;-;-;-;1
"150095 AURORA DO PARA";-;-;1;3;1;-;-;1;-;-;-;-;6
"150110 BAGRE";-;-;-;-;-;-;-;-;1;-;-;1;2
"150120 BAIAO";2;1;2;2;2;-;2;1;-;-;3;1;16
"150125 BANNACH";-;-;-;-;-;-;-;1;1;-;-;-;2
"150130 BARCARENA";2;3;-;1;1;1;-;2;-;1;2;3;16
"150140 BELEM";1;2;2;-;5;2;4;-;3;-;3;1;23
"150145 BELTERRA";-;1;-;2;-;2;2;-;-;-;-;-;7
"150157 BOM JESUS DO TOCANTINS";-;-;1;1;-;2;-;-;1;2;-;3;10
"150175 BREJO GRANDE DO ARAGUAIA";-;-;1;-;1;-;-;-;1;-;-;1;4
"150178 BREU BRANCO";-;1;3;-;1;-;-;2;1;-;-;-;8
"150180 BREVES";-;-;1;1;-;-;-;-;-;-;-;-;2
"150190 BUJARU";3;1;1;2;1;-;3;-;3;3;1;-;18
"150200 CACHOEIRA DO ARARI";-;-;-;-;-;-;1;-;-;-;-;-;1
"150210 CAMETA";3;8;5;5;6;3;10;6;8;3;6;5;68
"150215 CANAA DOS CARAJAS";8;8;6;15;17;11;15;7;6;4;8;10;115
"150240 CASTANHAL";1;-;1;-;-;-;-;-;2;-;-;-;4
"150270 CONCEICAO DO ARAGUAIA";9;4;5;5;3;8;4;10;6;11;8;7;80
"150275 CONCORDIA DO PARA";3;3;1;-;1;3;1;-;-;1;-;1;14
"150276 CUMARU DO NORTE";1;3;-;1;1;-;1;1;-;-;-;-;8
"150277 CURIONOPOLIS";4;6;7;9;5;3;3;2;2;1;1;-;43
"150290 CURUCA";-;-;-;-;-;1;-;-;-;-;-;-;1
"150293 DOM ELISEU";1;2;2;2;1;2;2;4;-;-;4;1;21
"150295 ELDORADO DOS CARAJAS";10;11;16;21;25;19;13;12;12;6;7;3;155
"150304 FLORESTA DO ARAGUAIA";2;1;4;4;4;4;2;2;2;-;-;-;25
"150307 GARRAFAO DO NORTE";1;-;-;1;1;-;-;2;2;-;-;-;7
"150309 GOIANESIA DO PARA";1;-;-;1;1;-;-;1;-;1;-;1;6
"150320 IGARAPE-ACU";1;-;-;-;-;-;1;-;-;-;-;-;2
"150330 IGARAPE-MIRI";5;1;1;2;-;4;2;2;1;2;2;1;23
"150340 INHANGAPI";-;-;-;1;-;-;-;-;-;-;-;1;2
"150345 IPIXUNA DO PARA";-;-;1;-;-;1;2;1;-;-;-;-;5
"150350 IRITUIA";-;-;-;-;-;-;-;-;-;1;1;-;2
"150360 ITAITUBA";-;-;-;-;-;-;1;-;-;-;-;-;1
"150370 ITUPIRANGA";2;1;2;2;1;1;2;1;1;3;-;1;17
"150380 JACUNDA";-;-;2;1;-;-;-;4;1;-;-;1;9
"150390 JURUTI";-;-;-;-;-;-;2;2;-;-;-;-;4
"150400 LIMOEIRO DO AJURU";-;2;-;1;-;-;-;1;1;-;-;1;6
"150405 MAE DO RIO";-;-;-;-;3;1;1;-;-;1;1;-;7
"150410 MAGALHAES BARATA";-;-;1;-;-;-;-;-;-;-;-;-;1
"150420 MARABA";25;29;19;11;21;25;24;19;14;7;9;17;220
"150442 MARITUBA";1;-;-;-;-;-;-;-;2;-;-;-;3
"150460 MOCAJUBA";1;-;2;-;1;5;2;1;-;-;1;1;14
"150470 MOJU";3;2;4;3;2;1;5;6;6;2;4;3;41
"150480 MONTE ALEGRE";1;1;-;-;-;2;1;1;-;-;-;-;6
"150490 MUANA";-;-;1;-;-;-;-;-;-;-;-;-;1
