2022
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 Alta Floresta D'Oeste";-;-;-;1;-;2;2;2;2;2;1;-;12
"110037 Alto Alegre dos Parecis";1;-;-;-;-;-;-;1;1;-;1;-;4
"110040 Alto Paraíso";-;1;1;2;-;1;4;4;-;-;1;-;14
"110034 Alvorada D'Oeste";-;-;-;-;-;-;-;-;-;1;-;-;1
"110002 Ariquemes";2;-;4;1;2;2;2;2;-;2;1;-;18
"110045 Buritis";-;-;1;1;3;-;1;2;3;1;1;1;14
"110003 Cabixi";1;-;2;-;1;-;-;-;1;-;1;-;6
"110060 Cacaulândia";2;-;-;1;1;-;-;2;1;1;-;-;8
"110004 Cacoal";-;4;6;3;4;6;7;5;2;2;2;1;42
"110070 Campo Novo de Rondônia";-;-;-;-;-;4;1;2;-;-;-;-;7
"110080 Candeias do Jamari";-;-;-;1;1;-;2;1;1;-;1;-;7
"110090 Castanheiras";-;-;-;-;-;-;1;-;-;1;-;-;2
"110005 Cerejeiras";-;-;1;-;-;-;-;1;-;1;-;-;3
"110092 Chupinguaia";1;-;1;-;3;1;2;4;1;4;1;-;18
"110006 Colorado do Oeste";-;1;-;-;1;1;1;2;-;1;1;2;10
"110007 Corumbiara";-;-;-;-;-;-;-;-;1;-;-;-;1
"110008 Costa Marques";-;-;-;1;1;-;1;-;1;1;3;-;8
"110094 Cujubim";4;3;-;1;-;-;1;-;2;1;-;3;15
"110009 Espigão D'Oeste";5;4;-;3;4;2;4;8;6;5;4;2;47
"110100 Governador Jorge Teixeira";1;-;1;-;-;1;-;-;-;1;-;-;4
"110010 Guajará-Mirim";1;-;2;3;1;1;4;-;2;1;-;1;16
"110011 Jaru";-;1;-;2;1;-;2;2;-;1;2;1;12
"110012 Ji-Paraná";3;3;4;4;3;5;3;3;3;1;2;2;36
"110013 Machadinho D'Oeste";2;3;6;5;1;3;13;6;3;12;4;7;65
"110120 Ministro Andreazza";-;1;-;-;1;-;1;-;-;-;2;-;5
"110130 Mirante da Serra";-;-;-;-;-;-;2;1;-;-;-;-;3
"110140 Monte Negro";-;1;-;-;-;-;-;-;1;1;-;-;3
"110014 Nova Brasilândia D'Oeste";-;2;4;-;3;-;1;1;1;1;1;1;15
"110033 Nova Mamoré";1;-;1;-;2;4;6;3;2;-;1;-;20
"110143 Nova União";-;-;-;-;-;-;1;-;1;-;-;-;2
"110050 Novo Horizonte do Oeste";1;-;-;-;-;-;-;-;1;-;1;-;3
"110015 Ouro Preto do Oeste";1;2;1;-;-;-;2;3;-;-;-;1;10
"110145 Parecis";-;1;-;-;-;-;2;4;2;4;2;-;15
"110018 Pimenta Bueno";-;-;-;-;-;-;2;-;-;-;-;-;2
"110146 Pimenteiras do Oeste";-;1;-;-;-;-;-;-;-;-;-;-;1
"110020 Porto Velho";4;4;6;3;15;12;16;8;7;9;6;8;98
"110025 Presidente Médici";-;1;1;-;-;-;-;1;-;-;-;-;3
"110147 Primavera de Rondônia";-;-;-;-;1;-;-;-;-;1;-;-;2
"110026 Rio Crespo";-;1;-;-;1;1;1;-;-;-;-;-;4
"110028 Rolim de Moura";-;2;-;1;1;2;-;3;1;3;-;-;13
"110029 Santa Luzia D'Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"110148 São Felipe D'Oeste";1;1;-;-;-;-;-;-;-;-;1;-;3
"110149 São Francisco do Guaporé";-;2;3;4;3;1;5;3;4;1;1;1;28
"110032 São Miguel do Guaporé";1;-;1;1;1;-;-;-;1;-;1;2;8
"110150 Seringueiras";1;1;-;-;-;1;1;1;2;1;1;-;9
"110155 Teixeirópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"110160 Theobroma";-;-;-;-;2;1;-;-;-;-;1;-;4
"110170 Urupá";-;-;-;-;-;-;-;1;-;1;1;-;3
