2021
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 Alta Floresta D'Oeste";-;-;-;2;3;4;4;6;3;6;1;2;31
"110037 Alto Alegre dos Parecis";1;-;-;-;-;-;-;1;2;1;2;-;7
"110040 Alto Paraíso";-;1;2;3;1;1;4;4;1;-;2;-;19
"110034 Alvorada D'Oeste";1;1;-;1;-;-;1;-;-;1;-;-;5
"110002 Ariquemes";2;1;5;2;4;9;6;4;2;5;4;4;48
"110045 Buritis";-;2;4;1;4;2;1;4;7;4;3;3;35
"110003 Cabixi";4;1;2;1;1;-;-;1;1;-;1;-;12
"110060 Cacaulândia";2;-;1;1;1;1;-;2;3;2;-;2;15
"110004 Cacoal";1;6;8;8;6;10;11;6;2;2;5;4;69
"110070 Campo Novo de Rondônia";1;1;-;-;-;7;2;2;1;1;1;-;16
"110080 Candeias do Jamari";-;-;-;1;1;-;4;2;3;-;1;-;12
"110090 Castanheiras";-;-;-;-;2;-;2;-;-;1;-;-;5
"110005 Cerejeiras";1;-;2;-;1;1;1;1;-;1;-;-;8
"110092 Chupinguaia";1;2;2;2;6;2;7;6;6;4;1;2;41
"110006 Colorado do Oeste";-;3;1;2;1;2;1;4;-;1;1;2;18
"110007 Corumbiara";1;-;1;1;1;1;-;-;1;-;-;-;6
"110008 Costa Marques";-;-;-;1;1;1;3;-;1;1;3;1;12
"110094 Cujubim";4;3;-;1;-;5;4;3;2;4;1;8;35
"110009 Espigão D'Oeste";6;8;1;7;5;5;8;20;14;6;10;3;93
"110100 Governador Jorge Teixeira";2;3;2;-;1;2;-;-;-;1;-;2;13
"110010 Guajará-Mirim";1;1;2;3;3;2;5;4;3;3;1;1;29
"110110 Itapuã do Oeste";-;-;-;-;1;-;1;-;-;-;1;-;3
"110011 Jaru";3;2;3;2;2;2;3;3;3;1;3;4;31
"110012 Ji-Paraná";10;7;8;8;8;12;3;6;16;3;7;3;91
"110013 Machadinho D'Oeste";2;4;7;8;2;4;20;9;8;17;7;8;96
"110120 Ministro Andreazza";1;1;-;-;1;-;2;-;-;-;2;-;7
"110130 Mirante da Serra";-;-;-;-;-;1;2;2;-;-;-;-;5
"110140 Monte Negro";-;2;-;-;-;1;-;2;2;1;-;-;8
"110014 Nova Brasilândia D'Oeste";1;4;4;1;4;1;1;4;2;2;1;6;31
"110033 Nova Mamoré";5;-;2;2;6;8;7;8;6;2;4;2;52
"110143 Nova União";1;-;-;-;-;-;1;-;1;-;-;1;4
"110050 Novo Horizonte do Oeste";1;-;-;-;-;-;-;1;2;1;4;-;9
"110015 Ouro Preto do Oeste";1;4;1;1;-;1;3;3;3;1;-;1;19
"110145 Parecis";-;2;-;1;-;-;2;4;3;4;3;-;19
"110018 Pimenta Bueno";-;-;1;-;-;-;2;-;1;-;-;-;4
"110146 Pimenteiras do Oeste";-;1;-;-;-;-;-;-;-;-;-;-;1
"110020 Porto Velho";10;7;13;11;25;22;32;27;19;16;18;12;212
"110025 Presidente Médici";-;1;1;1;-;2;-;1;-;1;-;-;7
"110147 Primavera de Rondônia";-;-;-;1;1;-;-;-;-;3;-;-;5
"110026 Rio Crespo";-;1;1;-;2;1;1;1;-;1;1;-;9
"110028 Rolim de Moura";-;3;1;1;2;2;-;3;1;4;-;-;17
"110029 Santa Luzia D'Oeste";-;-;1;-;-;-;-;-;1;-;-;-;2
"110148 São Felipe D'Oeste";2;1;-;3;-;-;-;-;-;1;2;-;9
"110149 São Francisco do Guaporé";-;3;5;4;5;2;13;3;7;4;1;2;49
"110032 São Miguel do Guaporé";1;3;1;2;2;-;2;5;1;-;2;2;21
