2019
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 Alta Floresta D'Oeste";2;1;2;2;6;8;7;9;11;14;7;4;73
"110037 Alto Alegre dos Parecis";4;2;1;1;-;1;2;4;2;4;4;4;29
"110040 Alto Paraíso";1;2;2;3;2;2;4;4;2;2;6;3;33
"110034 Alvorada D'Oeste";1;2;1;1;-;-;2;1;1;1;1;2;13
"110002 Ariquemes";5;4;10;5;6;13;12;11;6;12;11;7;102
"110045 Buritis";3;2;6;2;5;3;3;8;7;8;5;6;58
"110003 Cabixi";5;1;3;1;1;-;1;2;2;2;4;2;24
"110060 Cacaulândia";3;-;2;3;2;1;-;2;4;3;2;2;24
"110004 Cacoal";5;9;12;14;11;12;24;13;11;17;20;9;157
"110070 Campo Novo de Rondônia";3;2;-;-;1;11;5;4;2;4;9;2;43
"110080 Candeias do Jamari";-;-;1;2;3;1;5;4;4;1;2;-;23
"110090 Castanheiras";1;1;-;1;2;-;2;-;-;3;-;1;11
"110005 Cerejeiras";4;2;4;-;3;2;1;3;4;2;2;2;29
"110092 Chupinguaia";1;2;8;5;12;7;19;20;14;8;9;3;108
"110006 Colorado do Oeste";1;5;3;4;1;2;2;6;2;3;6;5;40
"110007 Corumbiara";3;1;2;2;1;3;1;3;2;5;3;1;27
"110008 Costa Marques";1;2;-;2;4;3;12;5;6;3;4;2;44
"110094 Cujubim";9;6;4;5;1;9;9;7;8;9;3;10;80
"110009 Espigão D'Oeste";12;12;3;14;8;8;18;32;24;36;26;5;198
"110100 Governador Jorge Teixeira";3;4;4;-;1;3;3;4;3;2;3;2;32
"110010 Guajará-Mirim";1;2;2;3;3;3;10;12;4;6;3;1;50
"110110 Itapuã do Oeste";-;1;-;-;1;-;2;-;-;-;1;-;5
"110011 Jaru";5;3;5;3;3;4;8;5;6;2;8;6;58
"110012 Ji-Paraná";14;13;9;14;14;21;11;10;30;7;13;4;160
"110013 Machadinho D'Oeste";9;6;13;14;5;6;23;14;12;22;15;12;151
"110120 Ministro Andreazza";2;1;-;1;1;-;2;-;2;2;2;-;13
"110130 Mirante da Serra";1;1;1;-;2;2;3;6;4;1;4;-;25
"110140 Monte Negro";-;8;-;-;2;1;-;5;3;5;2;1;27
"110014 Nova Brasilândia D'Oeste";2;5;4;2;4;3;2;4;3;6;2;7;44
"110033 Nova Mamoré";12;2;3;5;7;11;14;13;7;4;8;6;92
"110143 Nova União";2;-;-;-;-;-;1;-;1;-;-;1;5
"110050 Novo Horizonte do Oeste";1;-;-;-;-;1;1;1;2;3;5;1;15
"110015 Ouro Preto do Oeste";4;5;1;1;-;1;3;5;3;1;-;2;26
"110145 Parecis";2;3;-;4;2;2;6;7;5;6;9;1;47
"110018 Pimenta Bueno";-;3;7;4;7;10;14;13;12;8;11;-;89
"110146 Pimenteiras do Oeste";-;1;-;-;1;-;1;1;-;-;-;-;4
"110020 Porto Velho";22;23;28;19;46;34;47;53;44;40;31;31;418
"110025 Presidente Médici";-;1;1;1;-;2;-;2;2;1;4;1;15
"110147 Primavera de Rondônia";2;-;-;1;1;1;-;3;2;4;-;-;14
"110026 Rio Crespo";1;1;1;-;3;1;2;2;2;1;1;2;17
"110028 Rolim de Moura";4;6;4;13;4;6;1;7;3;10;4;2;64
"110029 Santa Luzia D'Oeste";3;-;4;-;-;-;2;4;4;1;2;1;21
"110148 São Felipe D'Oeste";4;3;-;3;-;-;-;1;1;1;2;1;16
"110149 São Francisco do Guaporé";6;12;11;12;12;7;20;12;14;10;6;4;126
"110032 São Miguel do Guaporé";6;6;4;5;2;1;2;6;7;6;5;3;53
"110150 Seringueiras";1;3;2;1;-;1;2;3;6;7;4;-;30
"110155 Teixeirópolis";-;-;-;1;-;1;-;-;-;-;1;-;3
"110160 Theobroma";1;2;1;1;5;4;3;3;7;2;1;1;31
"110170 Urupá";2;1;-;-;1;-;-;4;2;1;2;1;14
"110175 Vale do Anari";3;1;5;1;3;6;5;4;4;1;2;4;39
"110180 Vale do Paraíso";-;2;-;-;1;-;1;2;-;3;-;2;11
"110030 Vilhena";15;18;19;37;28;31;62;62;52;26;23;22;395
"120001 Acrelândia";8;6;5;1;4;6;4;6;4;3;6;4;57
"120005 Assis Brasil";34;25;23;11;21;8;16;30;20;33;21;14;256
"120010 Brasiléia";26;28;27;26;27;25;30;20;28;22;23;14;296
"120013 Bujari";4;8;8;6;5;9;3;10;9;7;12;1;82
"120017 Capixaba";12;8;15;8;8;20;16;15;15;12;9;3;141
"120020 Cruzeiro do Sul";4;7;11;10;17;8;6;17;12;14;8;12;126
"120025 Epitaciolândia";9;17;18;18;24;23;31;28;10;26;13;19;236
"120030 Feijó";24;21;17;19;29;15;17;16;18;19;15;20;230
"120032 Jordão";4;4;3;2;5;6;2;6;-;3;1;6;42
"120033 Mâncio Lima";16;13;19;14;7;11;10;20;10;9;12;6;147
"120034 Manoel Urbano";14;8;12;8;9;5;8;6;6;13;7;4;100
"120035 Marechal Thaumaturgo";11;14;24;44;26;18;25;23;20;17;10;11;243
"120038 Plácido de Castro";7;3;7;9;11;13;15;8;12;8;7;3;103
"120080 Porto Acre";2;5;9;9;7;5;3;10;13;1;8;6;78
"120039 Porto Walter";1;12;9;10;7;7;2;3;4;7;10;1;73
"120040 Rio Branco";59;57;51;62;42;48;46;77;85;66;69;49;711
"120042 Rodrigues Alves";7;3;1;2;5;2;4;4;1;2;1;1;33
"120043 Santa Rosa do Purus";8;11;12;12;11;3;9;8;5;8;14;3;104
"120050 Sena Madureira";42;34;29;30;34;33;29;33;38;29;44;32;407
"120045 Senador Guiomard";7;6;6;2;3;3;1;5;4;4;7;2;50
"120060 Tarauacá";6;3;3;8;8;3;10;10;3;12;6;6;78
"120070 Xapuri";28;36;43;30;29;44;47;45;52;34;26;19;433
"130002 Alvarães";-;-;-;-;-;-;1;1;-;-;-;1;3
"130006 Amaturá";-;1;-;1;-;-;-;1;1;-;-;-;4
"130008 Anamã";1;1;-;1;-;-;1;1;-;2;2;-;9
"130010 Anori";-;1;-;-;-;-;-;-;-;-;-;-;1
"130014 Apuí";9;3;10;11;14;12;7;11;7;3;8;3;98
"130020 Atalaia do Norte";7;2;3;3;4;6;5;5;1;4;-;3;43
"130030 Autazes";6;2;1;2;2;3;1;2;1;2;3;2;27
"130040 Barcelos";5;3;5;7;4;10;7;5;3;8;6;3;66
"130050 Barreirinha";3;1;1;-;4;9;12;10;4;5;6;9;64
"130060 Benjamin Constant";-;-;1;1;2;2;2;1;2;-;2;2;15
"130063 Beruri";-;-;-;-;-;-;-;-;-;-;-;1;1
"130068 Boa Vista do Ramos";1;1;-;1;-;5;1;2;-;-;2;-;13
"130070 Boca do Acre";13;17;18;24;40;30;20;33;17;20;18;17;267
"130080 Borba";-;2;2;1;6;10;9;10;9;1;1;-;51
"130083 Caapiranga";1;1;2;1;1;2;4;1;2;-;-;-;15
"130090 Canutama";1;5;7;1;5;4;3;-;4;3;-;1;34
"130100 Carauari";2;2;3;3;2;1;-;1;1;-;2;1;18
"130110 Careiro";-;1;-;1;-;1;2;2;1;-;-;1;9
"130115 Careiro da Várzea";1;1;-;-;-;-;-;-;-;-;2;-;4
"130120 Coari";-;1;-;-;1;3;2;-;1;-;-;-;8
"130130 Codajás";1;-;-;2;-;-;-;-;-;1;-;-;4
"130140 Eirunepé";6;8;14;11;14;17;8;14;6;10;11;4;123
