2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/meninbr.def
Meningitis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 ALTA FLORESTA D'OESTE";1;1;2;-;-;-;1;2;2;-;1;1;11
"110002 ARIQUEMES";2;2;2;1;1;4;3;-;2;2;1;2;22
"110003 CABIXI";-;-;-;-;-;-;1;-;-;-;1;-;2
"110004 CACOAL";8;5;6;10;2;4;5;3;7;3;2;7;62
"110005 CEREJEIRAS";1;1;-;1;1;1;-;-;-;-;1;-;6
"110006 COLORADO DO OESTE";-;-;-;1;-;-;-;-;-;-;-;1;2
"110007 CORUMBIARA";-;-;-;-;-;1;-;-;-;-;-;-;1
"110008 COSTA MARQUES";-;-;-;-;1;1;-;-;-;1;-;-;3
"110009 ESPIGAO D'OESTE";2;-;4;3;4;1;1;2;-;1;1;-;19
"110010 GUAJARA-MIRIM";2;-;-;3;1;1;2;1;3;-;-;1;14
"110011 JARU";1;1;1;1;1;1;-;1;1;2;-;2;12
"110012 JI-PARANA";4;2;4;3;7;2;2;1;-;6;3;-;34
"110013 MACHADINHO D'OESTE";-;2;2;-;3;-;-;2;-;-;-;-;9
"110014 NOVA BRASILANDIA D'OESTE";-;-;-;1;1;-;2;-;-;2;-;-;6
"110015 OURO PRETO DO OESTE";-;-;2;2;2;2;1;1;1;1;2;2;16
"110018 PIMENTA BUENO";1;1;1;2;1;2;1;3;-;1;2;2;17
"110020 PORTO VELHO";18;21;19;20;21;17;25;12;14;17;17;11;212
"110025 PRESIDENTE MEDICI";1;-;-;-;-;1;-;-;-;-;1;1;4
"110026 RIO CRESPO";1;-;1;-;-;-;-;-;-;-;-;-;2
"110028 ROLIM DE MOURA";4;3;4;3;1;5;-;-;3;-;1;1;25
"110029 SANTA LUZIA D'OESTE";-;1;-;-;-;-;1;-;2;1;-;1;6
"110030 VILHENA";5;2;1;-;1;2;2;2;1;2;4;1;23
"110032 SAO MIGUEL DO GUAPORE";-;1;-;-;-;-;-;2;-;-;-;-;3
"110033 NOVA MAMORE";1;-;-;2;-;2;4;2;-;1;1;-;13
"110034 ALVORADA D'OESTE";-;1;-;-;1;-;-;-;-;-;-;-;2
"110037 ALTO ALEGRE DOS PARECIS";-;-;-;-;1;-;1;-;-;-;-;-;2
