2013
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 Alta Floresta D'Oeste";18;12;12;12;17;19;13;16;28;38;21;16;222
"110037 Alto Alegre dos Parecis";15;12;11;11;10;13;8;16;23;35;28;15;197
"110040 Alto Paraíso";6;3;7;7;11;10;14;11;5;5;12;3;94
"110034 Alvorada D'Oeste";8;5;3;6;6;2;5;3;9;13;9;5;74
"110002 Ariquemes";27;16;41;38;34;46;35;35;39;34;36;20;401
"110045 Buritis";17;19;19;13;15;5;6;13;22;30;25;17;201
"110003 Cabixi";10;5;6;1;2;1;4;6;4;3;5;4;51
"110060 Cacaulândia";6;1;5;6;6;5;3;5;7;6;4;4;58
"110004 Cacoal";31;25;30;30;31;30;45;46;46;53;52;30;449
"110070 Campo Novo de Rondônia";9;17;10;10;10;17;13;10;10;12;27;12;157
"110080 Candeias do Jamari";1;7;8;8;11;13;10;13;8;6;6;8;99
"110090 Castanheiras";3;3;8;4;3;6;5;5;8;5;-;8;58
"110005 Cerejeiras";8;7;9;4;8;9;5;11;12;8;6;2;89
"110092 Chupinguaia";7;6;14;15;22;19;40;41;28;19;18;7;236
"110006 Colorado do Oeste";4;8;6;6;4;4;8;13;15;11;14;14;107
"110007 Corumbiara";10;10;11;5;7;8;4;8;13;13;7;8;104
"110008 Costa Marques";16;9;10;10;23;18;26;32;21;17;9;11;202
"110094 Cujubim";27;15;35;31;28;22;23;25;17;29;15;26;293
"110009 Espigão D'Oeste";28;34;17;36;27;25;43;76;69;83;69;26;533
"110100 Governador Jorge Teixeira";11;6;9;4;4;9;9;7;13;10;8;10;100
"110010 Guajará-Mirim";9;12;16;16;20;16;27;29;13;26;7;9;200
"110110 Itapuã do Oeste";-;3;2;3;1;-;6;2;2;2;2;2;25
"110011 Jaru";20;12;17;12;10;11;16;14;14;22;14;13;175
"110012 Ji-Paraná";31;29;28;36;31;37;28;38;54;38;30;18;398
"110013 Machadinho D'Oeste";35;27;29;36;35;27;44;30;27;46;38;28;402
"110120 Ministro Andreazza";6;3;5;2;3;3;4;3;3;8;7;5;52
"110130 Mirante da Serra";7;4;3;-;5;2;8;13;8;6;9;1;66
"110140 Monte Negro";5;18;6;5;11;3;8;7;10;14;12;6;105
"110014 Nova Brasilândia D'Oeste";11;7;13;3;9;6;6;5;7;14;11;18;110
"110033 Nova Mamoré";22;18;21;33;23;25;28;31;24;28;25;14;292
"110143 Nova União";7;1;1;1;-;-;4;-;1;2;-;1;18
"110050 Novo Horizonte do Oeste";8;1;6;2;2;2;5;2;5;9;16;6;64
"110015 Ouro Preto do Oeste";7;9;4;3;3;7;9;7;3;4;8;10;74
"110145 Parecis";5;7;3;12;8;7;10;17;26;22;23;7;147
"110018 Pimenta Bueno";15;21;24;27;35;45;44;58;63;35;37;20;424
"110146 Pimenteiras do Oeste";-;2;-;2;2;-;1;2;-;-;1;1;11
"110020 Porto Velho";60;73;99;93;173;109;120;140;109;126;90;72;1264
"110025 Presidente Médici";4;4;7;2;2;5;2;6;7;5;11;7;62
"110147 Primavera de Rondônia";3;-;2;4;5;4;2;3;4;6;1;-;34
"110026 Rio Crespo";2;2;2;2;7;3;4;2;4;7;1;3;39
"110028 Rolim de Moura";38;28;35;45;43;38;23;30;26;49;20;25;400
"110029 Santa Luzia D'Oeste";8;4;5;2;4;4;5;4;6;6;9;5;62
"110148 São Felipe D'Oeste";5;5;-;6;-;4;3;3;6;4;6;3;45
"110149 São Francisco do Guaporé";13;13;19;24;30;20;33;28;45;26;20;15;286
"110032 São Miguel do Guaporé";16;12;8;15;6;5;12;20;25;28;26;14;187
"110150 Seringueiras";5;5;3;7;1;4;5;7;11;11;7;3;69
"110155 Teixeirópolis";2;-;1;1;-;1;-;-;1;1;1;2;10
"110160 Theobroma";3;2;7;1;7;4;4;6;9;8;2;2;55
"110170 Urupá";2;3;1;-;2;-;4;5;5;1;4;3;30
"110175 Vale do Anari";5;2;6;2;7;7;8;9;4;3;4;6;63
"110180 Vale do Paraíso";1;5;2;1;9;5;2;5;7;4;7;2;50
"110030 Vilhena";51;41;52;74;69;83;162;188;126;81;49;39;1015
"110000 Município ignorado - RO";1;-;-;1;-;-;-;-;-;-;1;-;3
"120001 Acrelândia";22;17;19;11;11;14;16;7;9;8;18;11;163
"120005 Assis Brasil";73;63;60;47;53;44;52;59;52;76;62;38;679
"120010 Brasiléia";72;60;72;65;68;56;66;59;59;68;61;43;749
"120013 Bujari";23;24;22;13;17;14;10;18;16;20;28;10;215
"120017 Capixaba";31;28;26;24;36;45;34;46;37;32;24;13;376
"120020 Cruzeiro do Sul";42;38;42;38;60;41;33;38;30;44;37;38;481
"120025 Epitaciolândia";30;28;42;57;57;56;48;58;34;40;38;32;520
"120030 Feijó";44;47;53;39;63;47;46;40;41;30;38;45;533
"120032 Jordão";20;8;13;8;14;16;6;13;4;11;6;12;131
"120033 Mâncio Lima";36;27;42;39;33;25;27;35;21;31;35;17;368
"120034 Manoel Urbano";30;18;29;25;19;17;14;17;17;27;22;22;257
"120035 Marechal Thaumaturgo";26;25;42;67;53;34;42;33;33;31;21;24;431
"120038 Plácido de Castro";16;10;37;34;39;31;36;34;27;25;24;19;332
"120080 Porto Acre";10;12;17;15;12;11;9;17;25;7;17;12;164
"120039 Porto Walter";7;15;19;15;14;12;3;7;13;11;18;7;141
"120040 Rio Branco";152;161;148;190;176;129;147;178;172;207;181;147;1988
"120042 Rodrigues Alves";12;9;5;12;11;17;8;6;2;10;5;4;101
"120043 Santa Rosa do Purus";15;15;18;18;23;13;18;20;11;21;22;14;208
"120050 Sena Madureira";101;104;101;99;102;102;78;81;86;93;102;73;1122
"120045 Senador Guiomard";10;13;15;10;9;13;11;9;7;14;16;10;137
"120060 Tarauacá";16;14;21;21;24;14;15;18;14;18;15;19;209
"120070 Xapuri";75;88;99;76;70;95;95;95;111;98;70;41;1013
"120000 Município ignorado - AC";-;-;-;-;-;-;-;-;-;1;-;-;1
"130002 Alvarães";2;-;-;1;1;2;1;2;-;1;-;1;11
"130006 Amaturá";1;1;-;3;1;-;-;2;1;-;-;-;9
"130008 Anamã";1;1;1;2;-;-;1;1;-;4;2;1;14
"130010 Anori";-;3;2;-;1;-;-;-;-;-;1;1;8
"130014 Apuí";14;12;18;27;26;19;12;24;10;8;17;10;197
"130020 Atalaia do Norte";14;9;12;10;11;11;13;12;8;6;4;8;118
"130030 Autazes";13;9;13;8;7;11;13;9;5;5;13;6;112
"130040 Barcelos";11;8;18;17;20;22;13;21;13;19;13;7;182
"130050 Barreirinha";7;3;3;5;7;14;21;15;12;13;11;11;122
"130060 Benjamin Constant";-;2;4;3;4;4;5;3;3;1;6;4;39
