2018
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/ltabr.def
American Tegumentary Leishmaniasis
"Município de residência";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"110001 Alta Floresta D'Oeste";2;1;5;2;9;9;10;9;11;18;8;8;92
"110037 Alto Alegre dos Parecis";5;3;1;2;-;3;3;6;4;10;5;6;48
"110040 Alto Paraíso";2;2;3;4;4;4;5;4;3;3;6;3;43
"110034 Alvorada D'Oeste";1;2;2;1;-;-;2;1;1;2;3;2;17
"110002 Ariquemes";8;6;16;8;8;20;13;20;7;16;16;7;145
"110045 Buritis";5;3;6;2;5;3;4;8;8;9;9;6;68
"110003 Cabixi";6;3;3;1;2;-;1;4;2;2;5;2;31
"110060 Cacaulândia";3;-;2;4;2;1;-;2;4;4;2;2;26
"110004 Cacoal";8;11;15;17;16;14;29;18;13;25;25;11;202
"110070 Campo Novo de Rondônia";4;2;3;-;3;12;6;4;4;4;10;4;56
"110080 Candeias do Jamari";-;-;2;2;4;1;5;8;4;2;3;2;33
"110090 Castanheiras";1;1;1;1;2;3;3;1;1;3;-;2;19
"110005 Cerejeiras";5;2;7;1;3;2;2;5;4;2;2;2;37
"110092 Chupinguaia";2;2;9;7;12;8;25;22;18;12;13;3;133
"110006 Colorado do Oeste";1;5;4;4;2;2;2;7;4;3;6;5;45
"110007 Corumbiara";3;1;3;2;2;3;1;5;4;6;4;3;37
"110008 Costa Marques";3;3;2;6;6;8;14;13;6;7;4;2;74
"110094 Cujubim";10;7;7;6;5;12;10;9;9;10;4;11;100
"110009 Espigão D'Oeste";13;14;7;22;13;9;24;40;33;42;33;7;257
"110100 Governador Jorge Teixeira";3;4;4;-;1;4;3;4;3;2;3;3;34
"110010 Guajará-Mirim";1;2;2;3;5;6;13;13;4;8;4;1;62
"110110 Itapuã do Oeste";-;1;-;1;1;-;2;-;-;1;1;-;7
"110011 Jaru";8;4;7;8;3;5;9;6;7;7;9;8;81
"110012 Ji-Paraná";15;17;15;19;17;27;14;19;32;13;16;5;209
"110013 Machadinho D'Oeste";11;6;14;20;9;10;26;19;15;25;16;13;184
"110120 Ministro Andreazza";3;2;1;1;1;-;2;-;2;4;3;-;19
"110130 Mirante da Serra";1;2;1;-;3;2;3;7;5;2;5;-;31
"110140 Monte Negro";-;8;1;-;4;1;1;5;3;6;2;2;33
"110014 Nova Brasilândia D'Oeste";2;5;4;2;4;4;2;5;3;7;3;11;52
"110033 Nova Mamoré";12;4;7;8;8;11;17;17;9;8;12;7;120
"110143 Nova União";3;-;-;-;-;-;1;-;1;1;-;1;7
"110050 Novo Horizonte do Oeste";2;-;-;-;-;2;1;1;2;3;5;3;19
