2012
http://tabnet.datasus.gov.br/cgi/deftohtm.exe?sinannet/cnv/denguebr.def
"Município de residência";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"150565 PLACAS";-;15;9;25;19;9;3;4;5;-;-;3;4;96
"150570 PONTA DE PEDRAS";-;1;4;18;11;6;-;-;4;3;1;1;2;51
"150580 PORTEL";-;79;62;24;1;1;2;2;1;5;2;2;14;195
"150590 PORTO DE MOZ";-;1;-;1;-;-;-;-;-;1;1;-;-;4
"150600 PRAINHA";-;32;47;39;59;15;8;2;1;3;1;-;3;210
"150610 PRIMAVERA";-;19;5;7;4;2;1;-;-;-;1;-;-;39
"150611 QUATIPURU";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"150613 REDENCAO";-;34;29;62;31;11;11;1;2;2;3;-;7;193
"150616 RIO MARIA";-;82;54;3;13;4;1;1;2;-;-;4;1;165
"150618 RONDON DO PARA";-;21;42;28;35;18;5;8;-;-;1;2;4;164
"150619 RUROPOLIS";-;163;99;49;31;9;2;2;6;2;11;33;57;464
"150620 SALINOPOLIS";-;13;18;88;119;57;56;19;28;23;5;9;10;445
"150630 SALVATERRA";-;36;42;52;34;16;8;6;14;3;2;1;6;220
"150635 SANTA BARBARA DO PARA";-;22;15;19;17;8;8;6;11;2;3;2;-;113
"150650 SANTA IZABEL DO PARA";-;31;31;23;24;28;14;17;15;6;5;2;4;200
"150655 SANTA LUZIA DO PARA";-;40;10;4;2;-;2;1;-;1;1;-;1;62
"150658 SANTA MARIA DAS BARREIRAS";-;57;47;2;6;7;-;-;-;-;1;4;18;142
"150660 SANTA MARIA DO PARA";-;7;2;-;1;1;-;-;-;-;7;4;-;22
"150670 SANTANA DO ARAGUAIA";-;25;7;1;8;2;-;-;1;-;-;22;30;96
"150680 SANTAREM";-;158;322;403;206;102;25;23;27;37;16;23;13;1355
"150690 SANTAREM NOVO";-;15;22;27;12;8;3;4;16;15;5;9;9;145
"150700 SANTO ANTONIO DO TAUA";-;6;10;16;1;2;2;2;2;2;-;2;4;49
"150710 SAO CAETANO DE ODIVELAS";-;1;4;3;2;5;2;3;6;2;-;-;-;28
"150715 SAO DOMINGOS DO ARAGUAIA";-;23;107;131;85;30;2;-;-;2;1;-;-;381
"150720 SAO DOMINGOS DO CAPIM";-;-;-;3;5;3;1;-;-;-;1;1;-;14
"150730 SAO FELIX DO XINGU";-;84;53;39;47;37;26;11;17;24;27;81;52;498
"150740 SAO FRANCISCO DO PARA";-;4;4;6;1;-;-;-;-;2;-;2;1;20
"150745 SAO GERALDO DO ARAGUAIA";-;54;53;90;60;27;9;3;1;4;1;-;3;305
"150746 SAO JOAO DA PONTA";-;1;3;1;2;3;3;2;5;2;-;-;-;22
"150747 SAO JOAO DE PIRABAS";-;7;11;15;10;5;6;-;1;2;1;-;2;60
"150750 SAO JOAO DO ARAGUAIA";-;9;8;6;6;6;1;2;2;-;1;3;-;44
"150760 SAO MIGUEL DO GUAMA";-;11;9;24;9;7;3;1;5;3;4;2;-;78
"150770 SAO SEBASTIAO DA BOA VISTA";-;4;-;5;2;-;1;-;-;-;-;-;-;12
"150775 SAPUCAIA";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"150780 SENADOR JOSE PORFIRIO";-;1;3;2;2;-;1;2;-;1;14;15;9;50
"150790 SOURE";-;13;17;43;28;25;62;43;49;24;11;5;2;322
"150795 TAILANDIA";-;49;28;22;21;6;6;2;1;2;1;-;2;140
"150796 TERRA ALTA";-;1;-;12;9;2;1;3;1;6;-;-;-;35
"150797 TERRA SANTA";-;1;2;-;-;2;-;-;-;-;-;1;-;6
"150800 TOME-ACU";-;11;4;33;23;4;2;5;4;2;2;2;4;96
"150803 TRACUATEUA";-;1;3;15;20;30;11;9;1;5;4;4;2;105
"150805 TRAIRAO";-;2;5;-;-;-;-;-;-;-;-;-;1;8
"150808 TUCUMA";-;54;52;81;70;16;9;6;-;-;3;2;6;299
"150810 TUCURUI";-;72;65;59;28;13;3;1;1;-;-;3;7;252
"150812 ULIANOPOLIS";-;9;5;8;21;11;8;23;19;15;3;-;1;123
"150815 URUARA";-;34;18;28;29;23;14;18;40;12;2;2;-;220
"150820 VIGIA";-;1;2;5;9;6;3;-;-;1;1;-;1;29
"150830 VISEU";-;-;-;10;-;9;3;-;-;-;9;-;-;31
"150835 VITORIA DO XINGU";-;54;39;36;25;18;35;43;23;20;6;13;14;326
"150840 XINGUARA";-;29;30;31;14;13;4;1;1;-;2;4;3;132
" MUNICIPIO IGNORADO - AP";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"160005 SERRA DO NAVIO";-;25;8;2;5;3;4;-;5;1;-;62;31;146
"160015 PEDRA BRANCA DO AMAPARI";-;18;10;3;64;5;-;1;6;1;2;3;9;122
"160020 CALCOENE";-;14;23;13;5;11;-;-;3;13;19;43;14;158
"160023 FERREIRA GOMES";-;9;24;39;6;-;-;-;2;3;15;5;-;103
"160025 ITAUBAL";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"160027 LARANJAL DO JARI";-;-;-;-;1;1;1;1;-;-;-;-;-;4
"160030 MACAPA";-;69;93;188;159;135;89;101;263;316;152;56;28;1649
"160040 MAZAGAO";-;53;19;19;8;-;-;3;4;1;4;18;34;163
"160050 OIAPOQUE";-;95;41;145;132;24;3;10;5;26;57;34;29;601
"160053 PORTO GRANDE";-;25;45;28;45;20;3;11;3;6;33;3;-;222
"160060 SANTANA";-;9;21;19;14;7;9;12;41;27;22;13;7;201
"160070 TARTARUGALZINHO";-;-;-;-;-;-;-;-;1;-;1;1;2;5
"170025 ABREULANDIA";-;1;3;2;8;2;2;5;8;6;2;1;2;42
"170030 AGUIARNOPOLIS";-;3;-;7;7;-;1;-;-;-;2;4;1;25
"170035 ALIANCA DO TOCANTINS";-;3;-;-;1;1;-;-;-;-;-;-;-;5
"170040 ALMAS";-;2;6;10;7;8;1;-;-;1;-;-;-;35
"170070 ALVORADA";-;3;-;2;-;-;-;-;-;-;-;-;1;6
"170100 ANANAS";-;-;-;-;1;-;-;-;-;-;-;2;1;4
"170105 ANGICO";-;4;13;12;4;3;-;1;-;-;1;1;-;39
"170110 APARECIDA DO RIO NEGRO";-;7;3;4;3;4;1;1;-;-;-;-;-;23
"170130 ARAGOMINAS";-;9;5;3;1;1;1;1;2;-;-;1;-;24
"170190 ARAGUACEMA";-;12;42;20;7;7;-;1;-;1;1;-;1;92
"170200 ARAGUACU";-;58;93;128;95;59;37;6;9;4;8;34;92;623
"170210 ARAGUAINA";-;250;300;603;523;201;81;65;35;53;52;91;118;2372
"170215 ARAGUANA";-;4;4;1;-;2;-;-;-;1;-;1;4;17
"170220 ARAGUATINS";-;93;33;17;10;5;1;2;-;2;5;3;11;182
"170230 ARAPOEMA";-;1;-;3;1;4;3;-;-;4;3;6;8;33
"170240 ARRAIAS";-;2;11;5;17;21;14;4;-;-;-;10;1;85
"170255 AUGUSTINOPOLIS";-;12;20;2;8;2;3;1;1;1;-;-;3;53
"170270 AURORA DO TOCANTINS";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"170290 AXIXA DO TOCANTINS";-;1;2;1;-;-;-;1;-;-;-;-;-;5
"170300 BABACULANDIA";-;1;2;4;4;17;12;2;1;-;1;1;-;45
"170305 BANDEIRANTES DO TOCANTINS";-;-;4;6;4;2;2;-;-;-;-;1;1;20
"170307 BARRA DO OURO";-;1;3;3;-;-;-;-;-;-;-;-;-;7
"170310 BARROLANDIA";-;37;77;20;12;2;-;-;-;-;2;2;1;153
"170320 BERNARDO SAYAO";-;1;4;3;2;1;-;-;-;-;-;-;-;11
"170330 BOM JESUS DO TOCANTINS";-;5;7;5;4;1;3;2;-;-;1;-;-;28
"170360 BRASILANDIA DO TOCANTINS";-;4;6;4;5;2;3;1;-;-;-;-;-;25
"170370 BREJINHO DE NAZARE";-;1;1;-;3;1;1;-;-;-;-;1;3;11
"170380 BURITI DO TOCANTINS";-;19;6;1;-;-;-;-;-;1;-;-;1;28
"170382 CACHOEIRINHA";-;5;3;-;5;5;3;-;-;2;2;2;1;28
"170384 CAMPOS LINDOS";-;3;2;-;2;2;1;-;1;1;-;-;-;12
"170386 CARIRI DO TOCANTINS";-;4;3;3;3;-;2;1;-;-;-;-;1;17
"170388 CARMOLANDIA";-;4;3;12;4;3;-;-;-;-;-;-;-;26
"170389 CARRASCO BONITO";-;-;2;1;-;1;-;-;-;-;-;-;-;4
"170390 CASEARA";-;1;2;3;1;-;-;-;-;2;1;-;4;14
"170410 CENTENARIO";-;-;1;-;1;1;1;-;-;-;-;-;-;4
"170460 CHAPADA DE AREIA";-;7;1;1;-;1;-;1;-;-;1;1;1;14
"170510 CHAPADA DA NATIVIDADE";-;3;1;2;4;6;-;2;-;1;-;-;-;19
"170550 COLINAS DO TOCANTINS";-;82;92;42;41;23;11;1;4;-;3;15;28;342
"170555 COMBINADO";-;-;-;-;-;1;-;1;-;2;1;-;-;5
"170560 CONCEICAO DO TOCANTINS";-;6;2;9;7;1;1;-;-;-;-;1;1;28
"170600 COUTO MAGALHAES";-;5;-;-;1;-;-;-;1;1;-;-;3;11
"170610 CRISTALANDIA";-;56;44;15;4;1;1;-;-;-;-;2;1;124
"170625 CRIXAS DO TOCANTINS";-;8;7;-;-;-;-;-;-;-;-;-;-;15
"170650 DARCINOPOLIS";-;-;1;2;3;1;-;-;-;-;-;-;2;9
"170700 DIANOPOLIS";-;7;4;14;32;39;20;8;2;-;6;2;3;137
"170710 DIVINOPOLIS DO TOCANTINS";-;67;89;56;42;24;7;1;-;1;2;3;5;297
"170720 DOIS IRMAOS DO TOCANTINS";-;5;8;8;5;5;-;3;2;-;4;-;6;46
"170730 DUERE";-;21;16;19;17;8;4;3;2;1;1;3;19;114
"170740 ESPERANTINA";-;4;-;-;-;-;-;-;-;-;-;-;-;4
"170755 FATIMA";-;1;11;1;1;-;1;-;1;-;-;-;1;17
"170765 FIGUEIROPOLIS";-;15;6;12;10;6;3;7;2;-;-;5;6;72
"170770 FILADELFIA";-;4;6;3;-;4;1;-;1;1;1;-;3;24
"170820 FORMOSO DO ARAGUAIA";-;143;230;135;61;24;10;3;-;2;2;7;13;630
"170825 FORTALEZA DO TABOCAO";-;1;-;3;2;-;4;1;-;-;2;1;2;16
"170830 GOIANORTE";-;6;2;-;1;1;-;-;-;-;-;9;9;28
"170900 GOIATINS";-;1;5;9;-;-;1;-;-;1;2;-;2;21
"170930 GUARAI";-;14;11;20;20;20;9;7;2;-;1;6;4;114
"170950 GURUPI";-;271;391;255;174;136;33;15;3;8;16;33;86;1421
"170980 IPUEIRAS";-;1;1;2;2;-;1;1;-;-;-;-;-;8
"171050 ITACAJA";-;1;7;3;1;5;-;-;1;-;3;7;9;37
"171070 ITAGUATINS";-;-;2;2;6;-;-;-;-;-;-;1;4;15
"171090 ITAPIRATINS";-;-;1;-;-;1;-;-;1;1;-;1;-;5
"171110 ITAPORA DO TOCANTINS";-;2;8;7;12;11;3;1;-;-;-;1;1;46
"171150 JAU DO TOCANTINS";-;17;-;-;6;-;-;-;-;1;4;39;70;137
"171180 JUARINA";-;-;1;-;2;2;-;-;-;-;-;1;-;6
"171190 LAGOA DA CONFUSAO";-;2;3;3;1;1;-;-;1;-;-;-;1;12
"171195 LAGOA DO TOCANTINS";-;1;2;2;8;-;-;-;-;1;1;-;-;15
"171200 LAJEADO";-;22;45;15;5;1;3;1;-;-;-;3;1;96
"171215 LAVANDEIRA";-;-;-;2;-;-;-;-;-;1;-;-;-;3
"171240 LIZARDA";-;6;6;-;-;-;-;-;1;-;-;-;-;13
"171245 LUZINOPOLIS";-;1;4;4;2;-;-;-;-;-;-;-;-;11
"171250 MARIANOPOLIS DO TOCANTINS";-;8;11;10;4;1;-;1;-;-;1;1;-;37
"171270 MATEIROS";-;-;-;-;-;-;2;-;-;-;-;-;-;2
"171280 MAURILANDIA DO TOCANTINS";-;10;9;3;5;-;-;1;-;-;1;-;-;29
"171320 MIRACEMA DO TOCANTINS";-;33;51;47;55;75;41;31;6;4;5;19;29;396
"171330 MIRANORTE";-;38;32;28;29;29;6;4;1;3;15;23;31;239
"171360 MONTE DO CARMO";-;-;2;-;2;6;2;1;-;-;-;-;-;13
"171370 MONTE SANTO DO TOCANTINS";-;4;3;4;-;-;-;-;-;-;1;1;-;13
"171380 PALMEIRAS DO TOCANTINS";-;2;5;8;24;5;1;-;1;-;-;2;3;51
"171395 MURICILANDIA";-;8;1;1;1;-;-;-;-;-;-;3;1;15
"171420 NATIVIDADE";-;4;5;3;14;4;7;1;-;-;1;-;1;40
"171430 NAZARE";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"171488 NOVA OLINDA";-;5;7;6;7;7;2;1;1;1;2;1;3;43
"171500 NOVA ROSALANDIA";-;4;5;7;4;-;1;-;-;-;-;4;1;26
"171510 NOVO ACORDO";-;9;5;1;17;22;11;1;4;2;2;1;-;75
"171515 NOVO ALEGRE";-;-;1;10;17;7;-;-;-;-;-;-;-;35
"171525 NOVO JARDIM";-;-;-;3;4;2;3;1;1;1;-;-;1;16
"171550 OLIVEIRA DE FATIMA";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"171570 PALMEIRANTE";-;-;4;1;2;3;1;-;-;-;-;-;-;11
"171575 PALMEIROPOLIS";-;20;31;43;37;29;3;2;5;1;-;1;1;173
"171610 PARAISO DO TOCANTINS";-;168;126;53;39;21;11;6;6;6;8;8;21;473
"171620 PARANA";-;-;1;4;5;2;1;-;1;-;-;5;3;22
"171630 PAU D'ARCO";-;6;6;2;4;3;2;-;-;-;1;1;2;27
"171650 PEDRO AFONSO";-;15;44;11;25;8;11;2;3;2;-;4;3;128
"171660 PEIXE";-;27;10;18;6;1;4;2;-;1;-;9;31;109
"171665 PEQUIZEIRO";-;1;2;1;-;4;3;2;1;-;-;1;2;17
"171670 COLMEIA";-;3;5;12;2;3;2;3;5;1;2;-;1;39
"171700 PINDORAMA DO TOCANTINS";-;-;1;2;-;1;-;-;-;2;2;8;3;19
"171720 PIRAQUE";-;5;1;4;7;4;1;1;-;-;2;6;2;33
"171750 PIUM";-;11;22;33;16;7;4;2;3;-;-;1;1;100
"171780 PONTE ALTA DO BOM JESUS";-;-;3;-;1;6;-;-;-;-;-;1;-;11
"171790 PONTE ALTA DO TOCANTINS";-;2;3;6;9;16;14;6;-;1;-;1;-;58
"171800 PORTO ALEGRE DO TOCANTINS";-;-;5;3;3;1;-;-;-;-;-;1;-;13
"171820 PORTO NACIONAL";-;24;21;25;28;40;46;19;4;2;-;2;2;213
"171830 PRAIA NORTE";-;2;11;19;3;1;-;-;-;3;2;2;-;43
"171840 PRESIDENTE KENNEDY";-;4;1;-;-;-;-;-;-;-;-;-;-;5
"171845 PUGMIL";-;6;5;7;2;-;-;-;1;-;-;4;2;27
"171850 RECURSOLANDIA";-;1;1;-;-;1;1;-;-;-;-;-;-;4
"171855 RIACHINHO";-;16;3;3;-;-;-;-;-;-;-;-;-;22
"171865 RIO DA CONCEICAO";-;-;-;2;15;2;-;-;-;-;-;-;-;19
"171870 RIO DOS BOIS";-;8;6;3;9;8;6;2;1;1;-;3;10;57
"171875 RIO SONO";-;1;2;2;1;1;-;-;1;-;-;1;1;10
"171880 SAMPAIO";-;5;2;-;-;-;-;-;-;-;-;-;-;7
"171884 SANDOLANDIA";-;15;28;30;9;1;-;1;-;-;2;2;3;91
"171886 SANTA FE DO ARAGUAIA";-;3;4;-;1;1;-;1;-;-;1;2;-;13
"171888 SANTA MARIA DO TOCANTINS";-;7;18;16;2;2;1;6;2;-;-;-;1;55
"171889 SANTA RITA DO TOCANTINS";-;-;3;5;2;1;-;-;-;-;1;-;-;12
"171890 SANTA ROSA DO TOCANTINS";-;22;2;2;-;2;1;-;2;-;-;-;9;40
"171900 SANTA TEREZA DO TOCANTINS";-;2;3;2;2;5;1;-;-;-;-;-;1;16
"172000 SANTA TEREZINHA DO TOCANTINS";-;-;-;1;1;1;4;-;-;-;-;1;-;8
"172010 SAO BENTO DO TOCANTINS";-;4;5;6;-;2;-;-;-;-;1;1;1;20
"172015 SAO FELIX DO TOCANTINS";-;1;1;2;1;-;-;-;-;-;-;-;-;5
"172020 SAO MIGUEL DO TOCANTINS";-;3;7;-;4;1;-;-;-;-;-;-;1;16
"172025 SAO SALVADOR DO TOCANTINS";-;7;25;24;18;14;7;2;-;-;-;-;2;99
"172030 SAO SEBASTIAO DO TOCANTINS";-;8;3;3;3;11;-;2;1;3;2;2;2;40
"172049 SAO VALERIO";-;-;-;9;1;6;1;-;-;-;-;-;1;18
"172065 SILVANOPOLIS";-;2;9;7;8;5;1;-;-;-;-;2;-;34
"172080 SITIO NOVO DO TOCANTINS";-;21;6;7;5;13;1;-;1;-;-;1;-;55
"172085 SUCUPIRA";-;2;8;6;4;2;-;-;-;-;-;2;1;25
"172090 TAGUATINGA";-;2;6;10;9;9;5;9;1;2;-;1;-;54
"172093 TAIPAS DO TOCANTINS";-;-;1;13;8;1;-;-;-;-;-;1;-;24
"172097 TALISMA";-;53;16;2;-;1;-;-;2;-;-;-;3;77
"172100 PALMAS";-;1010;1561;1637;1488;1003;473;210;144;92;138;194;255;8205
"172110 TOCANTINIA";-;166;44;18;5;12;21;11;7;9;11;16;71;391
"172120 TOCANTINOPOLIS";-;70;85;58;75;108;24;12;7;2;3;12;14;470
"172125 TUPIRAMA";-;2;1;3;2;11;-;1;-;-;1;-;-;21
"172130 TUPIRATINS";-;-;-;2;5;1;-;1;-;-;-;-;1;10
"172208 WANDERLANDIA";-;1;-;2;-;-;-;-;-;-;-;-;1;4
"172210 XAMBIOA";-;3;4;14;5;5;3;-;-;-;5;-;1;40
"210005 ACAILANDIA";-;-;12;1;5;2;3;1;-;-;-;1;1;26
"210010 AFONSO CUNHA";-;-;3;-;1;-;1;1;-;-;-;-;-;6
"210015 AGUA DOCE DO MARANHAO";-;-;1;3;2;-;8;-;2;-;-;-;1;17
"210020 ALCANTARA";-;1;1;1;1;-;1;-;-;1;-;-;-;6
"210030 ALDEIAS ALTAS";-;1;1;5;8;2;1;1;-;-;-;-;-;19
"210040 ALTAMIRA DO MARANHAO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210043 ALTO ALEGRE DO MARANHAO";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"210047 ALTO ALEGRE DO PINDARE";-;8;2;2;1;-;1;-;-;-;-;-;-;14
"210050 ALTO PARNAIBA";-;18;41;20;13;4;6;-;5;-;1;-;-;108
"210055 AMAPA DO MARANHAO";-;-;-;-;1;-;2;-;-;-;-;-;-;3
"210060 AMARANTE DO MARANHAO";-;2;1;-;-;-;-;-;-;-;-;1;1;5
"210070 ANAJATUBA";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"210080 ANAPURUS";-;-;1;-;-;2;9;-;-;-;-;1;-;13
"210083 APICUM-ACU";-;-;-;9;9;14;1;-;1;-;-;-;-;34
"210087 ARAGUANA";-;-;9;1;-;1;-;-;-;-;-;-;-;11
"210090 ARAIOSES";-;2;-;2;-;3;22;34;12;1;1;-;-;77
"210095 ARAME";-;3;5;9;1;-;4;2;1;1;-;1;2;29
"210100 ARARI";-;-;1;1;-;1;-;-;-;-;-;-;-;3
"210110 AXIXA";-;-;-;-;2;-;-;-;-;-;-;-;-;2
"210120 BACABAL";-;4;8;51;19;7;3;1;2;-;2;-;-;97
"210125 BACABEIRA";-;1;-;3;2;1;1;3;1;-;-;-;-;12
"210130 BACURI";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"210140 BALSAS";-;34;6;7;3;-;8;3;-;-;1;1;1;64
"210150 BARAO DE GRAJAU";-;18;21;10;11;1;2;-;2;-;-;-;2;67
"210160 BARRA DO CORDA";-;72;137;97;28;27;17;4;2;2;4;5;1;396
"210170 BARREIRINHAS";-;1;1;1;1;-;-;-;2;-;1;1;1;9
"210173 BELAGUA";-;-;-;1;-;-;-;-;1;-;-;-;-;2
"210177 BELA VISTA DO MARANHAO";-;-;2;1;-;1;-;-;-;-;-;-;-;4
"210180 BENEDITO LEITE";-;2;-;-;-;1;-;1;-;-;-;-;-;4
"210190 BEQUIMAO";-;2;6;9;10;13;2;4;3;-;1;-;-;50
"210193 BERNARDO DO MEARIM";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"210197 BOA VISTA DO GURUPI";-;-;-;-;3;-;-;-;-;-;-;-;-;3
"210200 BOM JARDIM";-;7;18;33;38;27;3;5;3;-;1;1;3;139
"210203 BOM JESUS DAS SELVAS";-;2;2;-;1;1;-;-;-;-;-;-;-;6
"210207 BOM LUGAR";-;-;-;-;5;-;-;-;-;-;-;-;-;5
"210210 BREJO";-;6;15;5;4;12;16;1;1;1;4;1;1;67
"210230 BURITI BRAVO";-;-;3;-;7;4;1;-;-;-;-;-;-;15
"210232 BURITICUPU";-;-;-;2;7;8;8;-;-;-;-;-;-;25
"210235 BURITIRANA";-;-;4;2;1;1;-;-;-;-;2;-;-;10
"210237 CACHOEIRA GRANDE";-;1;-;-;-;-;-;-;-;1;-;-;-;2
"210240 CAJAPIO";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"210250 CAJARI";-;-;1;-;1;-;-;-;-;-;-;-;-;2
"210255 CAMPESTRE DO MARANHAO";-;-;1;4;6;2;1;-;-;-;-;-;-;14
"210260 CANDIDO MENDES";-;6;4;4;14;6;-;-;1;5;4;-;1;45
"210270 CANTANHEDE";-;-;1;1;2;-;2;-;-;-;-;-;-;6
"210275 CAPINZAL DO NORTE";-;4;9;9;5;2;-;-;-;-;-;-;-;29
"210280 CAROLINA";-;20;32;12;11;6;7;3;2;6;4;1;11;115
"210290 CARUTAPERA";-;1;6;2;6;11;22;19;9;3;-;-;-;79
"210300 CAXIAS";-;23;31;60;76;69;19;4;2;1;1;3;4;293
"210310 CEDRAL";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"210317 CENTRO NOVO DO MARANHAO";-;-;-;-;-;-;-;-;16;1;-;-;-;17
"210320 CHAPADINHA";-;4;17;24;8;4;9;-;-;-;-;1;-;67
"210325 CIDELANDIA";-;2;4;-;-;-;-;-;-;1;-;-;1;8
"210330 CODO";-;1;1;4;1;4;1;1;1;3;-;-;4;21
"210340 COELHO NETO";-;11;8;19;2;5;-;-;1;-;-;-;1;47
"210350 COLINAS";-;5;4;3;-;1;7;1;1;-;-;1;1;24
"210360 COROATA";-;-;2;13;5;-;-;-;-;-;-;-;1;21
"210370 CURURUPU";-;-;1;-;6;3;1;-;-;1;-;1;-;13
"210375 DAVINOPOLIS";-;4;9;8;7;2;1;-;-;1;-;1;-;33
"210380 DOM PEDRO";-;2;6;48;7;4;-;-;-;-;-;-;-;67
"210390 DUQUE BACELAR";-;1;4;2;-;2;-;-;-;-;-;-;1;10
"210400 ESPERANTINOPOLIS";-;2;1;-;-;-;-;-;-;-;-;-;2;5
"210405 ESTREITO";-;4;14;26;16;9;7;-;-;-;1;-;1;78
"210407 FEIRA NOVA DO MARANHAO";-;1;16;17;15;8;1;-;-;-;-;2;11;71
"210408 FERNANDO FALCAO";-;-;3;-;-;-;-;-;-;-;-;-;-;3
"210409 FORMOSA DA SERRA NEGRA";-;4;31;18;11;5;-;-;-;-;-;-;-;69
"210410 FORTALEZA DOS NOGUEIRAS";-;1;3;-;-;-;-;-;-;-;1;-;-;5
"210420 FORTUNA";-;9;4;3;5;1;-;2;-;1;-;-;-;25
"210430 GODOFREDO VIANA";-;14;15;10;4;-;-;1;2;-;1;1;-;48
"210440 GONCALVES DIAS";-;3;1;14;1;-;2;-;-;-;-;-;-;21
"210450 GOVERNADOR ARCHER";-;9;28;28;11;2;1;-;1;-;-;-;-;80
"210455 GOVERNADOR EDISON LOBAO";-;1;2;12;5;1;1;1;-;-;1;1;1;26
"210460 GOVERNADOR EUGENIO BARROS";-;25;6;6;-;-;1;-;-;-;-;-;1;39
"210462 GOVERNADOR LUIZ ROCHA";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"210465 GOVERNADOR NEWTON BELLO";-;1;6;1;4;-;-;-;1;-;-;-;-;13
"210467 GOVERNADOR NUNES FREIRE";-;3;1;-;-;1;2;-;-;-;-;-;-;7
"210470 GRACA ARANHA";-;2;6;6;3;2;2;1;-;-;-;-;-;22
"210480 GRAJAU";-;12;25;20;4;3;6;10;-;-;-;1;1;82
"210490 GUIMARAES";-;-;1;-;-;1;-;-;-;2;-;-;-;4
"210500 HUMBERTO DE CAMPOS";-;4;5;9;7;10;3;5;3;7;7;3;-;63
"210510 ICATU";-;1;1;3;1;7;-;-;-;-;-;-;-;13
"210515 IGARAPE DO MEIO";-;2;40;38;2;2;-;-;-;1;-;-;-;85
"210520 IGARAPE GRANDE";-;-;1;2;11;23;-;-;-;-;-;-;-;37
"210530 IMPERATRIZ";-;64;138;96;65;39;17;8;14;5;13;7;25;491
"210535 ITAIPAVA DO GRAJAU";-;-;4;19;11;1;-;1;-;-;1;-;-;37
"210540 ITAPECURU MIRIM";-;1;5;6;6;4;-;1;3;-;1;1;-;28
"210542 ITINGA DO MARANHAO";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"210545 JATOBA";-;-;1;-;2;2;-;-;-;-;-;-;-;5
"210547 JENIPAPO DOS VIEIRAS";-;2;6;3;-;-;-;-;-;-;-;-;-;11
"210550 JOAO LISBOA";-;4;8;5;8;4;1;-;-;-;1;-;-;31
"210560 JOSELANDIA";-;2;2;9;6;6;-;-;-;-;1;1;-;27
"210565 JUNCO DO MARANHAO";-;1;1;4;2;2;-;-;1;-;-;-;-;11
"210570 LAGO DA PEDRA";-;-;1;3;15;1;1;1;-;1;-;-;-;23
"210580 LAGO DO JUNCO";-;-;-;-;2;-;-;2;1;-;-;-;-;5
"210590 LAGO VERDE";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"210592 LAGOA DO MATO";-;-;-;2;1;3;-;-;-;-;-;-;-;6
"210594 LAGO DOS RODRIGUES";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"210596 LAGOA GRANDE DO MARANHAO";-;-;-;1;6;1;-;-;-;-;-;-;-;8
"210598 LAJEADO NOVO";-;4;7;-;1;-;1;-;-;-;-;-;-;13
"210600 LIMA CAMPOS";-;-;2;1;-;1;-;-;-;-;-;-;-;4
"210620 LUIS DOMINGUES";-;-;-;-;6;10;3;-;-;-;-;-;-;19
"210632 MARACACUME";-;-;-;-;12;9;-;-;-;-;-;-;-;21
"210637 MARANHAOZINHO";-;-;-;-;17;6;2;2;-;-;-;-;-;27
"210640 MATA ROMA";-;-;-;-;-;2;-;-;-;-;-;-;-;2
"210650 MATINHA";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"210660 MATOES";-;8;9;6;3;4;-;1;1;1;2;2;9;46
"210667 MILAGRES DO MARANHAO";-;-;-;-;1;-;1;-;-;-;-;-;-;2
"210670 MIRADOR";-;-;1;1;2;-;-;-;-;-;-;-;-;4
"210675 MIRANDA DO NORTE";-;-;1;3;1;-;1;-;-;-;-;-;-;6
"210680 MIRINZAL";-;-;9;8;3;-;-;1;-;-;-;-;-;21
"210690 MONCAO";-;1;1;-;-;-;-;-;-;-;-;-;-;2
"210700 MONTES ALTOS";-;1;4;5;6;8;2;-;-;1;-;1;1;29
"210710 MORROS";-;-;2;1;6;5;1;-;5;-;-;-;-;20
"210720 NINA RODRIGUES";-;11;-;2;2;1;-;1;-;-;-;-;-;17
"210730 NOVA IORQUE";-;4;3;1;-;1;-;1;2;-;-;-;-;12
"210735 NOVA OLINDA DO MARANHAO";-;-;2;-;-;-;-;1;-;-;-;-;-;3
"210740 OLHO D'AGUA DAS CUNHAS";-;3;8;-;-;-;-;-;-;-;-;-;2;13
